,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,
6,64,WAS,Dave Hudson,E,,,0,0,0,,,,,,,,,,,,,,,,,Florida,College Stats
6,65,GNB,Mike Wright,T,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,
6,66,RAM,Don Ellersick,DB,22,1960,0,0,1,4,4,12,0,0,0,0,0,0,0,0,0,0,0,2,,Washington St.,College Stats
6,67,PHI,Emmett Wilson,T,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,
6,68,CHI,Ed Kovac,HB,22,1962,0,0,0,0,,15,0,0,0,0,0,7,6,0,3,30,0,1,,Cincinnati,College Stats
6,69,CLE,Bob Khayat,G,22,1963,0,1,0,9,,40,0,0,0,0,0,0,0,0,0,0,0,,,Mississippi,
6,70,SFO,Lee Murchison,WR,22,1961,0,0,0,0,,14,0,0,0,0,0,0,0,0,0,0,0,,,Pacific,
6,71,BAL,Al Bansavage,LB,22,1961,0,0,0,3,,17,0,0,0,0,0,0,0,0,0,0,0,,,USC,
6,72,NYG,George Blair,DB,22,1964,0,1,2,23,,46,0,0,0,0,0,0,0,0,0,0,0,5,,Mississippi,College Stats
7,73,RAM,Ron Morrison,DT,21,1960,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,,,New Mexico,
7,74,STL,Larry Wilson HOF,DB,22,1972,5,8,13,91,91,169,0,2,0,0,0,5,36,1,0,0,0,52,21,Utah,
7,75,DET,Jim Norton,DB,21,1968,0,3,6,66,,125,0,0,0,0,0,3,28,0,1,5,0,45,1,Idaho,College Stats
7,76,PIT,Leonard Wilson,B,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,College Stats
7,77,GNB,Kirk Phares,G,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,
7,78,PIT,Lonnie Dennis,G,,,0,0,0,,,,,,,,,,,,,,,,,BYU,
7,79,CHI,Charlie Bivins,HB,21,1967,0,0,0,6,6,102,0,0,0,0,0,153,498,3,28,262,3,,,Morris Brown,
7,80,CLE,Taz Anderson,TE,21,1967,0,0,2,12,,62,0,0,0,0,0,15,39,1,87,1335,9,,,Georgia Tech,College Stats
7,81,PHI,John Wilkins,T,,,0,0,0,,,,,,,,,,,,,,,,,USC,
7,82,BAL,Jerry Beabout,T,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
7,83,SFO,Bob Waters,QB,22,1963,0,0,0,5,5,30,59,124,707,3,8,65,281,3,0,0,0,,,Presbyterian,
7,84,NYG,Bob Yates,T,21,1965,0,0,2,18,,68,0,0,0,0,0,0,0,0,0,0,0,,,Syracuse,
8,85,STL,Wayne Crow,HB,22,1963,0,0,1,15,,47,8,14,181,0,1,235,1085,3,30,254,1,4,,California,College Stats
8,86,RAM,Carroll Dale,WR,22,1973,0,3,13,70,16,189,0,0,0,0,0,4,30,0,438,8277,52,,,Virginia Tech,College Stats
8,87,WAS,Earl Kohlhaas,G,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,
8,88,SFO,Bill Mathis,FB,21,1969,1,2,7,42,,137,0,0,0,0,0,1044,3589,37,149,1775,9,,,Clemson,College Stats
8,89,GNB,Don Hitt,C,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma St.,
8,90,PIT,Dan Lanphear,DE,22,1962,0,0,0,5,,16,0,0,0,0,0,0,0,0,0,0,0,,2,Wisconsin,College Stats
8,91,CLE,Bob White,FB,22,1960,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,,,Ohio St.,College Stats
8,92,PHI,Monte Lee,LB,22,1965,0,0,0,10,,39,0,0,0,0,0,0,0,0,0,0,0,1,,Texas,College Stats
8,93,CHI,Pete Manning,DB,23,1961,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,,,Wake Forest,College Stats
8,94,SFO,Max Fugler,C,,,0,0,0,,,,,,,,,,,,,,,,,LSU,
8,95,BAL,Jim Colvin,DT,22,1967,0,0,6,41,18,103,0,0,0,0,0,0,0,0,0,0,0,,28.5,Houston,
8,96,NYG,Fred Hageman,C,23,1964,0,0,3,22,,55,0,0,0,0,0,0,0,0,0,0,0,,3,Kansas,
9,97,RAM,Marv Luster,E,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,College Stats
9,98,STL,Dewitt Hoopes,T,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,
9,99,DET,Max Messner,LB,21,1965,0,0,2,18,11,70,0,0,0,0,0,0,0,0,0,0,0,2,6,Cincinnati,
9,100,WAS,Dwight Bumgarner,E,,,0,0,0,,,,,,,,,,,,,,,,,Duke,College Stats
9,101,GNB,Frank Brixius,T,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,
9,102,PIT,Marshall Harris,G,,,0,0,0,,,,,,,,,,,,,,,,,TCU,College Stats
9,103,BAL,Bob Hall,T,,,0,0,0,,,,,,,,,,,,,,,,,Army,
9,104,CHI,Ken Kirk,LB,22,1963,0,0,0,11,7,44,0,0,0,0,0,0,0,0,0,0,0,,1,Mississippi,College Stats
9,105,CLE,Chris Burford,SE,22,1967,1,1,8,58,,103,0,0,0,0,0,3,10,0,391,5505,55,,,Stanford,College Stats
9,106,BAL,Don Perkins,FB,22,1968,1,6,8,57,,107,0,0,0,0,0,1500,6217,42,146,1310,3,,,New Mexico,College Stats
9,107,SFO,Bobby Wasden,E,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,College Stats
9,108,NYG,Bob Anderson,HB,22,1963,0,0,0,0,0,1,0,0,0,0,0,1,-2,0,0,0,0,,,Army,College Stats
10,109,STL,Charley Johnson,QB,21,1975,0,1,10,79,47,165,1737,3392,24410,170,181,196,539,10,0,0,0,,,New Mexico St.,College Stats
10,110,RAM,Curtis McClinton,FB,21,1969,0,3,5,47,,107,1,4,33,1,0,762,3124,18,154,1945,14,,,Kansas,College Stats
10,111,DET,Grady Alderman,T,21,1974,0,6,13,79,0,204,0,0,0,0,0,0,22,0,0,0,0,,,Detroit Mercy,
10,112,BAL,Ernie Barnes,G,22,1964,0,0,1,15,,43,0,0,0,0,0,0,2,0,0,0,0,,,North Carolina Central,
10,113,STL,Paul Oglesby,T,21,1960,0,0,1,6,,14,0,0,0,0,0,0,0,0,0,0,0,,,UCLA,
10,114,PIT,John Kapele,DE,22,1962,0,0,0,11,9,38,0,0,0,0,0,0,0,0,0,0,0,,1,BYU,
10,115,PIT,Arvie Martin,C,,,0,0,0,,,,,,,,,,,,,,,,,TCU,
10,116,CLE,Clyde Washington,DB,22,1965,0,0,5,23,,63,0,0,0,0,0,3,13,0,0,0,0,9,,Purdue,College Stats
10,117,DET,Jim O'Brien,T,,,0,0,0,,,,,,,,,,,,,,,,,Boston Col.,
10,118,SFO,Mel Branch,DE,23,1968,1,3,8,63,,126,0,0,0,0,0,0,0,0,0,0,0,,57,LSU,
10,119,BAL,Bobby Boyd,DB,22,1968,3,2,9,95,95,121,0,1,0,0,0,3,38,0,0,0,0,57,0.5,Oklahoma,College Stats
10,120,NYG,Bob Simms,LB,22,1962,0,0,0,9,8,31,0,0,0,0,0,0,0,0,1,58,0,,,Rutgers,College Stats
11,121,RAM,Ken Young,HB,,,0,0,0,,,,,,,,,,,,,,,,,Valparaiso,
11,122,STL,Bobby Towns,DB,22,1961,0,0,0,3,2,6,0,0,0,0,0,0,0,0,0,0,0,,,Georgia,College Stats
11,123,DET,Ted Aucreman,E,,,0,0,0,,,,,,,,,,,,,,,,,Indiana,College Stats
11,124,WAS,Jim Eifrid,LB,21,1961,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,Colorado St.,
11,125,GNB,Ron Ray,T,,,0,0,0,,,,,,,,,,,,,,,,,Howard Payne,
11,126,SFO,Ed Pitts,T,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,
11,127,CLE,Bobby Franklin,DB,23,1966,0,0,2,26,26,86,0,0,0,0,0,3,-9,1,0,0,0,13,,Mississippi,College Stats
11,128,CHI,Stan Fanning,T,22,1964,0,0,0,11,5,52,0,0,0,0,0,0,0,0,0,0,0,,,Idaho,
11,129,CHI,Glenn Shaw,FB,22,1964,0,0,0,2,0,29,0,0,0,0,0,47,148,3,8,146,1,,,Kentucky,College Stats
11,130,BAL,Bob Wehking,C,,,0,0,0,,,,,,,,,,,,,,,,,Florida,
11,131,SFO,Ernie Hansen,C,,,0,0,0,,,,,,,,,,,,,,,,,Northern Arizona,
11,132,NYG,Dale Rems,T,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
12,133,STL,Tom Chapman,E,,,0,0,0,,,,,,,,,,,,,,,,,Detroit Mercy,College Stats
12,134,RAM,Doug Brown,DT,22,1964,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,,,Fresno St.,
12,135,DET,Dave Ross,E,22,1960,0,0,0,1,,12,0,0,0,0,0,0,0,0,10,122,1,,,Los Angeles St.,
12,136,WAS,Jim Crotty,DB,22,1962,0,0,0,7,4,22,0,0,0,0,0,0,0,0,0,0,0,3,,Notre Dame,College Stats
12,137,GNB,Harry Ball,T,,,0,0,0,,,,,,,,,,,,,,,,,Boston Col.,
12,138,PIT,Earl Butler,T,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina,
12,139,PHI,Dave Grosz,QB,,,0,0,0,,,,,,,,,,,,,,,,,Oregon,College Stats
12,140,CHI,Tom Budrewicz,G,22,1961,0,0,0,1,,2,0,0,0,0,0,0,0,0,0,0,0,,,Brown,
12,141,CLE,Rich Mostardo,DB,22,1962,0,0,2,9,4,26,0,0,0,0,0,0,0,0,0,0,0,2,,Kent St.,
12,142,SFO,Jim Williams,G,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina,
12,143,BAL,Bill Bucek,HB,,,0,0,0,,,,,,,,,,,,,,,,,Rice,College Stats
12,144,NYG,Pete Hall,E,21,1961,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,22,0,,,Marquette,
13,145,RAM,James Jones,E,,,0,0,0,,,,,,,,,,,,,,,,,SMU,
13,146,STL,Vic Jones,HB,,,0,0,0,,,,,,,,,,,,,,,,,Indiana,College Stats
13,147,DET,Pete Tunney,HB,,,0,0,0,,,,,,,,,,,,,,,,,Occidental,
13,148,WAS,Bill Herron,E,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,College Stats
13,149,GNB,Paul Winslow,DB,22,1960,0,0,0,3,3,12,0,0,0,0,0,2,-3,0,0,0,0,,,North Carolina Central,
13,150,PIT,Joe Womack,HB,23,1962,0,0,1,4,4,11,0,0,0,0,0,128,468,5,6,57,0,,,Los Angeles St.,
13,151,CHI,Bob Spada,E,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
13,152,CLE,Dick Grecni,LB,22,1961,0,0,0,2,,12,0,0,0,0,0,0,0,0,0,0,0,1,,Ohio,
13,153,PHI,Dave Graham,T,21,1969,0,0,2,21,21,83,0,0,0,0,0,0,0,0,0,0,0,,,Virginia,
13,154,BAL,Jim Nemeth,C,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,
13,155,SFO,Dean Hinshaw,T,,,0,0,0,,,,,,,,,,,,,,,,,Stanford,
13,156,NYG,Jim Varnado,FB,,,0,0,0,,,,,,,,,,,,,,,,,Southern,
14,157,STL,Bob DeMarco,C,21,1975,1,3,13,75,58,185,0,0,0,0,0,0,0,0,0,0,0,,,Dayton,
14,158,RAM,Harold Stanger,C,,,0,0,0,,,,,,,,,,,,,,,,,North Texas,
14,159,DET,Jim Glasgow,T,,,0,0,0,,,,,,,,,,,,,,,,,Jacksonville St.,
14,160,WAS,Charlie Milstead,QB,22,1961,0,0,0,3,,22,4,7,43,0,0,3,3,0,0,0,0,2,,Texas A&M,College Stats
14,161,GNB,Jon Gilliam,C,21,1967,0,1,5,38,,76,0,0,0,0,0,1,-6,0,0,0,0,,,Texas A&M-Commerce,
14,162,PIT,Brady Keys,DB,24,1968,0,1,7,44,39,100,0,0,0,0,0,6,14,0,0,0,0,16,1,Colorado St.,College Stats
14,163,CLE,Bill Dumbauld,T,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,
14,164,PHI,Ray Peterson,B,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,College Stats
14,165,CHI,Jim Sorey,DT,24,1962,0,0,2,16,,42,0,0,0,0,0,0,0,0,0,0,0,,3,Texas Southern,
14,166,SFO,Gary Campbell,B,,,0,0,0,,,,,,,,,,,,,,,,,Whittier,
14,167,BAL,Dale Johannsen,T,,,0,0,0,,,,,,,,,,,,,,,,,,
14,168,NYG,Doug Cline,LB,22,1966,0,0,6,49,,95,0,0,0,0,0,37,105,2,4,15,0,7,11,Clemson,College Stats
15,169,RAM,Harry Rakowski,C,,,0,0,0,,,,,,,,,,,,,,,,,The Citadel,
15,170,STL,Frank Mestnik,FB,22,1963,0,0,1,7,7,33,0,0,0,0,0,200,767,4,15,53,1,,,Marquette,College Stats
15,171,DET,Darrell Harper,HB,22,1960,0,0,0,1,,4,0,0,0,0,0,1,3,0,0,0,0,,,Michigan,College Stats
15,172,WAS,Bernie Darre,G,20,1961,0,0,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0,,,Tulane,
15,173,GNB,Garney Henley,B,,,0,0,0,,,,,,,,,,,,,,,,,Huron,
15,174,PIT,Larry Essenmacker,T,,,0,0,0,,,,,,,,,,,,,,,,,Alma,
15,175,PHI,John Wilcox,DT,22,1960,0,0,0,4,4,12,0,0,0,0,0,0,0,0,0,0,0,,,Oregon,
15,176,CHI,Warren Lashua,B,,,0,0,0,,,,,,,,,,,,,,,,,Whitworth,
15,177,CLE,Tom Watkins,HB,22,1968,0,0,1,22,2,75,1,1,58,1,0,468,1791,10,55,590,4,,,Iowa St.,College Stats
15,178,BAL,Larry Grantham,LB,21,1972,5,5,13,92,,175,0,0,0,0,0,0,0,0,0,0,0,24,38.5,Mississippi,College Stats
15,179,SFO,Mike Dowdle,LB,22,1966,0,0,4,25,16,81,0,0,0,0,0,0,0,0,0,0,0,6,8,Texas,College Stats
15,180,NYG,Walter Beach,DB,25,1966,0,0,3,17,,48,0,0,0,0,0,6,-4,0,9,132,1,6,,Central Michigan,
16,181,STL,Jim Lee Hunt,DT,21,1970,0,4,7,53,,146,0,0,0,0,0,0,0,0,0,0,0,1,30,Prairie View A&M,
16,182,RAM,Don Kaczmarek,T,,,0,0,0,,,,,,,,,,,,,,,,,North Dakota,
16,183,DET,Steve Rasso,B,,,0,0,0,,,,,,,,,,,,,,,,,Cincinnati,College Stats
16,184,WAS,Joe Kulbacki,HB,22,1960,0,0,0,1,,14,0,0,0,0,0,41,108,1,2,9,0,,,Purdue,College Stats
16,185,GNB,John Littlejohn,B,,,0,0,0,,,,,,,,,,,,,,,,,Kansas St.,College Stats
16,186,PIT,Dave Ames,HB,23,1961,0,0,0,1,,12,0,0,0,0,0,19,114,0,6,20,0,1,,Richmond,
16,187,CHI,Bo Farrington,SE,24,1963,0,0,3,10,10,45,0,0,0,0,0,1,-2,0,55,881,7,,,Prairie View A&M,
16,188,CLE,Jim Walden,QB,,,0,0,0,,,,,,,,,,,,,,,,,Wyoming,College Stats
16,189,PHI,Larry Lancaster,T,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,
16,190,SFO,Jim Heineke,T,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
16,191,BAL,George Boynton,DB,23,1962,0,0,0,1,,3,0,0,0,0,0,0,0,0,0,0,0,,,Texas A&M-Commerce,
16,192,NYG,Bill Beck,T,,,0,0,0,,,,,,,,,,,,,,,,,Gustavus Adolphus,
17,193,RAM,Emanuel Congedo,E,,,0,0,0,,,,,,,,,,,,,,,,,Villanova,
17,194,STL,Joe Davis,T,,,0,0,0,,,,,,,,,,,,,,,,,The Citadel,
17,195,DET,Bob Hudson,E,,,0,0,0,,,,,,,,,,,,,,,,,Louisiana Tech,
17,196,WAS,Billy Roland,G,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,
17,197,GNB,Joe Gomes,B,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,College Stats
17,198,PIT,Dale Chamberlain,FB,,,0,0,0,,,,,,,,,,,,,,,,,Miami (OH),
17,199,CLE,Lovell Coleman,B,,,0,0,0,,,,,,,,,,,,,,,,,Western Michigan,
17,200,PHI,Mike Graney,E,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
17,201,CHI,Jim Hanna,E,,,0,0,0,,,,,,,,,,,,,,,,,USC,
17,202,BAL,Jim Beaver,T,,,0,0,0,,,,,,,,,,,,,,,,,Florida,
17,203,SFO,Goose Gonsoulin,DB,22,1967,2,5,7,52,3,108,0,0,0,0,0,0,0,0,0,0,0,46,1,Baylor,
17,204,NYG,Dave Baker,E,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,
18,205,STL,Bob Haas,HB,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
18,206,RAM,Tom Gates,B,,,0,0,0,,,,,,,,,,,,,,,,,San Bernardino Valley,
18,207,DET,Frank Walton,HB,,,0,0,0,,,,,,,,,,,,,,,,,John Carroll,
18,208,WAS,John Lawrence,G,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina St.,
18,209,GNB,Royce Whittington,T,,,0,0,0,,,,,,,,,,,,,,,,,Louisiana,
18,210,PIT,Charley Lee,T,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,
18,211,PHI,Emory Turner,G,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
18,212,CHI,Claude King,HB,21,1962,0,0,0,2,,25,0,0,0,0,0,33,194,3,8,125,1,,,Houston,
18,213,CLE,Jack Hanlon,B,,,0,0,0,,,,,,,,,,,,,,,,,Pennsylvania,College Stats
18,214,SFO,Carl Robinson,T,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina St.,
18,215,BAL,Dan Sheehan,T,,,0,0,0,,,,,,,,,,,,,,,,,Chattanooga,
18,216,NYG,Tony Polychronis,T,,,0,0,0,,,,,,,,,,,,,,,,,Utah,
19,217,RAM,Jim Boeke,T,21,1968,0,0,5,28,15,119,0,0,0,0,0,0,0,0,0,0,0,,,Heidelberg,
19,218,STL,Herman Alexander,T,,,0,0,0,,,,,,,,,,,,,,,,,Findlay,
19,219,DET,Gene Prebola,TE,22,1963,0,0,4,15,,56,0,0,0,0,0,0,0,0,133,1823,6,,,Boston Univ.,
19,220,WAS,Ron Maltony,G,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
19,221,GNB,Rich Brooks,E,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
19,222,PIT,Howard Turley,E,,,0,0,0,,,,,,,,,,,,,,,,,Louisville,
19,223,CHI,Lloyd Roberts,T,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,
19,224,CLE,Jack Campbell,E,,,0,0,0,,,,,,,,,,,,,,,,,Toledo,
19,225,PHI,Bob Hain,T,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,
19,226,BAL,Bill Carpenter,E,,,0,0,0,,,,,,,,,,,,,,,,,Army,College Stats
