,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,
9,71,PIT,Rayburn Chase,B,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
9,72,RAM,Hub Ulrich,E,21,1946,0,0,1,0,,14,0,0,0,0,0,0,0,0,4,75,1,,,Kansas,
9,73,PHI,Ray Graves,C,23,1946,0,0,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,2,,Tennessee,
9,74,CRD,Chet Wetterlund,TB,24,1942,0,0,0,0,,6,13,44,230,0,10,23,6,0,0,0,0,1,,Illinois Wesleyan,
9,75,DET,Emil Banjavic,WB,26,1942,0,0,0,0,0,10,0,0,0,0,0,11,67,0,5,50,1,1,,Arizona,
9,76,WAS,Frank Swiger,B,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
9,77,BKN,Bob Gifford,BB,23,1942,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,Denver,
9,78,NYG,Bob Merker,E,,,0,0,0,,,,,,,,,,,,,,,,,Millikin,
9,79,GNB,Noah Langdale,T,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,
9,80,CHI,John Petty,FB,22,1942,0,1,0,0,0,10,0,0,0,0,0,41,149,2,4,53,0,1,,Purdue,
10,81,PIT,Ernie Steele,HB,24,1948,0,0,0,0,,69,1,4,12,0,3,258,1337,13,31,520,4,24,,Washington,
10,82,RAM,Bob deLauer,C,22,1946,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,,USC,
10,83,PHI,Jack Stackpool,FB,25,1942,0,0,0,0,0,8,0,0,0,0,0,15,47,0,2,59,0,,,Washington,
10,84,CRD,Jud Ringer,E,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,College Stats
10,85,DET,Bill Diehl,C,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,
10,86,WAS,John Goodyear,B,22,1942,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,,,Marquette,
10,87,BKN,Joe Petro,G,,,0,0,0,,,,,,,,,,,,,,,,,Muhlenberg,
10,88,NYG,Mike Kopcik,E,,,0,0,0,,,,,,,,,,,,,,,,,,
10,89,GNB,Gene Flick,C,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,
10,90,CHI,Noah Mullins,HB,24,1949,0,0,0,0,0,45,1,2,16,0,0,67,362,1,12,176,5,19,,Kentucky,
11,91,PIT,Thornley Wood,B,,,0,0,0,,,,,,,,,,,,,,,,,Columbia,
11,92,RAM,Ben Hightower,E,23,1943,0,0,1,0,0,18,0,0,0,0,0,1,-5,0,29,489,4,1,,Sam Houston St.,
11,93,PHI,Noble Doss,HB,22,1949,0,0,0,0,0,24,0,0,0,0,0,78,253,0,10,113,0,2,,Texas,
11,94,CRD,Jim Fitzharris,E,,,0,0,0,,,,,,,,,,,,,,,,,St. Thomas,
11,95,DET,John Polanski,FB,24,1946,0,0,0,0,0,16,0,0,0,0,0,45,144,1,2,15,1,2,,Wake Forest,
11,96,WAS,Al DeMao,C,22,1953,0,0,5,0,0,97,0,0,0,0,0,0,0,0,1,4,0,8,,Duquesne,
11,97,BKN,Fraser (Pat) Donlan,T,,,0,0,0,,,,,,,,,,,,,,,,,Manhattan,
11,98,NYG,John Solic,C,,,0,0,0,,,,,,,,,,,,,,,,,St. Francis (NY),
11,99,GNB,Tom Farris,QB,21,1948,0,0,0,0,,33,11,32,132,1,5,17,-9,0,1,16,0,5,,Wisconsin,
11,100,CHI,Bill Geyer,HB,22,1946,0,0,0,0,0,9,0,0,0,0,0,25,54,1,6,145,2,2,,Colgate,
12,101,PIT,Bill Roach,E,,,0,0,0,,,,,,,,,,,,,,,,,TCU,
12,102,RAM,Walt Zirinsky,HB,22,1945,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,0,0,,,Lafayette,
12,103,PHI,Fred Meyer,E,22,1945,0,0,1,0,0,18,0,0,0,0,0,2,13,0,27,459,2,,,Stanford,
12,104,CRD,Dick Brye,T,,,0,0,0,,,,,,,,,,,,,,,,,Marquette,
12,105,DET,Joe Stringfellow,TB,24,1942,0,0,0,0,0,9,5,13,67,0,2,16,41,0,8,89,0,,,Southern Miss,
12,106,WAS,Phil Ahwesh,B,,,0,0,0,,,,,,,,,,,,,,,,,Duquesne,
12,107,BKN,Jim Thibaut,FB,24,1946,0,0,0,0,,3,0,0,0,0,0,10,48,1,0,0,0,,,Tulane,
12,108,NYG,Len Krouse,B,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,
12,109,GNB,Jimmy Richardson,B,,,0,0,0,,,,,,,,,,,,,,,,,Marquette,
12,110,CHI,Jim Daniell,T,24,1946,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,,,Ohio St.,
13,111,PIT,Wayne Holt,G,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,
13,112,RAM,Ray Bradfield,E,,,0,0,0,,,,,,,,,,,,,,,,,Santa Clara,
13,113,PHI,Bob Brenton,T,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
13,114,CRD,Charley Givler,G,,,0,0,0,,,,,,,,,,,,,,,,,Wake Forest,
13,115,DET,Tony Arena,C,24,1942,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Michigan St.,
13,116,WAS,John Kovatch,E,22,1947,0,0,0,0,0,21,0,0,0,0,0,0,0,0,18,157,1,,,Notre Dame,College Stats
13,117,BKN,Art Deremer,C,24,1942,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,Niagara,
13,118,NYG,Bob Barnett,C,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
13,119,GNB,Bruce Smith,HB,22,1948,0,0,0,0,0,31,0,1,0,0,0,108,560,1,8,79,1,,,Minnesota,College Stats
13,120,CHI,Jackie Hunt,FB,22,1945,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,,,Marshall,
14,121,PIT,Clure Mosher,C,22,1942,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,Louisville,
14,122,RAM,Tom Greene,T,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,
14,123,PHI,John Wyhonic,G,22,1949,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,,,Alabama,
14,124,CRD,Hugh Swink,T,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma St.,
14,125,DET,Wolf Heinberg,T,,,0,0,0,,,,,,,,,,,,,,,,,UC Santa Barbara,
14,126,WAS,Billy deCorrevont,B,23,1949,0,0,1,0,0,49,8,19,155,2,2,75,233,1,21,417,2,10,,Northwestern,
14,127,BKN,Stan Gervelis,E,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,
14,128,NYG,Pete Layden,B,22,1950,0,0,1,0,,31,45,115,841,9,9,114,672,3,1,0,0,13,,Texas,
14,129,GNB,Bill Applegate,G,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,
14,130,CHI,Henry Gude,C,24,1946,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,Vanderbilt,
15,131,PIT,Hubbard Law,G,21,1945,0,0,0,0,0,17,0,0,0,0,0,1,6,0,0,0,0,1,,Sam Houston St.,
15,132,RAM,Ike Peel,B,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,
15,133,PHI,O'Dell Griffin,G,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,
15,134,CRD,Marv Harshman,B,,,0,0,0,,,,,,,,,,,,,,,,,Pacific Lutheran,
15,135,DET,Mac Speedie HOF,E,22,1952,3,2,7,0,,86,0,0,0,0,0,2,0,0,349,5602,33,,,Utah,
15,136,WAS,Marv Whited,G,24,1945,0,1,0,0,0,15,0,0,0,0,0,1,3,0,0,0,0,1,,Oklahoma,
15,137,BKN,Gene Davis,B,,,0,0,0,,,,,,,,,,,,,,,,,Pennsylvania,
15,138,NYG,Buddy Jungmichel,G,22,1946,0,0,1,0,,14,0,0,0,0,0,0,0,0,0,0,0,1,,Texas,
15,139,GNB,Jim Trimble,T,,,0,0,0,,,,,,,,,,,,,,,,,Indiana,
15,140,CHI,Joe Krutulis,E,,,0,0,0,,,,,,,,,,,,,,,,,Miami (FL),
16,141,PIT,Andy Tomasic,TB,24,1946,0,0,0,0,0,15,15,66,227,0,6,60,214,0,1,27,0,2,,Temple,
16,142,RAM,Glenn Henicle,G,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,
16,143,PHI,Bill Smaltz,B,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,
16,144,CRD,George Arabian,B,,,0,0,0,,,,,,,,,,,,,,,,,,
16,145,DET,Firman Bynum,T,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
16,146,WAS,Dean (Dee) Chipman,B,,,0,0,0,,,,,,,,,,,,,,,,,BYU,
16,147,BKN,Ed Masloski,B,,,0,0,0,,,,,,,,,,,,,,,,,Scranton,
16,148,NYG,Keith Doggett,T,,,0,0,0,,,,,,,,,,,,,,,,,Wichita St.,
16,149,GNB,Tom Kinkade,B,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,
16,150,CHI,George Abel,G,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,
17,151,PIT,Garth Chamberlain,G,22,1945,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,BYU,
17,152,RAM,Don Clawson,B,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,
17,153,PHI,Arnie Meiners,E,,,0,0,0,,,,,,,,,,,,,,,,,Stanford,
17,154,CRD,Jackie Crain,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas,College Stats
17,155,DET,Dick Fisher,B,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,
17,156,WAS,George Watts,T,28,1942,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,Appalachian St.,
17,157,BKN,R.C. Pitts,E,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
17,158,NYG,Verne Miller,T,,,0,0,0,,,,,,,,,,,,,,,,,Harvard,
17,159,GNB,Fred Preston,E,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,
17,160,CHI,Don Edmiston,T,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,
18,161,PIT,John Rokisky,DE,27,1948,0,0,0,0,,25,0,0,0,0,0,0,0,0,2,21,0,,,Duquesne,
18,162,RAM,Jack Graf,B,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,
18,163,PHI,Bill Braun,T,,,0,0,0,,,,,,,,,,,,,,,,,Santa Clara,
18,164,CRD,Carl Suntheimer,C,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina,
18,165,DET,George Speth,T,24,1942,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,,Murray St.,
18,166,WAS,Gene Stewart,B,,,0,0,0,,,,,,,,,,,,,,,,,Willamette,
18,167,BKN,Ralph Miller,B,,,0,0,0,,,,,,,,,,,,,,,,,Kansas,
18,168,NYG,Junie Hovious,HB,22,1945,0,0,0,0,0,6,22,46,373,4,5,22,-7,0,0,0,0,,,Mississippi,
18,169,GNB,Bob Ingalls,C,23,1942,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,,Michigan,
18,170,CHI,Holt Rast,E,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,College Stats
19,171,PIT,Ray (Earthquake) Jenkins,B,,,0,0,0,,,,,,,,,,,,,,,,,Colorado,
19,172,RAM,Bill Regner,E,,,0,0,0,,,,,,,,,,,,,,,,,Oregon,
19,173,PHI,Charley Dvoracek,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas Tech,
19,174,CRD,Jimmy Nelson,B,23,1946,0,0,0,0,,14,8,24,135,0,4,39,163,2,4,20,0,2,,Alabama,
19,175,DET,Blair Heaton,E,,,0,0,0,,,,,,,,,,,,,,,,,Susquehanna,
19,176,WAS,Charlie Timmons,FB,25,1946,0,0,0,0,,13,0,0,0,0,0,23,65,0,1,4,0,,,Georgia,
19,177,BKN,Wilson Elliott,T,,,0,0,0,,,,,,,,,,,,,,,,,Chattanooga,
19,178,NYG,Owen Price,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas-El Paso,
19,179,GNB,George Benson,B,23,1947,0,0,0,0,,1,0,0,0,0,0,2,5,0,0,0,0,,,Northwestern,
19,180,CHI,Edgar Jones,HB,22,1949,0,0,2,0,0,44,3,9,83,0,0,297,1550,18,33,635,10,2,,Pittsburgh,College Stats
20,181,PIT,Frank Kapriva,G,,,0,0,0,,,,,,,,,,,,,,,,,Wake Forest,
20,182,RAM,Gene Conley,T,,,0,0,0,,,,,,,,,,,,,,,,,Washington,
20,183,PHI,Marv Tommervik,B,,,0,0,0,,,,,,,,,,,,,,,,,Pacific Lutheran,
20,184,CRD,Norvell Wallach,T,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
20,185,DET,Ben Collins,B,,,0,0,0,,,,,,,,,,,,,,,,,West Texas A&M,
20,186,WAS,Tiny Croft,T,21,1947,0,0,1,0,,51,0,0,0,0,0,0,0,0,0,0,0,,,Ripon,
20,187,BKN,Bill Palantonio,G,,,0,0,0,,,,,,,,,,,,,,,,,Elon,
20,188,NYG,Adam Kretowicz,E,,,0,0,0,,,,,,,,,,,,,,,,,Holy Cross,
20,189,GNB,Horace (Deacon) Young,B,,,0,0,0,,,,,,,,,,,,,,,,,SMU,
20,190,CHI,Bill Tessendorf,T,,,0,0,0,,,,,,,,,,,,,,,,,Gonzaga,
21,191,WAS,Steve Juzwik,HB,24,1948,0,0,1,0,0,29,0,0,0,0,0,125,679,5,29,397,4,5,,Notre Dame,College Stats
21,192,BKN,Bert Hayes,B,,,0,0,0,,,,,,,,,,,,,,,,,Wichita St.,
21,193,NYG,Jim Blumenstock,FB,24,1947,0,0,0,0,0,10,4,8,48,0,1,54,168,2,4,15,0,,,Fordham,
21,194,GNB,Henry Woronicz,E,,,0,0,0,,,,,,,,,,,,,,,,,Boston Col.,
21,195,CHI,Adolph Kissell,HB,21,1942,0,0,0,0,0,4,0,0,0,0,0,2,-1,0,0,0,0,,,Boston Col.,
22,196,WAS,Al Couppee,G,22,1946,0,0,0,0,0,7,0,0,0,0,0,3,22,0,0,0,0,,,Iowa,
22,197,BKN,Walt Fedora,FB,23,1942,0,0,0,0,0,8,0,0,0,0,0,16,34,0,0,0,0,,,George Washington,
22,198,NYG,Milt Hull,T,,,0,0,0,,,,,,,,,,,,,,,,,Florida,
22,199,GNB,Woody Adams,T,,,0,0,0,,,,,,,,,,,,,,,,,TCU,
22,200,CHI,Stu Clarkson,LB,23,1951,0,0,1,0,0,75,0,0,0,0,0,0,0,0,0,0,0,10,,Texas A&M-Kingsville,
