,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,
5,46,WAS,Chuck Bond,T,23,1938,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,,,Washington,
5,47,DET,Maury Patt,E,22,1942,0,0,1,0,0,48,0,0,0,0,0,15,66,0,41,460,2,,,Carnegie Mellon,
5,48,CHI,Bill Conkright,C,23,1944,0,0,3,0,0,62,0,0,0,0,0,0,0,0,1,2,1,5,,Oklahoma,
5,49,GNB,Dewitt Gibson,T,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,
5,50,RAM,Inwood Smith,G,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,
6,51,PHI,Bill Guckeyson,B,,,0,0,0,,,,,,,,,,,,,,,,,Maryland,
6,52,CRD,Phil Dickens,B,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,
6,53,BKN,John Golemgeske,T,22,1940,0,0,2,0,0,42,0,0,0,0,0,0,0,0,0,0,0,,,Wisconsin,
6,54,NYG,Jim Farley,G,,,0,0,0,,,,,,,,,,,,,,,,,VMI,
6,55,PIT,Walt Roach,E,,,0,0,0,,,,,,,,,,,,,,,,,TCU,
6,56,WAS,Jimmie Cain,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington,
6,57,DET,George Bell,G,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
6,58,CHI,Del Bjork,T,23,1938,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,,,Oregon,
6,59,GNB,Merle Wendt,E,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,
6,60,RAM,Chris Dal Sasso,T,,,0,0,0,,,,,,,,,,,,,,,,,Indiana,
7,61,PHI,Babe Barna,E,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,
7,62,BKN,Fred Funk,B,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,
7,63,CRD,Herm Dickerson,B,,,0,0,0,,,,,,,,,,,,,,,,,Virginia Tech,
7,64,NYG,Jim Poole,E,21,1946,2,3,6,0,0,78,0,0,0,0,0,0,0,0,65,895,13,2,,Mississippi,
7,65,PIT,By Haines,HB,22,1937,0,0,0,0,0,5,1,6,14,0,1,24,29,0,2,17,0,,,Washington,
7,66,WAS,Rotta Holland,G,,,0,0,0,,,,,,,,,,,,,,,,,Kansas St.,
7,67,DET,John Sprague,E,,,0,0,0,,,,,,,,,,,,,,,,,SMU,
7,68,CHI,J.W. (Buck) Friedman,B,,,0,0,0,,,,,,,,,,,,,,,,,Rice,
7,69,GNB,Marv Baldwin,T,,,0,0,0,,,,,,,,,,,,,,,,,TCU,
7,70,RAM,Norm Schoen,B,,,0,0,0,,,,,,,,,,,,,,,,,Baldwin-Wallace,
8,71,PHI,Nestor Hennon,E,,,0,0,0,,,,,,,,,,,,,,,,,Carnegie Mellon,
8,72,CRD,John Reynolds,C,23,1937,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,Baylor,
8,73,BKN,Steve Reid,G,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,College Stats
8,74,NYG,Gene Myers,G,,,0,0,0,,,,,,,,,,,,,,,,,Kentucky,
8,75,PIT,Marty Kordich,G,,,0,0,0,,,,,,,,,,,,,,,,,,
8,76,WAS,Joel Eaves,E,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,
8,77,DET,Elvin Sayre,C,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,
8,78,CHI,Steve Toth,B,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,
8,79,GNB,Les Chapman,T,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,
8,80,RAM,Herm Schmarr,DE,24,1943,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,,,Catholic,
9,81,PHI,Paul Fanning,T,,,0,0,0,,,,,,,,,,,,,,,,,Kansas St.,
9,82,BKN,Ed Nowogroski,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington,
9,83,CRD,Dwight Hafeli,E,,,0,0,0,,,,,,,,,,,,,,,,,,
9,84,NYG,Dwight Scheyer,T,,,0,0,0,,,,,,,,,,,,,,,,,Washington St.,
9,85,PIT,Matt Patanelli,E,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,
9,86,WAS,Bill Docherty,T,,,0,0,0,,,,,,,,,,,,,,,,,Temple,
9,87,DET,Larry Kelley,E,,,0,0,0,,,,,,,,,,,,,,,,,Yale,College Stats
9,88,CHI,Al Guepe,B,,,0,0,0,,,,,,,,,,,,,,,,,Marquette,
9,89,GNB,Gordon Dahlgren,G,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,
9,90,RAM,Ray Johnson,DB,22,1940,0,0,0,0,0,4,3,5,45,0,1,7,28,0,0,0,0,,,Denver,
10,91,PHI,Ray Antil,E,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,College Stats
10,92,CRD,Middleton Fitzsimons,G,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,
10,93,BKN,Gil Kuhn,T,,,0,0,0,,,,,,,,,,,,,,,,,USC,
10,94,NYG,Chuck Gelatka,E,23,1940,0,1,0,0,0,34,0,0,0,0,0,0,0,0,20,250,1,,,Mississippi St.,
10,95,PIT,Stan Nevers,T,,,0,0,0,,,,,,,,,,,,,,,,,Kentucky,
10,96,WAS,Mac Cara,E,22,1938,0,0,0,0,,19,0,0,0,0,0,1,-1,0,6,54,0,,,North Carolina St.,
10,97,DET,Kay Bell,T,22,1942,0,0,0,0,,21,0,0,0,0,0,0,0,0,0,0,0,,,Washington St.,
10,98,CHI,Ed (Red) Wade,T,,,0,0,0,,,,,,,,,,,,,,,,,Utah St.,
10,99,GNB,Dave Gavin,T,,,0,0,0,,,,,,,,,,,,,,,,,Holy Cross,
10,100,RAM,Solon Holt,G,,,0,0,0,,,,,,,,,,,,,,,,,TCU,
