,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,
12,140,PIT,Leroy Reed,B,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,College Stats
12,141,BAL,Tom Addison,LB,22,1967,1,4,8,66,,106,0,0,0,0,0,0,0,0,0,0,0,16,15,South Carolina,
12,142,NYG,Gerry Hershey,T,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,
12,143,SFO,Pete Williams,T,,,0,0,0,,,,,,,,,,,,,,,,,Lehigh,
12,144,CLE,Bob Brodhead,QB,21,1960,0,0,0,1,,4,7,25,75,0,3,15,100,0,0,0,0,,,Duke,College Stats
12,145,DET,Hal Boutte,E,,,0,0,0,,,,,,,,,,,,,,,,,San Jose St.,
13,146,CRD,Charlie Jackson,DB,22,1960,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,1,,SMU,College Stats
13,147,GNB,Gene Cook,E,26,1959,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,43,0,,,Toledo,
13,148,PHI,Mickey Trimarki,QB,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,College Stats
13,149,NYG,George Kurker,T,,,0,0,0,,,,,,,,,,,,,,,,,Tufts,
13,150,WAS,Ken (Model-T) Ford,QB,,,0,0,0,,,,,,,,,,,,,,,,,Hardin-Simmons,
13,151,SFO,Jim Yore,B,,,0,0,0,,,,,,,,,,,,,,,,,Indiana,College Stats
13,152,RAM,Tony Kolodziej,E,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,College Stats
13,153,NYG,Don Herndon,HB,22,1960,0,0,0,1,,8,0,0,0,0,0,0,0,0,5,57,1,,,Tampa,
13,154,BAL,Jerry Richardson,FL,22,1960,0,0,0,1,1,22,0,0,0,0,0,0,0,0,15,171,4,,,Wofford,
13,155,SFO,Hal Dukes,E,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,
13,156,CLE,Hal Williams,B,,,0,0,0,,,,,,,,,,,,,,,,,Miami (OH),
13,157,DET,Barry Maroney,B,,,0,0,0,,,,,,,,,,,,,,,,,Cincinnati,College Stats
14,158,GNB,Harry Hauffe,T,,,0,0,0,,,,,,,,,,,,,,,,,South Dakota,
14,159,CRD,Bob Schmidt,C,22,1967,0,3,3,32,,98,0,0,0,0,0,0,0,0,0,0,0,,,Minnesota,College Stats
14,160,PHI,Bill Lapham,C,24,1961,0,0,1,11,3,26,0,0,0,0,0,0,0,0,0,0,0,,,Iowa,
14,161,CHI,Bill Melnik,T,,,0,0,0,,,,,,,,,,,,,,,,,Army,
14,162,WAS,Jack Farls,E,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,College Stats
14,163,RAM,Bill Mason,B,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,College Stats
14,164,PIT,Doyle Jennings,T,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
14,165,BAL,Ken Hall,HB,22,1961,0,0,0,2,,34,0,0,0,0,0,51,212,0,8,118,2,,,Texas A&M,
14,166,NYG,C.R. Roberts,FB,22,1962,0,0,2,7,,27,0,0,0,0,0,155,637,4,21,132,0,,,USC,College Stats
14,167,SFO,Max Fields,B,,,0,0,0,,,,,,,,,,,,,,,,,Whittier,
14,168,CLE,Ken Miller,T,,,0,0,0,,,,,,,,,,,,,,,,,TCU,
14,169,DET,Ken Webb,HB,23,1963,0,0,1,7,6,73,0,0,0,0,0,264,891,8,46,483,1,,,Presbyterian,
15,170,CRD,Ray Dunlap,B,,,0,0,0,,,,,,,,,,,,,,,,,Marshall,
15,171,GNB,Tom Newell,B,,,0,0,0,,,,,,,,,,,,,,,,,Drake,College Stats
15,172,PHI,Stan Hinos,T,,,0,0,0,,,,,,,,,,,,,,,,,Miss. Valley St.,
15,173,CHI,Jim Harryman,B,,,0,0,0,,,,,,,,,,,,,,,,,,
15,174,WAS,Jack Davis,G,26,1960,0,0,1,6,,14,0,0,0,0,0,0,0,0,0,0,0,,,Maryland,
15,175,PIT,Ed Sears,B,,,0,0,0,,,,,,,,,,,,,,,,,Florida,College Stats
15,176,RAM,Dick Johnston,C,,,0,0,0,,,,,,,,,,,,,,,,,Southern Miss,
15,177,NYG,Norm Sixta,T,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,
15,178,BAL,Les Carney,B,,,0,0,0,,,,,,,,,,,,,,,,,Ohio,
15,179,DET,John Scheldrup,E,,,0,0,0,,,,,,,,,,,,,,,,,Iowa St.,
15,180,CLE,Howard Hoelscher,B,,,0,0,0,,,,,,,,,,,,,,,,,Rice,College Stats
15,181,DET,Jerry Mohlman,B,,,0,0,0,,,,,,,,,,,,,,,,,Benedictine,
16,182,GNB,Arley Finley,T,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,
16,183,CRD,Wade Patterson,E,,,0,0,0,,,,,,,,,,,,,,,,,Idaho,College Stats
16,184,PHI,Mike Meatheringham,T,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,
16,185,CHI,Ken Pleger,T,,,0,0,0,,,,,,,,,,,,,,,,,Capital,
16,186,WAS,Fred Polzer,E,,,0,0,0,,,,,,,,,,,,,,,,,Virginia,College Stats
16,187,RAM,Clint Westemeyer,E,,,0,0,0,,,,,,,,,,,,,,,,,St. Ambrose,
16,188,PIT,John Perkins,T,,,0,0,0,,,,,,,,,,,,,,,,,Southern Miss,
16,189,BAL,Archie Matsos,LB,23,1966,2,3,7,59,,95,0,0,0,0,0,0,0,0,0,0,0,22,4,Michigan St.,
16,190,NYG,John West,T,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,
16,191,SFO,George Shirkey,DT,22,1962,0,0,1,13,,35,0,0,0,0,0,0,0,0,0,0,0,,4.5,S.F. Austin,
16,192,CLE,Jerry Cornelison,T,21,1965,0,1,3,25,,70,0,0,0,0,0,0,0,0,0,0,0,,,SMU,
16,193,DET,Gordon Ringquist,T,,,0,0,0,,,,,,,,,,,,,,,,,Central Michigan,
17,194,CRD,Mac Starnes,C,,,0,0,0,,,,,,,,,,,,,,,,,Abilene Christian,
17,195,GNB,Joe Reese,E,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas Tech,
17,196,PHI,Bill Van Buren,C,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,
17,197,CHI,Dick Eaton,C,,,0,0,0,,,,,,,,,,,,,,,,,Richmond,
17,198,WAS,Fred Wilt,T,,,0,0,0,,,,,,,,,,,,,,,,,Richmond,
17,199,PIT,Joe Lewis,DT,22,1962,0,0,2,11,4,58,0,0,0,0,0,0,0,0,0,0,0,1,3.5,Compton CC (CA),
17,200,RAM,Bill Thomas,C,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,
17,201,NYG,Jack Harrison,C,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
17,202,BAL,Jim Reese,B,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,College Stats
17,203,SFO,John Wittenborn,G,22,1968,0,0,2,30,1,120,0,0,0,0,0,0,0,0,1,-8,0,,,SE Missouri St.,
17,204,CLE,Roddy Osborne,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M,College Stats
17,205,DET,Walt Gurasich,G,,,0,0,0,,,,,,,,,,,,,,,,,USC,
18,206,GNB,Chuck Strid,G,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,
18,207,CRD,Mario Cheppo,E,,,0,0,0,,,,,,,,,,,,,,,,,Louisville,
18,208,PHI,John Burroughs,T,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,
18,209,CHI,Phil Dupler,B,,,0,0,0,,,,,,,,,,,,,,,,,Duke,College Stats
18,210,WAS,Lennie King,B,,,0,0,0,,,,,,,,,,,,,,,,,Connecticut,
18,211,RAM,Coy Scott,T,,,0,0,0,,,,,,,,,,,,,,,,,McNeese St.,
18,212,DET,Bill Austin,C,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,
18,213,BAL,Dave Lloyd,C,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,
18,214,NYG,Dick Fusco,T,,,0,0,0,,,,,,,,,,,,,,,,,Middlebury,
18,215,SFO,Dennit Morris,LB,22,1961,0,1,2,21,0,40,0,0,0,0,0,0,0,0,0,0,0,5,4,Oklahoma,College Stats
18,216,CLE,Alvin Johnson,T,,,0,0,0,,,,,,,,,,,,,,,,,Idaho,
18,217,DET,Larry Carrier,B,,,0,0,0,,,,,,,,,,,,,,,,,Kansas,College Stats
19,218,CRD,Sonny Randle,E,22,1968,1,4,7,55,52,122,0,0,0,0,0,0,0,0,365,5996,65,,,Virginia,College Stats
19,219,CHI,Bill Roehnelt,LB,22,1962,0,0,2,11,0,54,0,0,0,0,0,0,0,0,0,0,0,,2,Bradley,
19,220,PHI,Ron Sabal,T,22,1961,0,0,2,12,,28,0,0,0,0,0,0,0,0,0,0,0,,,Purdue,
19,221,CHI,Bill Chancey,E,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,
19,222,WAS,Don Stephenson,C,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,
19,223,PIT,Gene Keady,B,,,0,0,0,,,,,,,,,,,,,,,,,Kansas St.,College Stats
19,224,RAM,Dick Dorsey,SE,22,1962,0,0,1,2,,11,0,0,0,0,0,0,0,0,21,344,2,,,Oklahoma,
19,225,NYG,Ernie Jackson,B,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,College Stats
19,226,BAL,John Murnen,G,,,0,0,0,,,,,,,,,,,,,,,,,Bowling Green,
19,227,SFO,Ronnie Mushatt,C,,,0,0,0,,,,,,,,,,,,,,,,,Grambling St.,
19,228,CLE,Ed Brown,G,,,0,0,0,,,,,,,,,,,,,,,,,Arizona,
19,229,DET,Dave Bottos,B,,,0,0,0,,,,,,,,,,,,,,,,,Murray St.,
20,230,GNB,John DuBose,B,,,0,0,0,,,,,,,,,,,,,,,,,,
20,231,CRD,Jim Matheny,C,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,
20,232,PHI,Kent Lovelace,B,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,College Stats
20,233,CHI,Les Rutledge,T,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,
20,234,WAS,Lou Pelham,E,,,0,0,0,,,,,,,,,,,,,,,,,Florida,
20,235,RAM,George Colbert,B,,,0,0,0,,,,,,,,,,,,,,,,,Denver,College Stats
20,236,PIT,George Johnson,T,,,0,0,0,,,,,,,,,,,,,,,,,Wake Forest,
