,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,
6,67,PIT,Tom Barton,G,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,
6,68,GNB,Bob Kennedy,G,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
6,69,CHI,Kline Gilbert,T,22,1957,0,1,5,0,0,60,0,0,0,0,0,0,0,0,0,0,0,,,Mississippi,
6,70,NYG,Bob Peviani,LB,21,1953,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,,USC,
6,71,CRD,Tom Higgins,T,23,1955,0,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,,,North Carolina,
6,72,CLE,Don Steinbrunner,T,21,1953,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,Washington St.,
6,73,RAM,Howie Waugh,B,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,
6,74,DET,Ollie Spencer,T,22,1963,0,0,6,12,9,99,0,0,0,0,0,0,0,0,0,0,0,,,Kansas,
7,75,BAL,Bill Athey,G,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,
7,76,CHI,Bucky McElroy,HB,24,1954,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Southern Miss,
7,77,PHI,Jack Erickson,T,,,0,0,0,,,,,,,,,,,,,,,,,Army/Beloit,
7,78,PIT,John Alderton,DE,22,1953,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,,Maryland,
7,79,CHI,Don Bingham,HB,23,1956,0,0,0,0,0,12,0,0,0,0,0,7,36,0,1,7,0,,,Sul Ross St.,
7,80,GNB,Jim Ringo HOF,C,21,1967,6,10,14,80,51,187,0,0,0,0,0,0,13,0,0,0,0,,,Syracuse,
7,81,NYG,Don Branby,E,,,0,0,0,,,,,,,,,,,,,,,,,Colorado,
7,82,PHI,Ray Malavasi,G,,,0,0,0,,,,,,,,,,,,,,,,,Army/Mississippi,
7,83,SFO,Paul Carr,DB,22,1957,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,,Houston,
7,84,CLE,Gene Filipski,HB,22,1957,0,0,0,0,,24,0,0,0,0,0,35,174,1,4,44,0,,,Villanova,
7,85,RAM,Bobby Reynolds,B,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,College Stats
7,86,DET,Joe Schmidt HOF,LB,21,1965,8,10,13,55,55,155,0,0,0,0,0,0,0,0,0,0,0,24,15,Pittsburgh,
8,87,BAL,Jim Prewett,T,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,
8,88,CRD,Jerry Watford,G,22,1954,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,,,Alabama,
8,89,WAS,Lew Weidensaul,E,,,0,0,0,,,,,,,,,,,,,,,,,Maryland,
8,90,CHI,John Kreamcheck,DT,27,1955,0,0,2,0,0,36,0,0,0,0,0,0,0,0,0,0,0,,,William & Mary,
8,91,PIT,Lowell Perry,E,21,1956,0,0,1,0,0,6,0,0,0,0,0,2,37,0,14,334,2,,,Michigan,
8,92,GNB,Lauren Hargrove,B,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,
8,93,PHI,Jess Richardson,DT,23,1964,0,1,9,30,13,139,0,0,0,0,0,0,0,0,0,0,0,1,7.5,Alabama,
8,94,SFO,Doug Hogland,G,22,1958,0,0,5,0,0,72,0,0,0,0,0,0,0,0,1,-2,0,,,Oregon St.,
8,95,NYG,Don Beck,B,,,0,0,0,,,,,,,,,,,,,,,,,Army/Notre Dame,
8,96,CLE,Carlton Massey,DE,23,1958,0,1,4,0,0,49,0,0,0,0,0,0,0,0,0,0,0,1,,Texas,College Stats
8,97,RAM,Bob Morgan,DT,23,1954,0,0,1,0,,10,0,0,0,0,0,0,0,0,0,0,0,,,Maryland,
8,98,DET,Lew Carpenter,HB,21,1963,0,0,1,4,0,123,0,0,0,0,0,468,2025,16,87,782,4,1,,Arkansas,
9,99,BAL,Bob Blair,E,,,0,0,0,,,,,,,,,,,,,,,,,TCU,
9,100,CRD,Ed Husmann,DT,22,1965,1,3,8,45,0,142,0,0,0,0,0,0,0,0,0,0,0,,33,Nebraska,
9,101,CRD,Avatus Stone,HB,22,1958,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,Syracuse,
9,102,PIT,Pat Sarnese,T,,,0,0,0,,,,,,,,,,,,,,,,,Temple,
9,103,CHI,Bruno Ashley,T,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M-Commerce,
9,104,GNB,Floyd Harrawood,T,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,
9,105,SFO,Hal Ledyard,QB,22,1953,0,0,0,0,0,10,0,9,0,0,1,1,3,0,0,0,0,,,Chattanooga,
9,106,NYG,Jim Gray,B,,,0,0,0,,,,,,,,,,,,,,,,,Panola JC,
9,107,PHI,Roger French,E,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,
9,108,CLE,Bob McNamara,DB,22,1961,0,0,2,13,,28,0,0,0,0,0,17,33,1,7,143,1,7,,Minnesota,
9,109,RAM,Brad Myers,B,24,1958,0,0,0,0,0,26,0,0,0,0,0,55,180,3,8,38,0,,,Bucknell,
9,110,DET,Carlton McCormack,C,,,0,0,0,,,,,,,,,,,,,,,,,TCU,
10,111,BAL,John Cole,B,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
10,112,CRD,Charley Berndt,T,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
10,113,NYG,Darrow Cooper,E,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M,
10,114,CHI,Jimmy Moore,B,,,0,0,0,,,,,,,,,,,,,,,,,Florida A&M,
10,115,PIT,Frank Holohan,T,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,
10,116,GNB,Vic Rimkus,G,,,0,0,0,,,,,,,,,,,,,,,,,Holy Cross,
10,117,NYG,Charlie Maloy,QB,,,0,0,0,,,,,,,,,,,,,,,,,Holy Cross,
10,118,PHI,Tom Brookshier,DB,21,1961,1,2,7,17,17,76,0,0,0,0,0,0,0,0,0,0,0,20,,Colorado,
10,119,SFO,Pete Brown,C,22,1954,0,0,0,0,0,24,1,1,19,0,0,1,-6,0,0,0,0,1,,Georgia Tech,
10,120,CLE,Elmo Natali,B,,,0,0,0,,,,,,,,,,,,,,,,,,
10,121,RAM,Mick Lakos,B,,,0,0,0,,,,,,,,,,,,,,,,,Vanderbilt,
10,122,DET,Dreher Gaskin,E,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,
11,123,BAL,Gene Rossi,B,,,0,0,0,,,,,,,,,,,,,,,,,Cincinnati,
11,124,WAS,Alex Webster,HB,22,1964,0,2,8,29,,109,0,1,0,0,0,1196,4638,39,240,2679,17,,,North Carolina St.,
11,125,CRD,Ed Woodsum,E,,,0,0,0,,,,,,,,,,,,,,,,,Yale,
11,126,CHI,Ralph Charney,B,,,0,0,0,,,,,,,,,,,,,,,,,Kentucky,
11,127,CHI,Jim Slowey,C,,,0,0,0,,,,,,,,,,,,,,,,,,
11,128,GNB,Joe Johnson,HB,23,1961,0,0,1,3,0,66,0,0,0,0,0,93,376,0,84,920,8,,,Boston Col.,
11,129,PHI,Bob Pollard,B,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,College Stats
11,130,SFO,Al Charlton,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington St.,
11,131,NYG,Jim Ruehl,C,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,
11,132,CLE,Dick Hilinski,T,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,
11,133,RAM,Jim Bailey,B,,,0,0,0,,,,,,,,,,,,,,,,,Miami (OH),
11,134,DET,Elmer Messenger,G,,,0,0,0,,,,,,,,,,,,,,,,,Washington St.,
12,135,BAL,Kaye Vaughan,G,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,
12,136,CRD,Chuck Spaulding,B,,,0,0,0,,,,,,,,,,,,,,,,,Wyoming,
12,137,WAS,Buzz Nutter,C,22,1965,0,1,11,35,,153,0,0,0,0,0,0,0,0,0,0,0,,1,Virginia Tech,
12,138,CHI,Jim Lawrence,T,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
12,139,PIT,Jerry Robertson,B,,,0,0,0,,,,,,,,,,,,,,,,,Kansas,
12,140,GNB,Dick Curran,B,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,
12,141,SFO,Carson (Red) Leach,G,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
12,142,NYG,Joe Matesic,T,25,1954,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,Arizona St.,
12,143,PHI,George Porter,T,,,0,0,0,,,,,,,,,,,,,,,,,San Jose St.,
12,144,CLE,Elmer Willhoite,G,,,0,0,0,,,,,,,,,,,,,,,,,USC,
12,145,RAM,Chuck Doud,G,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,
12,146,DET,Larry Spencer,B,,,0,0,0,,,,,,,,,,,,,,,,,Wake Forest,
13,147,BAL,Bobby Moorhead,B,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,
13,148,CRD,Frank McPhee,DB,22,1955,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,Princeton,College Stats
13,149,CRD,Ronnie Morris,B,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,
13,150,PIT,Leo Davis,E,,,0,0,0,,,,,,,,,,,,,,,,,Bradley,
13,151,CHI,Larry Strickland,C,22,1959,1,1,4,0,0,62,0,0,0,0,0,0,0,0,0,0,0,,,North Texas,
13,152,GNB,Bob Orders,C,,,0,0,0,,,,,,,,,,,,,,,,,Army/West Virginia,
13,153,NYG,Jack McShulski,E,,,0,0,0,,,,,,,,,,,,,,,,,Army/Kansas St.,
13,154,PHI,Ray Westort,G,,,0,0,0,,,,,,,,,,,,,,,,,Utah,
13,155,SFO,Bill Earley,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington,
13,156,CLE,Galen Fiss,LB,22,1966,0,2,8,39,39,139,0,0,0,0,0,0,0,0,0,0,0,13,6.5,Kansas,
13,157,RAM,Andy Matto,T,,,0,0,0,,,,,,,,,,,,,,,,,Cincinnati,
13,158,DET,Bob Thomas,E,,,0,0,0,,,,,,,,,,,,,,,,,Washington & Lee,
14,159,BAL,Frank Continetti,G,,,0,0,0,,,,,,,,,,,,,,,,,George Washington,
14,160,CRD,Dick Sprague,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington,
14,161,WAS,Ed Timmerman,B,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,
14,162,CHI,Harland Carl,HB,21,1956,0,0,0,0,0,9,0,0,0,0,0,29,66,1,2,31,0,,,Wisconsin,
14,163,PIT,Charley Montgomery,T,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,
14,164,GNB,Charley Wrenn,T,,,0,0,0,,,,,,,,,,,,,,,,,TCU,
14,165,PHI,Roy Bailey,B,,,0,0,0,,,,,,,,,,,,,,,,,Tulane,
14,166,SFO,Tom Fletcher,B,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,
14,167,NYG,J.L. Hall,B,,,0,0,0,,,,,,,,,,,,,,,,,Florida,
14,168,CLE,Gern Nagler,E,21,1961,0,1,6,14,14,91,0,0,0,0,0,0,0,0,196,3119,28,,,Santa Clara,
14,169,RAM,Frank James,G,,,0,0,0,,,,,,,,,,,,,,,,,Houston,
14,170,DET,Jack Barger,T,,,0,0,0,,,,,,,,,,,,,,,,,New Mexico,
15,171,BAL,Buddy Sutton,B,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,College Stats
15,172,WAS,Dave Suminski,G,22,1953,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,Wisconsin,
15,173,CRD,Nick Chickillo,LB,22,1953,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,,Miami (FL),
15,174,PIT,Bob O'Neil,G,22,1961,0,0,2,1,0,38,0,0,0,0,0,0,0,0,1,-13,0,,,Notre Dame,
15,175,CHI,Ralph Jecha,G,21,1956,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,,,Northwestern,
15,176,GNB,Gene Helwig,B,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,
15,177,SFO,Charley Genthner,T,,,0,0,0,,,,,,,,,,,,,,,,,Texas,
15,178,NYG,Dick Bowman,G,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
15,179,PHI,Willie Irvin,DE,23,1953,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,Florida A&M,
15,180,CLE,John Carson,E,23,1960,0,1,4,7,,71,0,0,0,0,0,0,0,0,173,2591,15,,,Georgia,College Stats
15,181,RAM,Tom Carroll,B,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
15,182,DET,Ted Topor,LB,23,1955,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,Michigan,
16,183,BAL,Jim Currin,E,,,0,0,0,,,,,,,,,,,,,,,,,Dayton,
16,184,CRD,Jimmy Lear,B,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,
16,185,WAS,Jim Slay,E,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,
16,186,CHI,Johnny Hatley,G,23,1960,0,0,4,6,0,48,0,0,0,0,0,0,0,0,0,0,0,,2.5,Sul Ross St.,
16,187,PIT,John Zachary,B,,,0,0,0,,,,,,,,,,,,,,,,,Miami (OH),
16,188,GNB,John Hlay,B,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,College Stats
16,189,NYG,Bill Skyinskus,G,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,
16,190,PHI,Bud Wallace,B,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina,
16,191,SFO,Fred Durig,E,,,0,0,0,,,,,,,,,,,,,,,,,Bowling Green,
16,192,CLE,Eric Kuykendall,B,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,
16,193,RAM,Ben DeLoe,T,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi St.,
16,194,DET,Bob Volonnino,G,,,0,0,0,,,,,,,,,,,,,,,,,Army/Villanova,
17,195,BAL,George Rambour,T,,,0,0,0,,,,,,,,,,,,,,,,,Dartmouth,
17,196,WAS,Bob Haner,B,,,0,0,0,,,,,,,,,,,,,,,,,Villanova,
17,197,CRD,Earl Heninger,B,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
17,198,PIT,Reed Quinn,B,,,0,0,0,,,,,,,,,,,,,,,,,Florida,
17,199,CHI,Bob Beal,E,,,0,0,0,,,,,,,,,,,,,,,,,California,
17,200,GNB,Bill Georges,E,,,0,0,0,,,,,,,,,,,,,,,,,Texas,
17,201,PHI,Tony Rados,B,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,College Stats
17,202,SFO,Hugh Latham,T,,,0,0,0,,,,,,,,,,,,,,,,,San Diego St.,
17,203,NYG,Don Rhoden,C,,,0,0,0,,,,,,,,,,,,,,,,,Rice,
17,204,CLE,George Bean,B,,,0,0,0,,,,,,,,,,,,,,,,,Utah,
17,205,RAM,Harland Svare,LB,22,1960,0,0,7,8,0,89,0,0,0,0,0,0,0,0,0,0,0,9,3.5,Washington St.,
17,206,DET,Ray Green,T,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
18,207,BAL,LeRoy Labat,B,,,0,0,0,,,,,,,,,,,,,,,,,LSU,College Stats
18,208,CRD,Joe Yukica,E,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,College Stats
18,209,WAS,Jim Turner,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas Tech,
18,210,CHI,Jim Shirley,B,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,
18,211,PIT,Carl Holben,T,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
18,212,GNB,Jim Philbee,B,,,0,0,0,,,,,,,,,,,,,,,,,Bradley,
18,213,SFO,Stan Wacholz,E,,,0,0,0,,,,,,,,,,,,,,,,,San Jose St.,
18,214,NYG,Phil Suwall,B,,,0,0,0,,,,,,,,,,,,,,,,,Western Maryland,
18,215,PHI,Marv Trauth,T,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,
18,216,CLE,Dick Batten,T,,,0,0,0,,,,,,,,,,,,,,,,,Pacific,
18,217,RAM,Lew Jones,T,,,0,0,0,,,,,,,,,,,,,,,,,Wabash,
18,218,DET,Ed Mioduszewski,QB,21,1953,0,0,0,0,,12,11,30,113,2,2,3,33,0,0,0,0,1,,William & Mary,
19,219,BAL,Bill Powell,B,,,0,0,0,,,,,,,,,,,,,,,,,California,
19,220,WAS,Tom Flyzik,T,,,0,0,0,,,,,,,,,,,,,,,,,George Washington,
19,221,CRD,Tom Donahue,C,,,0,0,0,,,,,,,,,,,,,,,,,Wake Forest,
19,222,PIT,Jim Williams,B,,,0,0,0,,,,,,,,,,,,,,,,,Louisville,
19,223,CHI,Bill Byrus,T,,,0,0,0,,,,,,,,,,,,,,,,,Iowa St.,
19,224,GNB,Bill Lucky,T,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,
19,225,NYG,Hal Lehman,T,,,0,0,0,,,,,,,,,,,,,,,,,Southern Miss,
19,226,PHI,Pete Bachouros,B,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,
19,227,SFO,King DuClos,T,,,0,0,0,,,,,,,,,,,,,,,,,Texas-El Paso,
19,228,CLE,Tom Cain,G,,,0,0,0,,,,,,,,,,,,,,,,,Colorado,
19,229,RAM,Jack Ellena,G,21,1956,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,,,UCLA,College Stats
19,230,DET,Paul Held,QB,24,1955,0,0,0,0,,10,26,77,332,1,6,4,11,0,0,0,0,,,San Jose St.,
20,231,BAL,Pete Russo,T,,,0,0,0,,,,,,,,,,,,,,,,,Indiana,
20,232,CRD,Len D'Errico,G,,,0,0,0,,,,,,,,,,,,,,,,,Boston Univ.,
20,233,WAS,Bill Link,G,,,0,0,0,,,,,,,,,,,,,,,,,Wake Forest,
20,234,CHI,Tom Mahin,T,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
20,235,PIT,Will Lee Hayley,E,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,
20,236,GNB,John Harville,B,,,0,0,0,,,,,,,,,,,,,,,,,TCU,
20,237,PHI,Rollie Arns,C,,,0,0,0,,,,,,,,,,,,,,,,,Iowa St.,
20,238,SFO,Ray Huizinga,T,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,
20,239,NYG,Dick Christiansen,E,,,0,0,0,,,,,,,,,,,,,,,,,Arizona,
20,240,CLE,Chuck Noll HOF,LB,21,1959,0,0,5,0,0,77,0,0,0,0,0,0,0,0,0,0,0,8,,Dayton,
20,241,RAM,Bob Morford,B,,,0,0,0,,,,,,,,,,,,,,,,,Col. of Idaho,
20,242,DET,Gerry Hart,T,,,0,0,0,,,,,,,,,,,,,,,,,Army/Mississippi,
