,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,
3,23,GNB,Irv Comp,B,24,1949,0,0,2,0,0,69,213,519,3354,28,52,255,519,7,3,66,2,34,,Benedictine,
3,24,CHI,Fred Evans,HB,22,1948,0,0,1,0,0,22,0,2,0,0,0,49,166,1,7,89,1,1,,Notre Dame,
3,25,WAS,Bill Dutton,HB,24,1946,0,0,0,0,,11,4,6,31,0,0,53,169,2,2,68,0,,,Pittsburgh,
4,26,DET,Ralph Hamer,B,,,0,0,0,,,,,,,,,,,,,,,,,Furman,
4,27,PHI,Bob Kennedy,B,22,1950,0,0,1,0,,58,5,11,128,0,3,253,1017,9,23,137,1,12,,Washington St.,
4,28,BKN,Joe Domnanovich,C,24,1951,0,0,4,0,,67,0,0,0,0,0,0,0,0,0,0,0,3,,Alabama,College Stats
4,29,CRD,Al Hust,E,22,1946,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,9,0,,,Tennessee,
4,30,RAM,Chuck Taylor,G,23,1946,0,0,1,0,,14,0,0,0,0,0,0,0,0,0,0,0,,,Stanford,
5,31,DET,Lloyd Wickett,T,23,1946,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,,Oregon St.,
5,32,PHI,Al Wistert,T,22,1951,4,1,7,0,0,95,0,0,0,0,0,0,0,0,0,0,0,1,,Michigan,
5,33,CRD,George Hecht,G,22,1947,0,0,0,0,,10,0,0,0,0,0,0,0,0,0,0,0,,,Alabama,
5,34,BKN,Marty Comer,DE,25,1948,0,0,0,0,,26,0,0,0,0,0,0,0,0,8,147,2,,,Tulane,
5,35,RAM,Clyde Johnson,T,26,1948,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,,,Kentucky,
5,36,NYG,Val Culwell,G,,,0,0,0,,,,,,,,,,,,,,,,,Oregon,
5,37,PHP,Harry Connolly,TB,23,1946,0,0,0,0,,3,2,8,29,0,1,8,18,0,0,0,0,,,Boston Col.,
5,38,GNB,Roy McKay,TB,23,1947,0,0,0,0,0,35,38,103,592,6,11,100,288,3,0,0,0,4,,Texas,
5,39,CHI,Ed Stamm,T,,,0,0,0,,,,,,,,,,,,,,,,,Stanford,
5,40,WAS,Bob Dove,DE,22,1954,0,1,2,0,,106,0,0,0,0,0,1,-2,0,13,128,2,1,,Notre Dame,College Stats
6,41,DET,Jim Jones,T,22,1946,0,0,0,0,0,2,0,4,0,0,1,3,3,0,0,0,0,,,Union (TN),
6,42,PHI,Bruno Banducci,G,21,1954,2,1,9,0,0,122,0,0,0,0,0,0,0,0,1,7,1,,,Stanford,
6,43,BKN,Harvey Johnson,T,24,1951,0,0,2,0,,65,0,0,0,0,0,16,63,0,3,25,0,1,,William & Mary,
6,44,CRD,Al Klug,T,23,1948,0,0,0,0,,36,0,0,0,0,0,0,0,0,0,0,0,,,Marquette,
6,45,RAM,Les Horvath,HB,21,1949,0,0,0,0,0,34,0,0,0,0,0,58,221,1,9,142,1,4,,Ohio St.,
6,46,NYG,Jim Reynolds,FB,23,1946,0,0,0,0,,7,0,0,0,0,0,32,96,0,1,32,0,2,,Auburn,
6,47,PHP,Lou Sossamon,C,22,1948,0,0,2,0,,42,0,0,0,0,0,0,0,0,0,0,0,,,South Carolina,
6,48,GNB,Nick Susoeff,E,22,1949,0,0,2,0,,44,0,0,0,0,0,0,0,0,61,610,4,,,Washington St.,
6,49,CHI,Derrell Palmer,DT,21,1953,0,0,4,0,,96,0,0,0,0,0,0,0,0,0,0,0,,,TCU,
6,50,WAS,Wally Ziemba,C,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
7,51,DET,Paul Sizemore,E,,,0,0,0,,,,,,,,,,,,,,,,,Furman,
7,52,PHI,Walt Harrison,C,,,0,0,0,,,,,,,,,,,,,,,,,Washington,
7,53,CRD,Stan Mauldin,T,22,1948,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,,Texas,
7,54,BKN,John Matisi,T,22,1946,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,,Duquesne,
7,55,RAM,Bill Henderson,E,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M,
7,56,NYG,Lou Palazzi,C,22,1947,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,,,Penn St.,
7,57,PHP,Al Ratto,C,,,0,0,0,,,,,,,,,,,,,,,,,,
7,58,GNB,Ken Snelling,FB,24,1945,0,0,0,0,0,2,0,0,0,0,0,3,10,0,0,0,0,,,UCLA,
7,59,CHI,Milt Vucinich,C,22,1945,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,Stanford,
7,60,WAS,Lou Rymkus,T,23,1951,0,0,7,0,0,86,0,0,0,0,0,0,0,0,0,0,0,1,,Notre Dame,
8,61,DET,George Poschner,E,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,College Stats
8,62,PHI,Bruce Alford,E,21,1951,1,0,4,0,,75,0,0,0,0,0,0,0,0,81,1341,9,1,,TCU,
8,63,BKN,John Ferguson,E,,,0,0,0,,,,,,,,,,,,,,,,,California,
8,64,CRD,Bill Godwin,C,24,1948,0,0,0,0,,24,0,0,0,0,0,0,0,0,0,0,0,2,,Georgia,
8,65,RAM,Bill Parker,E,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,
8,66,NYG,Larry Visnic,G,24,1945,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,,Benedictine,
8,67,PHP,Ray Curry,E,,,0,0,0,,,,,,,,,,,,,,,,,,
8,68,GNB,Les Gatewood,C,22,1947,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,,,Tulane,
8,69,CHI,Alyn Beals,E,22,1951,0,0,4,0,,77,0,0,0,0,0,11,73,0,211,2951,49,1,,Santa Clara,
8,70,WAS,Tony Leon,G,26,1946,0,0,2,0,0,36,0,0,0,0,0,0,0,0,0,0,0,1,,Alabama,
9,71,DET,Jack Irish,T,,,0,0,0,,,,,,,,,,,,,,,,,Arizona,
9,72,PHI,Rocco Canale,T,23,1947,0,0,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,,,Boston Col.,
9,73,CRD,Moffatt Storer,B,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
9,74,BKN,Ray Rason,G,,,0,0,0,,,,,,,,,,,,,,,,,SMU,
9,75,RAM,Al Solari,B,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,
9,76,NYG,Doyle Caraway,G,,,0,0,0,,,,,,,,,,,,,,,,,Texas Tech,
9,77,PHP,Ed Murphy,E,,,0,0,0,,,,,,,,,,,,,,,,,Holy Cross,
9,78,GNB,Norm Verry,T,20,1947,0,0,0,0,,11,0,0,0,0,0,0,0,0,0,0,0,,,USC,
9,79,CHI,Jim Jurkovich,B,,,0,0,0,,,,,,,,,,,,,,,,,California,
9,80,WAS,Bob Motl,E,23,1946,0,0,0,0,,14,0,0,0,0,0,0,0,0,9,124,1,,,Northwestern,
10,81,DET,Jack Fenton,B,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,
10,82,PHI,Zuehl Conoly,G,22,1946,0,0,0,0,,9,0,0,0,0,0,0,0,0,0,0,0,,,Texas,
10,83,BKN,Vic Schleich,T,23,1947,0,0,0,0,,11,0,0,0,0,0,0,0,0,0,0,0,,,Nebraska,
10,84,CRD,Fondren Mitchell,HB,22,1946,0,0,0,0,,7,0,0,0,0,0,5,17,0,8,131,0,1,,Florida,
10,85,RAM,Homer Simmons,T,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
10,86,NYG,Bill Piccolo,C,23,1945,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2,,Canisius,
10,87,PHP,Dick Dwelle,B,,,0,0,0,,,,,,,,,,,,,,,,,Rice,
10,88,GNB,Solon (Bobo) Barnett,G,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,
10,89,CHI,Walt Lamb,E,22,1946,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,10,0,,,Oklahoma,
10,90,WAS,Walt McDonald,B,22,1949,0,0,3,0,,46,1,3,24,0,1,12,4,0,22,197,1,5,,Tulane,
11,91,DET,Dick Renfro,FB,24,1946,0,0,0,0,,3,0,0,0,0,0,18,85,3,0,0,0,,,Washington St.,
11,92,PHI,John Billman,G,23,1947,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,,,Minnesota,
11,93,CRD,Emil Lussow,E,,,0,0,0,,,,,,,,,,,,,,,,,Dubuque,
11,94,BKN,Joe Sabasteanski,G,22,1949,0,0,0,0,,34,0,0,0,0,0,0,0,0,0,0,0,3,,Fordham,
11,95,RAM,Tom Roblin,B,,,0,0,0,,,,,,,,,,,,,,,,,Oregon,
11,96,NYG,Glenn Knox,E,,,0,0,0,,,,,,,,,,,,,,,,,William & Mary,
11,97,PHP,Al Wukits,C,25,1946,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,3,,Duquesne,
11,98,GNB,Bob Forte,HB,21,1953,0,0,4,0,0,80,8,14,64,1,1,107,331,0,24,242,3,23,,Arkansas,
11,99,CHI,Ray (Duke) Hammett,B,,,0,0,0,,,,,,,,,,,,,,,,,Stanford,
11,100,WAS,George Perpich,T,23,1947,0,0,1,0,,27,0,0,0,0,0,0,0,0,0,0,0,,,Georgetown (DC),
12,101,DET,Bob Kolesar,G,22,1946,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,Michigan,
12,102,PHI,Jack Donaldson,T,,,0,0,0,,,,,,,,,,,,,,,,,Pennsylvania,
12,103,BKN,Lou Thomas,B,,,0,0,0,,,,,,,,,,,,,,,,,Tulane,
12,104,CRD,Paul Hirsbrunner,T,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
12,105,RAM,Bill Vickroy,C,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,
12,106,NYG,Walt Domina,B,,,0,0,0,,,,,,,,,,,,,,,,,Norwich,
12,107,PHP,Joe Repko,T,23,1949,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,,,Boston Col.,
12,108,GNB,Van Davis,DE,21,1949,0,0,0,0,,37,0,0,0,0,0,0,0,0,14,254,1,1,,Georgia,
12,109,CHI,Al Zikmund,B,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,
12,110,WAS,Dan Wood,C,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,
13,111,DET,Del Huntsinger,B,,,0,0,0,,,,,,,,,,,,,,,,,Portland,
13,112,PHI,Bill Erickson,C,,,0,0,0,,,,,,,,,,,,,,,,,,
13,113,CRD,Bill Baumgartner,E,22,1947,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,Minnesota,
13,114,BKN,Bert Stiff,B,,,0,0,0,,,,,,,,,,,,,,,,,Pennsylvania,
13,115,RAM,Tom Alberghini,G,23,1945,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,Holy Cross,
13,116,NYG,Don McCafferty,E,22,1946,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,38,1,,,Ohio St.,
13,117,PHP,Pete Boltrek,T,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina St.,
13,118,GNB,Tom Brock,C,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
13,119,CHI,Clark Wood,T,,,0,0,0,,,,,,,,,,,,,,,,,Kentucky,
13,120,WAS,Harry Wright,G,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
14,121,DET,Ellard Dernoncourt,E,,,0,0,0,,,,,,,,,,,,,,,,,St. Louis,
14,122,PHI,George Weeks,DE,24,1944,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,,,Alabama,
14,123,BKN,John Fekete,HB,23,1946,0,0,0,0,,3,0,0,0,0,0,1,-1,0,0,0,0,,,Ohio,
14,124,CRD,Buster Ramsey,G,23,1951,2,0,5,0,0,57,0,0,0,0,0,1,5,0,0,0,0,7,,William & Mary,
14,125,RAM,Sam Sharp,E,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,
14,126,NYG,Jay Stoves,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington St.,
14,127,PHP,Mort Shiekman,G,,,0,0,0,,,,,,,,,,,,,,,,,Pennsylvania,
14,128,GNB,Ralph Tate,B,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma St.,
14,129,CHI,Loyd Arms,G,23,1948,0,0,2,0,,27,0,0,0,0,0,0,0,0,0,0,0,,,Oklahoma St.,
14,130,WAS,Oscar Britt,G,24,1946,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Mississippi,
15,131,DET,Dick Woodward,E,,,0,0,0,,,,,,,,,,,,,,,,,Colorado,
15,132,PHI,Russ Craft,DB,23,1954,0,2,5,0,0,100,0,0,0,0,0,64,231,0,12,303,3,22,,Alabama,
15,133,CRD,Earl Doloway,B,,,0,0,0,,,,,,,,,,,,,,,,,Indiana,
15,134,BKN,Floyd Rhea,G,22,1947,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,,Oregon,
15,135,RAM,Dick Kieppe,B,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,
15,136,NYG,Howard Currie,T,,,0,0,0,,,,,,,,,,,,,,,,,Geneva,
15,137,PHP,Milt Crain,FB,21,1944,0,0,0,0,,10,0,0,0,0,0,26,78,0,1,16,0,1,,Baylor,
15,138,GNB,Don Carlson,T,,,0,0,0,,,,,,,,,,,,,,,,,Denver,
15,139,CHI,Lyle Sturdy,B,,,0,0,0,,,,,,,,,,,,,,,,,Wichita St.,
15,140,WAS,Dick Weber,G,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,
16,141,DET,Marv Bass,T,,,0,0,0,,,,,,,,,,,,,,,,,William & Mary,
16,142,PHI,Paul Darling,B,,,0,0,0,,,,,,,,,,,,,,,,,Iowa St.,
16,143,BKN,Bill Burkett,E,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,
16,144,CRD,Nick Burke,G,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,
16,145,RAM,Cullen Rogers,HB,22,1946,0,0,0,0,,5,0,1,0,0,0,6,-8,0,0,0,0,,,Texas A&M,
16,146,NYG,N.A. Keithley,B,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,
16,147,PHP,Max Kielbasa,HB,22,1946,0,0,0,0,0,2,0,0,0,0,0,2,-2,0,0,0,0,,,Duquesne,
16,148,GNB,Mike Welch,B,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,
16,149,CHI,Buddy Tomlinson,T,,,0,0,0,,,,,,,,,,,,,,,,,Hardin-Simmons,
16,150,WAS,Joe Day,B,,,0,0,0,,,,,,,,,,,,,,,,,Oregon St.,
17,151,DET,Vic Peelish,G,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,
17,152,PHI,Walt Gorinski,FB,23,1946,0,0,0,0,,6,0,0,0,0,0,1,3,0,0,0,0,,,LSU,
17,153,CRD,Bill Campbell,T,23,1949,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,,,Oklahoma,
17,154,BKN,Al Onofrio,B,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,
17,155,RAM,Walt Ruark,G,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,
17,156,NYG,Jack Lister,E,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
17,157,PHP,Nick Skorich,G,22,1948,0,0,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,,,Cincinnati,
17,158,GNB,Ron Thomas,G,,,0,0,0,,,,,,,,,,,,,,,,,USC,
17,159,CHI,Pat Preston,G,22,1949,0,0,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,,,Duke,
17,160,WAS,Frank Dornfeld,B,,,0,0,0,,,,,,,,,,,,,,,,,,
18,161,DET,Chet Maeda,HB,24,1945,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,0,,,Colorado St.,
18,162,PHI,Bob Friedman,T,21,1944,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,,Washington,
18,163,BKN,Ken Schoonover,T,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,
18,164,CRD,Clarence Booth,T,24,1944,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,,SMU,
18,165,RAM,Bert Davis,C,,,0,0,0,,,,,,,,,,,,,,,,,Utah,
18,166,NYG,Dwight Holshouser,B,,,0,0,0,,,,,,,,,,,,,,,,,Catawba,
18,167,PHP,Jackie Field,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas,
18,168,GNB,Jim Powers,T,,,0,0,0,,,,,,,,,,,,,,,,,,
18,169,CHI,Hank Norberg,E,22,1948,0,0,0,0,0,35,0,0,0,0,0,0,0,0,6,64,0,1,,Stanford,
18,170,WAS,John Baklarz,T,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,
19,171,DET,Bert Kuczynski,E,23,1946,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,13,1,,,Pennsylvania,
19,172,PHI,Johnny Bezemes,B,,,0,0,0,,,,,,,,,,,,,,,,,Holy Cross,
19,173,CRD,Elvis (Boots) Simmons,E,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M,
19,174,BKN,Quentin Barnette,B,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,
19,175,RAM,Jay Fidler,T,,,0,0,0,,,,,,,,,,,,,,,,,Brown,
19,176,NYG,Jim Lushine,T,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,
19,177,PHP,Ray Bucek,G,21,1946,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,,Texas A&M,
19,178,GNB,Hal Prescott,E,22,1949,0,0,0,0,0,33,0,0,0,0,0,0,0,0,12,185,1,3,,Hardin-Simmons,
19,179,CHI,Pat Lyons,E,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
19,180,WAS,Leo Mogus,E,,,0,0,0,,,,,,,,,,,,,,,,,Youngstown St.,
20,181,DET,Al Scanland,B,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma St.,
20,182,PHI,Chet Mutryn,HB,22,1950,1,0,5,0,,65,3,7,25,0,0,583,3031,27,121,1850,12,1,,Xavier (OH),
20,183,BKN,Bill Bledsoe,E,,,0,0,0,,,,,,,,,,,,,,,,,USC,
20,184,CRD,Roy Ericson,G,,,0,0,0,,,,,,,,,,,,,,,,,Villanova,
20,185,RAM,Carl Falk,T,,,0,0,0,,,,,,,,,,,,,,,,,Washington,
20,186,NYG,Veto Berllus,E,,,0,0,0,,,,,,,,,,,,,,,,,Idaho,
20,187,PHP,Johnny Welsh,B,,,0,0,0,,,,,,,,,,,,,,,,,Pennsylvania,
20,188,GNB,Eddie Forrest,G,22,1947,0,0,0,0,,25,0,0,0,0,0,0,0,0,0,0,0,,,Santa Clara,
20,189,CHI,Marion Butler,B,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,
20,190,WAS,Dick Secrest,B,,,0,0,0,,,,,,,,,,,,,,,,,Rochester,
21,191,DET,Royal (Ace) Lohry,B,,,0,0,0,,,,,,,,,,,,,,,,,Iowa St.,
21,192,PHI,Bap Manzini,C,23,1948,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,,St. Vincent,
21,193,CRD,George Smith,FB,22,1943,0,0,0,0,0,3,0,0,0,0,0,4,12,0,1,18,0,,,Villanova,
21,194,BKN,Bob Coutchie,E,,,0,0,0,,,,,,,,,,,,,,,,,Arizona,
21,195,RAM,Tom Coll,E,,,0,0,0,,,,,,,,,,,,,,,,,,
21,196,NYG,Fred Marshall,G,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina,
21,197,PHP,Tony Compagno,FB,22,1948,0,0,1,0,0,34,0,0,0,0,0,125,444,3,18,295,1,12,,St. Mary's (CA),
21,198,GNB,Lloyd Wasserbach,T,22,1947,0,0,0,0,,17,0,0,0,0,0,0,0,0,0,0,0,1,,Wisconsin,
21,199,CHI,Al Santucci,C,,,0,0,0,,,,,,,,,,,,,,,,,Santa Clara,
21,200,WAS,Don Nolander,C,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,
22,201,DET,Percy Holland,G,,,0,0,0,,,,,,,,,,,,,,,,,LSU,
22,202,PHI,Bernie Gillespie,E,,,0,0,0,,,,,,,,,,,,,,,,,Scranton,
22,203,BKN,Don Reece,FB,23,1946,0,0,1,0,,13,0,0,0,0,0,30,109,2,1,5,0,1,,Missouri,
22,204,CRD,George Sutch,B,22,1946,0,0,0,0,0,3,0,0,0,0,0,5,4,0,0,0,0,,,Temple,
22,205,RAM,Mark McCorkle,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington,
22,206,NYG,John Korczowski,B,,,0,0,0,,,,,,,,,,,,,,,,,William & Mary,
22,207,PHP,Willie Zapalac,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M,
22,208,GNB,Mark Hoskins,B,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
22,209,CHI,Bill Johnson,G,22,1947,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,SMU,
22,210,WAS,Johnny Barrett,B,,,0,0,0,,,,,,,,,,,,,,,,,,
23,211,DET,Mike Fitzgerald,G,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
23,212,PHI,Jay (Mule) Lawhon,T,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
23,213,CRD,Cliff Kimsey,B,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,
23,214,BKN,W.J. Gibson,E,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina St.,
23,215,RAM,Ed Moshofsky,T,,,0,0,0,,,,,,,,,,,,,,,,,Oregon,
23,216,NYG,Gene Hoeman,E,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma St.,
23,217,PHP,George Bain,T,,,0,0,0,,,,,,,,,,,,,,,,,Oregon St.,
23,218,GNB,Jug Bennett,G,23,1946,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,Hardin-Simmons,
23,219,CHI,Wally Boudreau,B,,,0,0,0,,,,,,,,,,,,,,,,,Boston Col.,
23,220,WAS,Tom Vohs,T,,,0,0,0,,,,,,,,,,,,,,,,,Colgate,
24,221,DET,Bill Remington,C,22,1946,0,0,0,0,,9,0,0,0,0,0,0,0,0,0,0,0,,,Washington St.,
24,222,PHI,Vince Zachem,C,,,0,0,0,,,,,,,,,,,,,,,,,Morehead St.,
24,223,BKN,Lou (Dude) Dent,B,,,0,0,0,,,,,,,,,,,,,,,,,Colorado St.,
24,224,CRD,Weldon Humble,G,22,1952,0,1,3,0,,58,0,0,0,0,0,2,-10,0,0,0,0,5,,Louisiana,College Stats
24,225,RAM,Hal Adams,B,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
24,226,NYG,Keith Beebe,B,22,1944,0,0,0,0,0,5,1,3,9,0,1,8,12,0,0,0,0,3,,Occidental,
24,227,PHP,Harry Wynne,E,23,1945,0,0,0,0,,15,0,0,0,0,0,0,0,0,12,230,0,,,Arkansas,
24,228,GNB,George Zellick,E,,,0,0,0,,,,,,,,,,,,,,,,,Oregon St.,
24,229,CHI,Bob Baumann,T,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
24,230,WAS,Charlie Yancey,B,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi St.,
25,231,DET,Huel Hamm,B,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
25,232,PHI,Joe Schwarting,E,,,0,0,0,,,,,,,,,,,,,,,,,Texas,
25,233,CRD,Cal Purdin,B,22,1946,0,0,0,0,0,13,2,3,5,0,0,19,32,0,15,143,0,,,Tulsa,
25,234,BKN,Gene Lee,C,21,1946,0,0,0,0,,11,0,0,0,0,0,0,0,0,0,0,0,1,,Florida,
25,235,RAM,Jim Shephard,E,,,0,0,0,,,,,,,,,,,,,,,,,Oregon,
25,236,NYG,Dave Brown,WB,23,1947,0,0,0,0,0,24,0,0,0,0,0,47,141,0,6,34,0,6,,Alabama,
25,237,PHP,Joe Cibulas,T,22,1945,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,Duquesne,
25,238,GNB,Gene Bierhaus,E,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,
25,239,CHI,Elwood Holtscher,C,,,0,0,0,,,,,,,,,,,,,,,,,Shurtleff,
25,240,WAS,Roman Bentz,G,24,1948,0,0,1,0,,34,0,0,0,0,0,0,0,0,0,0,0,,,Tulane,
