,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,
3,28,WAS,Emil Karas,LB,25,1966,0,3,3,30,0,71,0,0,0,0,0,0,0,0,0,0,0,8,2.5,Dayton,
3,29,SFO,Eddie Dove,DB,22,1963,0,1,4,24,22,66,0,0,0,0,0,0,0,0,0,0,0,10,,Colorado,College Stats
3,30,DET,Ron Koes,C,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina,
3,31,RAM,Larry Hickman,FB,23,1960,0,0,0,0,,24,0,0,0,0,0,12,40,0,1,11,0,,,Baylor,College Stats
3,32,CHI,Pete Johnson,DB,22,1959,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,VMI,College Stats
3,33,RAM,Tom Franckhauser,DB,22,1963,0,0,2,14,0,58,0,0,0,0,0,0,0,0,0,0,0,13,,Purdue,College Stats
3,34,NYG,Joe Morrison,HB,22,1972,0,0,6,60,60,184,3,6,44,0,1,677,2474,18,395,4993,47,2,,Cincinnati,College Stats
3,35,CLE,Fran O'Brien,T,23,1968,0,0,7,35,0,124,0,0,0,0,0,0,0,0,0,0,0,,,Michigan St.,
3,36,DET,Ron Luciano,T,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,
4,37,CLE,Gary Prahst,E,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,College Stats
4,38,CRD,Ken Beck,DT,24,1960,0,0,0,4,,24,0,0,0,0,0,0,0,0,0,0,0,,,Texas A&M,
4,39,PHI,Jim Grazione,QB,,,0,0,0,,,,,,,,,,,,,,,,,Villanova,College Stats
4,40,WAS,Jim Wood,E,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma St.,College Stats
4,41,SFO,Monte Clark,T,22,1969,0,0,8,46,12,139,0,0,0,0,0,0,0,0,0,0,0,,5.5,USC,
4,42,DET,Art Brandriff,B,,,0,0,0,,,,,,,,,,,,,,,,,VMI,
4,43,RAM,Blanche Martin,FB,22,1960,0,0,0,0,,13,0,0,0,0,0,18,58,0,4,23,1,,,Michigan St.,College Stats
4,44,RAM,John Tracey,LB,26,1967,0,2,7,52,,110,0,0,0,0,0,0,0,0,20,303,0,12,21.5,Texas A&M,College Stats
4,45,RAM,Bob Reifsnyder,DE,22,1961,0,0,1,6,,16,0,0,0,0,0,0,0,0,0,0,0,,3,Navy,College Stats
4,46,DET,Bob Grottkau,G,22,1961,0,0,0,6,3,30,0,0,0,0,0,0,0,0,0,0,0,,,Oregon,
4,47,CLE,Dave Lloyd,LB,22,1970,0,1,8,48,8,157,0,0,0,0,0,0,0,0,0,0,0,14,23,Georgia,
4,48,BAL,Zeke Smith,LB,22,1961,0,0,0,8,4,24,0,0,0,0,0,0,0,0,0,0,0,,,Auburn,College Stats
5,49,WAS,Bob Wetoska,T,22,1969,0,0,6,38,,128,0,0,0,0,0,0,0,0,0,0,0,,,Notre Dame,College Stats
5,50,CRD,Maury Schleicher,DE,22,1962,0,0,1,11,0,40,0,0,0,0,0,0,0,0,0,0,0,1,,Penn St.,College Stats
5,51,PHI,Nick Mumley,DE,22,1962,0,0,3,17,,42,0,0,0,0,0,0,0,0,0,0,0,1,2.5,Purdue,College Stats
5,52,CRD,Ted Bates,LB,22,1963,0,0,2,15,14,54,0,0,0,0,0,0,0,0,0,0,0,,6,Oregon St.,College Stats
5,53,CLE,John Wooten,G,22,1968,0,2,8,56,52,136,0,0,0,0,0,0,0,0,0,0,0,,,Colorado,
5,54,SFO,Frank Geremia,T,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
5,55,GNB,Andy Cvercko,G,21,1963,0,0,2,19,4,47,0,0,0,0,0,0,0,0,0,0,0,,,Northwestern,
5,56,RAM,John Lands,E,,,0,0,0,,,,,,,,,,,,,,,,,Montana St.,
5,57,CHI,John Adams,E,21,1963,0,0,0,4,3,64,1,1,11,0,0,41,99,1,21,264,3,,,Los Angeles St.,
5,58,CLE,Dick LeBeau HOF,DB,21,1972,0,3,14,80,,185,0,0,0,0,0,0,0,0,0,0,0,62,1.5,Ohio St.,College Stats
5,59,NYG,Ellison Kelly,G,24,1959,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,,Michigan St.,
5,60,BAL,Don Churchwell,DT,23,1960,0,0,0,1,,11,0,0,0,0,0,0,0,0,0,0,0,,,Mississippi,
6,61,GNB,Willie Taylor,C,,,0,0,0,,,,,,,,,,,,,,,,,Florida A&M,
6,62,PHI,Al Benecick,G,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,
6,63,CRD,Tom Redmond,DE,21,1965,0,0,0,14,14,60,0,0,0,0,0,0,0,0,0,0,0,,6.5,Vanderbilt,
6,64,CRD,Mac Lewis,T,22,1959,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,Iowa,
6,65,WAS,Jim McFalls,T,,,0,0,0,,,,,,,,,,,,,,,,,VMI,
6,66,SFO,Tony Bavaro,T,,,0,0,0,,,,,,,,,,,,,,,,,Holy Cross,
6,67,DET,Dick Guesman,DT,21,1964,0,0,3,16,,59,0,0,0,0,0,0,0,0,0,0,0,,5,West Virginia,
6,68,CHI,Fred Cole,G,22,1960,0,0,1,8,,14,0,0,0,0,0,0,0,0,0,0,0,,,Maryland,College Stats
6,69,RAM,Dave Painter,C,,,0,0,0,,,,,,,,,,,,,,,,,Tulane,
6,70,CLE,Jim Prestel,DT,22,1967,0,0,5,32,3,96,0,0,0,0,0,0,0,0,0,0,0,1,19,Idaho,College Stats
6,71,CLE,Bob Denton,DE,25,1964,0,0,0,12,4,68,0,0,0,0,0,0,0,0,0,0,0,,5.5,Pacific,
6,72,BAL,Palmer Pyle,G,22,1966,0,0,3,18,13,61,0,0,0,0,0,0,0,0,0,0,0,,,Michigan St.,
7,73,GNB,Bobby Jackson,DB,23,1961,0,0,0,3,,21,0,0,0,0,0,0,0,0,0,0,0,,,Alabama,College Stats
7,74,SFO,Don Rogers,C,22,1964,0,0,5,33,,68,0,0,0,0,0,0,0,0,0,0,0,,,South Carolina,
7,75,CHI,Jim Tucker,E,,,0,0,0,,,,,,,,,,,,,,,,,Chattanooga,
7,76,WAS,Don Lawrence,DT,22,1961,0,0,1,4,4,35,0,0,0,0,0,0,0,0,0,0,0,,,Notre Dame,
7,77,DET,Ben Donnell,DE,23,1960,0,0,0,1,,3,0,0,0,0,0,0,0,0,0,0,0,,,Vanderbilt,
7,78,SFO,Daniel Colchico,DE,24,1969,0,0,5,33,32,76,0,0,0,0,0,0,0,0,0,0,0,,27.5,San Jose St.,
7,79,WAS,Mitch Ogiego,QB,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,College Stats
7,80,RAM,Eddie Meador,DB,22,1970,2,6,12,89,89,163,1,5,18,1,0,6,59,1,0,0,0,46,,Arkansas Tech,
7,81,WAS,Jim Kenney,E,,,0,0,0,,,,,,,,,,,,,,,,,Boston Univ.,College Stats
7,82,CLE,Gene Miller,T,,,0,0,0,,,,,,,,,,,,,,,,,Rice,
7,83,GNB,Gary Raid,T,,,0,0,0,,,,,,,,,,,,,,,,,Willamette,
7,84,BAL,Hal Lewis,FB,23,1962,0,0,0,0,0,26,0,0,0,0,0,13,20,0,10,107,0,,,Houston,
8,85,GNB,Buddy Mayfield,E,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,College Stats
8,86,PHI,Willmer Fowler,HB,22,1961,0,0,0,4,,13,0,0,0,0,0,94,372,1,10,99,0,,,Northwestern,College Stats
8,87,CLE,Bob Ptacek,QB,22,1959,0,0,0,0,0,12,0,0,0,0,0,3,13,0,0,0,0,,,Michigan,College Stats
8,88,DET,Jim Lenden,T,,,0,0,0,,,,,,,,,,,,,,,,,Oregon,
8,89,WAS,Gene O'Pella,E,,,0,0,0,,,,,,,,,,,,,,,,,Villanova,College Stats
8,90,SFO,Lew Aken,E,,,0,0,0,,,,,,,,,,,,,,,,,Vanderbilt,
8,91,PIT,Tom Barnett,HB,22,1960,0,0,1,5,5,24,0,0,0,0,0,81,263,1,7,52,1,,,Purdue,College Stats
8,92,CHI,Dick Clark,B,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,College Stats
8,93,RAM,Bill Conner,E,,,0,0,0,,,,,,,,,,,,,,,,,Jackson St.,
8,94,CHI,Willie Smith,G,21,1961,0,0,2,12,,28,0,0,0,0,0,0,0,0,0,0,0,,,Michigan,
8,95,GNB,Bob Laraba,LB,26,1961,0,0,0,13,,28,2,7,23,0,2,8,18,1,0,0,0,6,2.5,Texas-El Paso,
8,96,BAL,Tommy Joe Coffey,B,,,0,0,0,,,,,,,,,,,,,,,,,West Texas A&M,
9,97,GNB,George Dixon,B,,,0,0,0,,,,,,,,,,,,,,,,,Bridgeport,
9,98,CRD,Gary Ferguson,T,,,0,0,0,,,,,,,,,,,,,,,,,SMU,
9,99,PHI,Gene Johnson,DB,23,1961,0,0,2,6,5,30,0,0,0,0,0,0,0,0,0,0,0,4,,Cincinnati,College Stats
9,100,WAS,Dick Haley,DB,21,1964,0,0,5,24,4,75,0,0,0,0,0,14,51,1,8,78,0,14,,Pittsburgh,College Stats
9,101,DET,Carl Smith,FB,26,1960,0,0,0,2,,14,0,0,0,0,0,19,61,0,7,127,1,,,Tennessee,College Stats
9,102,SFO,Bobby Joe Green,P,23,1973,0,1,0,30,,187,6,10,103,0,1,9,53,0,0,0,0,,,Florida,College Stats
9,103,PIT,Hal Davis,G,,,0,0,0,,,,,,,,,,,,,,,,,Houston,
9,104,RAM,Larry Cundiff,T,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,
9,105,CHI,Maury Youmans,DE,22,1965,0,0,2,19,11,56,0,0,0,0,0,0,0,0,0,0,0,,13.5,Syracuse,
9,106,CLE,Kirk Wilson,B,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,College Stats
9,107,NYG,Jack Delveaux,B,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,College Stats
9,108,BAL,Tom Brown,G,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,
10,109,GNB,Sam Tuccio,T,,,0,0,0,,,,,,,,,,,,,,,,,Southern Miss,
10,110,PHI,Rollie West,B,,,0,0,0,,,,,,,,,,,,,,,,,Villanova,
10,111,CRD,Emil DeCantis,B,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina,College Stats
10,112,DET,Jack Laraway,LB,23,1961,0,0,1,6,,22,0,0,0,0,0,0,0,0,0,0,0,1,,Purdue,College Stats
10,113,WAS,Ron Toth,B,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,College Stats
10,114,SFO,Bronko Nagurski,T,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
10,115,PIT,Riley Gunnels,DT,21,1966,0,0,3,26,10,91,0,0,0,0,0,0,0,0,0,0,0,1,18.5,Georgia,
10,116,CHI,Bob Coronado,WR,23,1961,0,0,0,0,,5,0,0,0,0,0,1,-7,0,3,32,0,,,Pacific,
10,117,RAM,Alan Goldstein,E,23,1960,0,0,1,3,,14,0,0,0,0,0,3,-2,1,27,354,1,,,North Carolina,College Stats
10,118,NYG,Bob Pepe,E,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina St.,College Stats
10,119,CLE,Bob Zeman,DB,22,1966,0,1,4,29,,82,0,0,0,0,0,0,0,0,0,0,0,17,,Wisconsin,College Stats
10,120,BAL,Don Stewart,E,,,0,0,0,,,,,,,,,,,,,,,,,SMU,
11,121,GNB,Bob Webb,B,,,0,0,0,,,,,,,,,,,,,,,,,St. Ambrose,
11,122,CRD,Floyd Faucette,B,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,College Stats
11,123,PHI,Art Powell,SE,22,1968,2,4,8,67,0,117,0,0,0,0,0,0,0,0,479,8046,81,3,,San Jose St.,
11,124,WAS,Gerry Marciniak,G,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,
11,125,DET,Harry Jacobs,LB,22,1970,0,2,8,52,,134,0,0,0,0,0,0,0,0,0,0,0,12,14,Bradley,
11,126,SFO,Jack Hayes,B,,,0,0,0,,,,,,,,,,,,,,,,,,
11,127,PIT,Overton Curtis,B,,,0,0,0,,,,,,,,,,,,,,,,,Utah St.,College Stats
11,128,RAM,Joe Kelly,B,,,0,0,0,,,,,,,,,,,,,,,,,New Mexico St.,
11,129,CHI,Ed Gray,T,,,0,0,0,,,,,,,,,,,,,,,,,North Texas,
11,130,CLE,Jerry King,G,,,0,0,0,,,,,,,,,,,,,,,,,Kent St.,
11,131,NYG,Bob Sawyer,B,,,0,0,0,,,,,,,,,,,,,,,,,Wyoming,College Stats
11,132,BAL,Thomas Stephens,TE,24,1964,0,0,1,6,,49,0,0,0,0,0,0,0,0,41,506,5,1,,Syracuse,College Stats
12,133,GNB,Larry Hall,G,,,0,0,0,,,,,,,,,,,,,,,,,Missouri Valley,
12,134,PHI,Howard Keys,C,24,1963,0,0,1,12,12,41,0,0,0,0,0,0,0,0,0,0,0,,,Oklahoma St.,
12,135,CRD,Ted Edmondson,E,,,0,0,0,,,,,,,,,,,,,,,,,Hardin-Simmons,
12,136,DET,Ron Stehouwer,G,22,1964,0,0,1,15,,68,0,0,0,0,0,0,0,0,0,0,0,,,Colorado St.,
12,137,WAS,Roger Wypyszynski,T,,,0,0,0,,,,,,,,,,,,,,,,,St. Norbert,
12,138,SFO,Bill Korutz,C,,,0,0,0,,,,,,,,,,,,,,,,,Dayton,
12,139,PIT,Bill Pavliska,B,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,College Stats
12,140,CHI,Justin Rowland,DB,22,1962,0,0,0,7,3,21,0,0,0,0,0,0,0,0,0,0,0,1,1,TCU,College Stats
12,141,RAM,Mike Connelly,C,23,1968,0,0,5,37,,120,0,0,0,0,0,0,0,0,0,0,0,,,Utah St.,
12,142,NYG,Charlie Flowers,FB,22,1962,0,0,1,8,,28,0,0,0,0,0,111,416,4,35,383,1,,,Mississippi,College Stats
12,143,CLE,Frank Palandrani,T,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina St.,
12,144,BAL,Dick Wood,QB,23,1966,0,0,2,17,,60,522,1194,7153,51,71,26,45,4,0,0,0,,,Auburn,College Stats
13,145,GNB,Jim Hurd,B,,,0,0,0,,,,,,,,,,,,,,,,,Albion,
13,146,CRD,Pat Lamberti,LB,22,1961,0,0,0,5,,12,0,0,0,0,0,0,0,0,0,0,0,1,,Richmond,
13,147,PHI,Dick Stillwagon,B,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
13,148,WAS,Billy Shoemake,E,,,0,0,0,,,,,,,,,,,,,,,,,LSU,
13,149,DET,Jim Steffen,DB,23,1965,0,0,4,30,5,88,0,0,0,0,0,0,0,0,0,0,0,17,1,UCLA,College Stats
13,150,SFO,Bill Lopasky,G,22,1961,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,0,0,,,West Virginia,
13,151,PIT,Dewey Bohling,HB,21,1961,0,0,1,9,,26,0,6,0,0,0,178,584,4,43,485,5,,,Hardin-Simmons,
13,152,RAM,Al Witcher,E,22,1960,0,0,0,5,,14,0,0,0,0,0,0,0,0,4,34,1,1,1,Baylor,College Stats
13,153,CHI,Gene Jones,LB,22,1961,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,,,Rice,College Stats
13,154,CLE,Ray Reese,B,,,0,0,0,,,,,,,,,,,,,,,,,Bowling Green,
13,155,NYG,John Kompara,DT,23,1960,0,0,0,1,,7,0,0,0,0,0,0,0,0,0,0,0,,,South Carolina,
13,156,BAL,Rudi Smith,T,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,
14,157,GNB,Ken Kerr,G,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,
14,158,PHI,Jack Smith,T,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,
14,159,CRD,Bob Bobo,T,,,0,0,0,,,,,,,,,,,,,,,,,Texas-El Paso,
14,160,DET,Jim Baldwin,C,,,0,0,0,,,,,,,,,,,,,,,,,McMurry,
14,161,WAS,Kurt Schwarz,G,,,0,0,0,,,,,,,,,,,,,,,,,Maryland,
14,162,SFO,Mike Dukes,LB,23,1965,0,0,4,33,,81,0,0,0,0,0,0,0,0,0,0,0,8,7,Clemson,College Stats
14,163,PIT,John Peppercorn,E,,,0,0,0,,,,,,,,,,,,,,,,,Kansas,
14,164,CHI,Joe Robb,DE,22,1971,0,1,10,60,,159,0,0,0,0,0,0,0,0,0,0,0,1,39,TCU,
14,165,RAM,Pete Davidson,DT,22,1960,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,,,The Citadel,
14,166,NYG,Roger Ellis,LB,21,1963,0,0,2,11,,43,0,0,0,0,0,0,0,0,0,0,0,1,,Maine,
14,167,CLE,Elbert Dubenion,FL,26,1968,0,1,7,50,,103,0,0,0,0,0,46,326,3,294,5294,35,,,Bluffton,
14,168,BAL,Ferdie Burket,B,,,0,0,0,,,,,,,,,,,,,,,,,SE Oklahoma St.,
15,169,GNB,Dick Teteak,G,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
15,170,CRD,John Schroeder,E,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina,College Stats
15,171,PHI,Jim Poteete,C,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi St.,
15,172,WAS,Fred Hood,E,,,0,0,0,,,,,,,,,,,,,,,,,NE State (OK),
15,173,DET,Bruce Maher,DB,22,1969,0,0,7,41,33,136,0,0,0,0,0,3,8,0,0,0,0,22,1,Detroit Mercy,College Stats
15,174,SFO,Joe Belland,B,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,College Stats
15,175,PIT,J.W. Brodnax,FB,23,1960,0,0,0,1,,14,0,0,0,0,0,15,18,0,5,39,1,,,LSU,College Stats
15,176,RAM,Walt Kelly,B,,,0,0,0,,,,,,,,,,,,,,,,,Houston,
15,177,CHI,Roger LeClerc,LB,22,1967,0,0,0,12,13,104,0,1,0,0,0,0,0,0,0,0,0,1,7,Trinity (CT),
15,178,CLE,Tom Salwocki,C,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,
15,179,NYG,Bob Bercich,DB,22,1961,0,0,2,6,,18,0,0,0,0,0,0,0,0,0,0,0,5,,Michigan St.,College Stats
15,180,BAL,Ted Foret,T,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,
16,181,GNB,Dan Edgington,E,,,0,0,0,,,,,,,,,,,,,,,,,Florida,College Stats
16,182,PHI,Ken Paduch,T,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,
16,183,CRD,John Dingens,T,,,0,0,0,,,,,,,,,,,,,,,,,Detroit Mercy,
16,184,DET,George McGee,T,23,1960,0,0,1,6,,14,0,0,0,0,0,0,0,0,0,0,0,,,Southern,
16,185,WAS,Dick Splain,T,,,0,0,0,,,,,,,,,,,,,,,,,New Haven,
16,186,SFO,Bob Cook,B,,,0,0,0,,,,,,,,,,,,,,,,,Idaho St.,
16,187,PIT,Bill Carrico,G,,,0,0,0,,,,,,,,,,,,,,,,,North Texas,
16,188,CHI,Don Redding,T,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina,
16,189,RAM,Ted Royal,C,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
16,190,NYG,Bob Soltis,DB,23,1961,0,0,0,5,,17,0,0,0,0,0,0,0,0,0,0,0,2,,Minnesota,College Stats
16,191,CLE,Jamie Caleb,HB,22,1965,0,0,0,0,0,27,0,1,0,0,0,11,71,1,7,-26,0,,,Grambling St.,
16,192,BAL,Morris Keller,T,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,
17,193,GNB,Tom Secules,B,,,0,0,0,,,,,,,,,,,,,,,,,William & Mary,College Stats
17,194,CRD,Pete Hart,FB,26,1960,0,0,0,1,,14,0,0,0,0,0,25,113,0,3,19,0,,,Hardin-Simmons,
17,195,PHI,Bill Craig,T,,,0,0,0,,,,,,,,,,,,,,,,,Villanova,
17,196,WAS,Jim Healy,G,,,0,0,0,,,,,,,,,,,,,,,,,Holy Cross,
17,197,DET,Jack Rudolph,LB,21,1966,0,0,5,30,,75,0,0,0,0,0,0,0,0,0,0,0,3,14.5,Georgia Tech,College Stats
17,198,SFO,Jerome Jurczak,C,,,0,0,0,,,,,,,,,,,,,,,,,Benedictine,
17,199,PIT,Bill Leeka,T,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,
17,200,RAM,Dave Wilemon,T,,,0,0,0,,,,,,,,,,,,,,,,,SMU,
17,201,CHI,Willie Neal,B,,,0,0,0,,,,,,,,,,,,,,,,,Jackson St.,
17,202,CLE,Homer Schmittan,E,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee Tech,
17,203,NYG,Austin (Goose) Gonsoulin,E,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,
17,204,BAL,Leroy Bergan,T,,,0,0,0,,,,,,,,,,,,,,,,,South Dakota St.,
18,205,GNB,Dick Nearents,T,,,0,0,0,,,,,,,,,,,,,,,,,East. Washington,
18,206,PHI,Jim Benson,B,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,
18,207,CRD,Darrell DeDecker,T,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,
18,208,DET,Dave Holden,T,,,0,0,0,,,,,,,,,,,,,,,,,Los Angeles St.,
18,209,WAS,Joe Kapp,QB,21,1970,0,1,4,23,,51,449,918,5911,40,64,119,611,5,0,0,0,,,California,College Stats
18,210,SFO,Jack Cowley,T,,,0,0,0,,,,,,,,,,,,,,,,,,
18,211,PIT,John Seinturier,T,,,0,0,0,,,,,,,,,,,,,,,,,USC,
18,212,CHI,Ken Asbury,B,,,0,0,0,,,,,,,,,,,,,,,,,Missouri Valley,
18,213,RAM,Dave Van Metre,E,,,0,0,0,,,,,,,,,,,,,,,,,Colorado Col.,
18,214,NYG,Al Ecuyer,G,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
18,215,CLE,Ed Hill,G,,,0,0,0,,,,,,,,,,,,,,,,,Miami (OH),
18,216,BAL,Opie Bandy,T,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,
19,217,GNB,Bill Butler,DB,22,1964,0,0,3,19,0,75,0,0,0,0,0,29,108,0,6,95,0,11,,Chattanooga,
19,218,CRD,Billy Dunn,B,,,0,0,0,,,,,,,,,,,,,,,,,SMU,College Stats
19,219,PHI,Alan Miller,FB,22,1965,0,1,5,22,,70,0,0,0,0,0,386,1395,10,140,1470,11,,,Boston Col.,
19,220,WAS,Bobby Lauder,B,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,College Stats
19,221,DET,Rufus Granderson,DT,23,1960,0,0,0,3,,6,0,0,0,0,0,0,0,0,0,0,0,,,Prairie View A&M,
19,222,SFO,Tom Osborne,WR,22,1961,0,0,0,3,,24,0,0,0,0,0,0,0,0,29,343,2,,,Hastings,
19,223,PIT,Dave Kocourek,TE,22,1968,0,4,6,42,,115,0,0,0,0,0,0,0,0,249,4090,24,,,Wisconsin,College Stats
19,224,RAM,Carver Shannon,DB,21,1964,0,0,2,10,10,38,0,0,0,0,0,17,35,0,4,11,0,4,,Southern Illinois,
19,225,CHI,Chris Plain,T,,,0,0,0,,,,,,,,,,,,,,,,,Stanford,
19,226,CLE,Joe Schroeder,T,,,0,0,0,,,,,,,,,,,,,,,,,,
19,227,NYG,George Scott,HB,22,1959,0,0,0,0,0,7,0,0,0,0,0,2,10,0,1,12,0,,,Miami (OH),
19,228,BAL,Milt Crain,C,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,
20,229,GNB,Charley Sample,B,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
20,230,PHI,Jim Payne,G,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,
20,231,CRD,Jerry Lee Murphy,T,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,
