,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,
7,74,CRD,Dave Mann,HB,22,1957,0,0,3,0,0,36,5,13,53,2,1,154,544,4,37,444,2,,,Oregon St.,
7,75,GNB,Sam Marshall,T,,,0,0,0,,,,,,,,,,,,,,,,,Florida A&M,
7,76,NYG,Wayne Berry,HB,23,1954,0,0,1,0,0,10,0,0,0,0,0,1,30,0,0,0,0,,,Washington St.,
7,77,BAL,Glenn Turner,B,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,College Stats
7,78,CHI,Ralph Cecere,B,,,0,0,0,,,,,,,,,,,,,,,,,Villanova,
7,79,PIT,Jack O'Brien,E,21,1956,0,0,0,0,0,31,0,0,0,0,0,0,0,0,16,185,2,,,Florida,
7,80,WAS,Harry Jagielski,DT,22,1961,0,0,2,13,0,36,0,0,0,0,0,0,0,0,0,0,0,1,1,Indiana,
7,81,PHI,Jerry Norton,DB,23,1964,1,5,7,43,0,131,0,2,0,0,0,47,341,1,11,125,1,35,,SMU,
7,82,RAM,Charley Weeks,T,,,0,0,0,,,,,,,,,,,,,,,,,USC,
7,83,SFO,Sid Youngelman,DT,22,1963,0,0,6,25,0,107,0,0,0,0,0,0,3,0,0,0,0,,13,Alabama,
7,84,CLE,Don Miller,HB,22,1954,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,,,SMU,
7,85,DET,Jack Cross,B,,,0,0,0,,,,,,,,,,,,,,,,,Utah,
8,86,CRD,Paul Larson,QB,22,1960,0,0,0,0,0,6,6,14,61,0,1,8,12,0,0,0,0,,,California,College Stats
8,87,GNB,Jimmie Williams,T,,,0,0,0,,,,,,,,,,,,,,,,,Texas Tech,
8,88,BAL,Dennis McCotter,G,,,0,0,0,,,,,,,,,,,,,,,,,Detroit Mercy,
8,89,NYG,Ralph Starkey,T,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,
8,90,CHI,Tom Garlington,T,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
8,91,PIT,Paul Cameron,DB,22,1954,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,,UCLA,College Stats
8,92,WAS,Bill Marker,E,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,College Stats
8,93,PHI,Dan Hunter,T,,,0,0,0,,,,,,,,,,,,,,,,,Florida,
8,94,RAM,George Black,E,,,0,0,0,,,,,,,,,,,,,,,,,Washington,
8,95,CLE,Bill Barbish,B,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,College Stats
8,96,CLE,Charlie Harris,B,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,
8,97,DET,Milt Davis,DB,25,1960,1,0,4,7,,46,0,0,0,0,0,0,0,0,0,0,0,27,,UCLA,
9,98,CRD,Dean Chambers,T,,,0,0,0,,,,,,,,,,,,,,,,,Washington,
9,99,GNB,Dave Davis,E,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,College Stats
9,100,NYG,Pete O'Garro,E,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,
9,101,BAL,Bob Adams,G,,,0,0,0,,,,,,,,,,,,,,,,,Shippensburg,
9,102,CHI,Paul Giel,B,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,College Stats
9,103,PIT,Joe Zombek,DE,21,1955,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,,Pittsburgh,College Stats
9,104,WAS,Jerry Minnick,T,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,
9,105,PHI,Phil Branch,G,,,0,0,0,,,,,,,,,,,,,,,,,Texas,
9,106,RAM,Alex Bravo,DB,24,1961,0,0,2,13,0,46,0,0,0,0,0,0,0,0,0,0,0,6,,Cal Poly-San Luis Obispo,
9,107,SFO,Ted Connolly,G,22,1963,0,1,5,21,18,91,0,0,0,0,0,0,0,0,0,0,0,,,Tulsa,
9,108,CLE,Tom Jones,RB,23,1955,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,Miami (OH),
9,109,DET,Bob Lawson,B,,,0,0,0,,,,,,,,,,,,,,,,,Cal Poly-San Luis Obispo,
10,110,CRD,Tommy Lewis,B,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,College Stats
10,111,GNB,Gene Knutson,DE,21,1956,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,,,Michigan,College Stats
10,112,BAL,Bob Schoonmaker,B,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
10,113,NYG,John Steinberg,E,,,0,0,0,,,,,,,,,,,,,,,,,Stanford,
10,114,CHI,D.C. Andrews,E,,,0,0,0,,,,,,,,,,,,,,,,,Hardin-Simmons,
10,115,PIT,Bob Fisher,T,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,
10,116,WAS,Merrill Green,B,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,College Stats
10,117,RAM,Ed Hughes,DB,26,1958,0,0,2,0,0,53,0,0,0,0,0,0,0,0,0,0,0,3,,Tulsa,
10,118,RAM,Joe Katchik,DT,23,1960,0,0,0,1,,2,0,0,0,0,0,0,0,0,0,0,0,,,Notre Dame,
10,119,CLE,Donald Goss,T,21,1956,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,SMU,
10,120,CLE,Tom Pagna,B,,,0,0,0,,,,,,,,,,,,,,,,,Miami (OH),
10,121,DET,Jack Carroll,E,,,0,0,0,,,,,,,,,,,,,,,,,Holy Cross,
11,122,CRD,Homer Smith,B,,,0,0,0,,,,,,,,,,,,,,,,,Princeton,
11,123,GNB,Ken Hall,E,,,0,0,0,,,,,,,,,,,,,,,,,North Texas,
11,124,NYG,Tom Fitzpatrick,G,,,0,0,0,,,,,,,,,,,,,,,,,Villanova,
11,125,BAL,Bob Leberman,DB,22,1954,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,,Syracuse,College Stats
11,126,CHI,Ron Wallin,B,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,
11,127,PIT,Lou Cimarolli,B,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,
11,128,WAS,Gene Wilson,B,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,
11,129,PHI,Dave McLaughlin,E,,,0,0,0,,,,,,,,,,,,,,,,,Dartmouth,
11,130,RAM,Duane Wardlow,DE,22,1956,0,0,2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,,,Washington,
11,131,SFO,John Skocko,E,,,0,0,0,,,,,,,,,,,,,,,,,USC,
11,132,CLE,Max Schuebel,T,,,0,0,0,,,,,,,,,,,,,,,,,Rice,
11,133,DET,Milt Schwenk,T,,,0,0,0,,,,,,,,,,,,,,,,,Washington St.,
12,134,CRD,Howard Pitt,E,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
12,135,GNB,Bill Oliver,B,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,College Stats
12,136,BAL,Donald Chelf,T,21,1961,0,0,1,8,,28,0,0,0,0,0,0,0,0,0,0,0,,,Iowa,
12,137,NYG,Wendell Gulseth,T,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
12,138,CHI,Joe Faragalli,G,,,0,0,0,,,,,,,,,,,,,,,,,Villanova,
12,139,PIT,Don Fritz,E,,,0,0,0,,,,,,,,,,,,,,,,,Cincinnati,
12,140,WAS,Ben Dunkerley,T,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,
12,141,PHI,Dick Clasby,B,,,0,0,0,,,,,,,,,,,,,,,,,Harvard,
12,142,RAM,Jack Maultsby,T,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina,
12,143,SFO,Hal Easterwood,C,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi St.,
12,144,CLE,Tom Breunich,T,,,0,0,0,,,,,,,,,,,,,,,,,Maryland,
12,145,DET,Bob Hartman,T,,,0,0,0,,,,,,,,,,,,,,,,,Oregon St.,
13,146,CRD,Les Goble,HB,22,1955,0,0,0,0,0,21,0,0,0,0,0,37,53,1,1,-1,0,1,,Alfred,
13,147,GNB,Mike Takacs,G,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,
13,148,NYG,Bob Topp,E,22,1954,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,90,3,,,Michigan,College Stats
13,149,BAL,Chuck McMillan,DB,22,1954,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,John Carroll,
13,150,CHI,Julius Seaholm,G,,,0,0,0,,,,,,,,,,,,,,,,,Texas,
13,151,PIT,Charley Lattimer,C,,,0,0,0,,,,,,,,,,,,,,,,,Maryland,
13,152,WAS,Roger Dornburg,B,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
13,153,PHI,Joe Mehalick,T,,,0,0,0,,,,,,,,,,,,,,,,,Virginia,
13,154,RAM,Sam Hensley,E,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,College Stats
13,155,SFO,Morgan Williams,G,,,0,0,0,,,,,,,,,,,,,,,,,TCU,
13,156,CLE,George Cummins,T,,,0,0,0,,,,,,,,,,,,,,,,,Tulane,
13,157,DET,Jim Swierczek,B,,,0,0,0,,,,,,,,,,,,,,,,,Marshall,
14,158,CRD,Sammy Dumas,G,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
14,159,GNB,Dave (Kosse) Johnson,B,,,0,0,0,,,,,,,,,,,,,,,,,Rice,
14,160,BAL,Ordell Braase,DE,22,1968,0,2,9,70,70,157,0,0,0,0,0,0,0,0,0,0,0,,80,South Dakota,
14,161,NYG,Bobby Epps,FB,22,1957,0,0,2,0,0,31,0,1,0,0,0,188,771,2,18,109,0,,,Pittsburgh,College Stats
14,162,CHI,Ken Miller,B,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,
14,163,PIT,Roger Bradford,E,,,0,0,0,,,,,,,,,,,,,,,,,Waynesburg,
14,164,WAS,Roger Nelson,T,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
14,165,PHI,Hal Patterson,B,,,0,0,0,,,,,,,,,,,,,,,,,Kansas,
14,166,RAM,Mitchell Johnson,B,,,0,0,0,,,,,,,,,,,,,,,,,Bishop,
14,167,SFO,Sammy Williams,B,,,0,0,0,,,,,,,,,,,,,,,,,California,
14,168,CLE,Jim Head,B,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,
14,169,DET,Ray Novak,B,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,College Stats
15,170,CRD,Cecil Harp,E,,,0,0,0,,,,,,,,,,,,,,,,,Pacific,
15,171,SFO,Ed Gossage,T,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,
15,172,NYG,Jim Swan,G,,,0,0,0,,,,,,,,,,,,,,,,,Denver,
15,173,BAL,Joe D'Agostino,G,,,0,0,0,,,,,,,,,,,,,,,,,Florida,
15,174,CHI,Harlon Hill,E,22,1962,2,3,7,9,7,103,0,1,0,0,0,12,103,0,233,4717,40,3,,North Alabama,
15,175,PIT,Tom Drake,G,,,0,0,0,,,,,,,,,,,,,,,,,Chattanooga,
15,176,WAS,Hugh Merck,T,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,
15,177,PHI,Ray McKown,B,,,0,0,0,,,,,,,,,,,,,,,,,TCU,
15,178,RAM,Ed Elliot,B,,,0,0,0,,,,,,,,,,,,,,,,,Richmond,
15,179,SFO,Sam Palumbo,G,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
15,180,CLE,Chet Lyssy,B,,,0,0,0,,,,,,,,,,,,,,,,,Hardin-Simmons,
15,181,DET,Kirk Hinderlider,E,,,0,0,0,,,,,,,,,,,,,,,,,Colorado St.,
16,182,CRD,Al Kilgore,T,,,0,0,0,,,,,,,,,,,,,,,,,Kent St.,
16,183,GNB,Des Koch,B,,,0,0,0,,,,,,,,,,,,,,,,,USC,College Stats
16,184,BAL,Alex Sandusky,G,22,1966,0,0,13,47,47,166,0,0,0,0,0,0,0,0,0,0,0,,,Clarion,
16,185,NYG,George Rice,B,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,
16,186,CHI,Earl Lindley,B,,,0,0,0,,,,,,,,,,,,,,,,,Utah St.,
16,187,PIT,Cas Krol,T,,,0,0,0,,,,,,,,,,,,,,,,,Detroit Mercy,
16,188,WAS,Gilmer Spring,E,,,0,0,0,,,,,,,,,,,,,,,,,Texas,College Stats
16,189,PHI,Charlie Grant,C,,,0,0,0,,,,,,,,,,,,,,,,,Utah,
16,190,RAM,Roger Frey,T,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,
16,191,SFO,Bobby Fiveash,B,,,0,0,0,,,,,,,,,,,,,,,,,Florida St.,
16,192,CLE,Rich Raidel,G,,,0,0,0,,,,,,,,,,,,,,,,,Kent St.,
16,193,DET,Bob Chuoke,T,,,0,0,0,,,,,,,,,,,,,,,,,Houston,
17,194,CRD,Jack Troxell,B,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
17,195,GNB,J.D. Roberts,G,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,College Stats
17,196,NYG,Jackie Parker,B,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi St.,College Stats
17,197,BAL,Tommy Adkins,C,,,0,0,0,,,,,,,,,,,,,,,,,Kentucky,
17,198,CHI,Lou Woodard,C,,,0,0,0,,,,,,,,,,,,,,,,,Sam Houston St.,
17,199,PIT,Joe Fulwyler,C,,,0,0,0,,,,,,,,,,,,,,,,,Oregon St.,
17,200,WAS,Jerry Coody,B,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,
17,201,PHI,Bob Knowles,T,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,
17,202,RAM,Ed Wilhelm,C,,,0,0,0,,,,,,,,,,,,,,,,,Houston,
17,203,SFO,Carl Kautz,T,,,0,0,0,,,,,,,,,,,,,,,,,Texas Tech,
17,204,CLE,Howard Chapman,T,,,0,0,0,,,,,,,,,,,,,,,,,Florida,
17,205,DET,Rick Kaser,B,,,0,0,0,,,,,,,,,,,,,,,,,Toledo,
18,206,CRD,Dick Young,FB,24,1957,0,0,0,0,,34,0,0,0,0,0,78,199,2,6,53,0,,,Chattanooga,
18,207,GNB,Emery Barnes,DE,24,1956,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,Oregon,
18,208,BAL,Dick Shinaut,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas-El Paso,
18,209,NYG,Crawford Mims,G,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,College Stats
18,210,CHI,McNeil Moore,DB,21,1957,0,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,8,,Sam Houston St.,
18,211,PIT,Don Penza,E,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,College Stats
18,212,WAS,Walt Cudzik,C,22,1964,0,0,5,30,0,71,0,0,0,0,0,0,0,0,1,11,0,,,Purdue,
18,213,PHI,Sam Mrvos,G,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,
18,214,RAM,Stan Sheriff,LB,22,1957,0,0,2,0,,24,0,0,0,0,0,0,0,0,0,0,0,1,,Cal Poly-San Luis Obispo,
18,215,SFO,Morris Kay,E,,,0,0,0,,,,,,,,,,,,,,,,,Kansas,
18,216,CLE,Bill Wohrman,B,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,
18,217,DET,Norm Hayes,T,,,0,0,0,,,,,,,,,,,,,,,,,Idaho,
19,218,CRD,Jerry Sazio,T,,,0,0,0,,,,,,,,,,,,,,,,,William & Mary,
19,219,GNB,Ken Hall,C,,,0,0,0,,,,,,,,,,,,,,,,,Springfield,
19,220,NYG,Bob King,G,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,
19,221,BAL,Charley Wenzlau,E,,,0,0,0,,,,,,,,,,,,,,,,,Miami (OH),
19,222,CHI,Jim Lum,T,,,0,0,0,,,,,,,,,,,,,,,,,Louisiana Tech,
19,223,PIT,Don Rydalch,B,,,0,0,0,,,,,,,,,,,,,,,,,Utah,
19,224,WAS,Jerry Witt,B,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
19,225,PHI,Jerry Clem,G,,,0,0,0,,,,,,,,,,,,,,,,,SMU,
19,226,RAM,Frank Givens,T,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,
19,227,SFO,Bob Edmiston,T,,,0,0,0,,,,,,,,,,,,,,,,,Temple,
19,228,CLE,John Taylor,C,,,0,0,0,,,,,,,,,,,,,,,,,Austin,
19,229,DET,Buster Graves,T,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
20,230,CRD,Stan Huntsman,B,,,0,0,0,,,,,,,,,,,,,,,,,Wabash,
20,231,GNB,Lowell Herbert,G,,,0,0,0,,,,,,,,,,,,,,,,,Pacific,
20,232,BAL,Raymond Berry HOF,E,21,1967,3,6,13,61,61,154,0,0,0,0,0,0,0,0,631,9275,68,,,SMU,
20,233,NYG,Gene Snipes,E,,,0,0,0,,,,,,,,,,,,,,,,,Austin,
20,234,CHI,Jim Ladd,E,22,1954,0,0,1,0,,11,0,0,0,0,0,0,0,0,22,254,0,,,Bowling Green,
20,235,PIT,Fred Prender,B,,,0,0,0,,,,,,,,,,,,,,,,,West Chester,
20,236,WAS,Sam Morley,E,22,1954,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Stanford,
20,237,PHI,Tommy Bailes,B,,,0,0,0,,,,,,,,,,,,,,,,,Houston,
20,238,RAM,Bob Dougherty,LB,22,1963,0,0,5,20,0,69,0,0,0,0,0,0,0,0,0,0,0,3,5,Kentucky,College Stats
20,239,SFO,Frank Dipietro,B,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,
20,240,CLE,Hugh Pierce,C,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina St.,
20,241,DET,Jim Durrant,G,,,0,0,0,,,,,,,,,,,,,,,,,Utah,
21,242,CRD,Jim Stander,T,,,0,0,0,,,,,,,,,,,,,,,,,Colorado,
21,243,GNB,Art Liebscher,B,,,0,0,0,,,,,,,,,,,,,,,,,Pacific,
21,244,NYG,Rex Corless,B,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,
21,245,BAL,Bob Lade,G,,,0,0,0,,,,,,,,,,,,,,,,,,
21,246,CHI,Sonny Cleere,T,,,0,0,0,,,,,,,,,,,,,,,,,Abilene Christian,
21,247,PIT,Dan Tassotti,T,,,0,0,0,,,,,,,,,,,,,,,,,Miami (FL),
21,248,WAS,John Cavaglieri,T,,,0,0,0,,,,,,,,,,,,,,,,,North Texas,
21,249,PHI,Johnny Crouch,E,,,0,0,0,,,,,,,,,,,,,,,,,TCU,
21,250,RAM,Jerry Cooper,T,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,
21,251,SFO,Howard Alsup,T,,,0,0,0,,,,,,,,,,,,,,,,,Middle Tenn. St.,
