,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,
2,13,DET,George Quist,B,,,0,0,0,,,,,,,,,,,,,,,,,Stanford,
3,14,BOS,John Nolan,T,22,1950,0,0,1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,,,Penn St.,
3,15,DET,Les Bingaman,DG,22,1954,3,2,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,2,,Illinois,
3,16,WAS,Tommy Thompson,LB,21,1953,1,0,3,0,,54,0,0,0,0,0,0,0,0,0,0,0,6,,William & Mary,
3,18,RAM,Tom Keane,DB,22,1955,1,1,4,0,0,87,1,2,0,0,1,7,16,0,34,551,2,40,,West Virginia,
3,19,GNB,Ed Smith,HB,25,1949,0,0,0,0,0,23,0,0,0,0,0,43,109,0,12,121,0,2,,Texas-El Paso,
3,20,PIT,Jerry Nuzum,HB,25,1951,0,0,2,0,0,45,1,1,21,0,0,249,930,7,14,303,3,1,,New Mexico St.,
3,21,CHI,Dub Garrett,G,23,1950,0,0,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,,,Mississippi St.,
3,22,PHI,Paul Campbell,QB,,,0,0,0,,,,,,,,,,,,,,,,,Texas,College Stats
3,23,CRD,Bill Smith,T,21,1948,0,0,0,0,,12,0,0,0,0,0,0,0,0,0,0,0,,,North Carolina,
4,24,NYG,Bruce Gehrke,E,23,1948,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,109,1,,,Columbia,
4,25,DET,Jim Minor,T,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
5,26,NYG,Johnny Wolosky,C,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,
5,27,GNB,Don Richards,T,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
5,28,WAS,Dan Sandifer,DB,21,1953,0,0,2,0,0,64,0,0,0,0,0,74,247,1,30,510,5,23,,LSU,
5,29,BOS,Bill Healey,G,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,
5,30,RAM,Bruce Bailey,B,,,0,0,0,,,,,,,,,,,,,,,,,Virginia,
5,31,GNB,Weyman Sellers,E,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,College Stats
5,32,CHI,Knox Ramsey,G,22,1953,0,0,5,0,,69,0,0,0,0,0,0,0,0,0,0,0,,,William & Mary,
5,33,PHI,Jack Myers,FB,23,1952,0,0,1,0,0,48,0,0,0,0,0,125,541,3,28,360,0,2,,UCLA,
5,34,PIT,John Wozniak,G,27,1952,0,1,5,0,,62,0,0,0,0,0,0,13,0,2,3,0,1,,Alabama,
5,35,CRD,Jay Smith,E,,,0,0,0,,,,,,,,,,,,,,,,,Southern Miss,
6,36,NYG,Bill Erickson,G,26,1949,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,,,Mississippi,
6,37,DET,Bob Williamson,T,,,0,0,0,,,,,,,,,,,,,,,,,Hobart,
6,38,WAS,Jack Weisenburger,B,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,College Stats
6,39,BOS,Phil Slosburg,B,21,1949,0,0,0,0,0,15,8,20,119,1,3,69,210,1,6,40,0,1,,Temple,
6,40,RAM,George Grimes,DB,26,1948,0,0,0,0,,9,0,0,0,0,0,1,8,0,1,17,1,1,,Virginia,
6,41,GNB,Larry Olsonoski,G,22,1949,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,,,Minnesota,
6,42,PHI,Howard Duncan,C,23,1948,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,Ohio St.,
6,43,PIT,Joe Gasparella,BB,21,1951,0,0,0,0,0,26,46,113,677,3,10,1,5,0,1,3,0,,,Notre Dame,
6,44,CHI,Bob Brugge,B,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,College Stats
7,46,NYG,Bob Pfohl,B,22,1949,0,0,2,0,,26,0,0,0,0,0,174,660,6,20,196,1,,,Purdue,
7,47,DET,Fred Enke,QB,23,1954,0,0,3,0,0,68,297,689,4169,31,53,170,640,1,4,39,0,,,Arizona,
7,48,WAS,Jack Kurkowski,B,,,0,0,0,,,,,,,,,,,,,,,,,Detroit Mercy,
7,49,RAM,Gene Ruszkowski,T,,,0,0,0,,,,,,,,,,,,,,,,,Ohio,
7,50,RAM,Noel Cudd,T,,,0,0,0,,,,,,,,,,,,,,,,,West Texas A&M,
7,51,GNB,Jay Rhodemyre,C,25,1952,0,0,4,0,0,45,0,0,0,0,0,0,0,0,0,0,0,5,,Kentucky,
7,52,PIT,Bill Luongo,B,,,0,0,0,,,,,,,,,,,,,,,,,Pennsylvania,
7,53,DET,Moroni Schwab,T,,,0,0,0,,,,,,,,,,,,,,,,,Utah St.,
7,54,PHI,Buddy Tinsley,T,24,1949,0,0,1,0,,10,0,0,0,0,0,0,0,0,0,0,0,,,Baylor,
7,55,CRD,Jim Cason,DB,21,1956,0,2,4,0,,92,8,15,78,1,1,82,351,4,40,519,4,34,,LSU,
8,56,NYG,Ralph Hutchinson,T,24,1949,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,,Chattanooga,
8,57,NYG,Ray Coates,HB,24,1949,0,0,0,0,0,21,1,2,26,1,0,77,231,3,8,152,1,1,,LSU,
8,58,WAS,Jerry Cady,T,,,0,0,0,,,,,,,,,,,,,,,,,Gustavus Adolphus,
8,59,BOS,Robert (Tex) Furse,B,,,0,0,0,,,,,,,,,,,,,,,,,Yale,
8,60,RAM,Bob Walker,B,,,0,0,0,,,,,,,,,,,,,,,,,Colorado Mines,
8,61,GNB,Bob Cunz,T,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,
8,62,CHI,Shorty McWilliams,DB,22,1950,0,0,1,0,,22,5,10,113,0,1,13,54,0,0,0,0,4,,Army,
8,63,PHI,Martin Wendell,G,21,1949,0,0,1,0,,10,0,0,0,0,0,0,0,0,0,0,0,,,Notre Dame,
8,64,PIT,Jim Cooper,C,24,1948,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,North Texas,
8,65,CRD,Jim Camp,QB,24,1948,0,0,0,0,,12,0,0,0,0,0,8,43,0,1,43,0,1,,North Carolina,
9,66,NYG,Dick Ottele,BB,21,1948,0,0,0,0,,8,0,0,0,0,0,2,11,0,0,0,0,,,Washington,
9,67,DET,Don Doll,DB,22,1954,0,4,4,0,0,71,0,0,0,0,0,8,25,1,1,-5,0,41,,USC,College Stats
9,68,WAS,Bob Anderson,B,,,0,0,0,,,,,,,,,,,,,,,,,Stanford,
9,69,BOS,Jim Burton,E,,,0,0,0,,,,,,,,,,,,,,,,,Wesleyan,
9,70,RAM,Mike Graham,B,25,1948,0,0,0,0,,14,0,0,0,0,0,19,69,1,0,2,0,1,,Cincinnati,
9,71,NYG,Ken Wiltgen,E,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,
9,72,PHI,Scott Beasley,E,,,0,0,0,,,,,,,,,,,,,,,,,Nevada,
9,73,PIT,Ed Ryan,E,22,1948,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,,British Columbia,
9,74,CHI,Malachi Mills,T,,,0,0,0,,,,,,,,,,,,,,,,,VMI,
9,75,NYG,Ed Royston,G,24,1949,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,,,Wake Forest,
10,76,NYG,Stan Magdziak,B,,,0,0,0,,,,,,,,,,,,,,,,,William & Mary,
10,77,DET,Paul Cleary,E,26,1949,0,0,0,0,,23,0,0,0,0,0,0,0,0,4,37,0,,,USC,College Stats
10,78,WAS,Mike Katrishen,G,26,1949,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,,,Southern Miss,
10,79,BOS,Bob Forbes,B,,,0,0,0,,,,,,,,,,,,,,,,,Florida,
10,80,RAM,Glenn Johnson,T,26,1949,0,0,0,0,,17,0,0,0,0,0,0,0,0,0,0,0,,,Arizona St.,
10,81,GNB,George Walmsley,B,,,0,0,0,,,,,,,,,,,,,,,,,Rice,
10,82,PIT,Dick Deranek,B,,,0,0,0,,,,,,,,,,,,,,,,,Indiana,
10,83,CHI,Dick Flanagan,LB,21,1955,0,0,4,0,0,84,0,0,0,0,0,5,14,0,0,0,0,8,,Ohio St.,
10,84,PHI,Ray Richeson,G,24,1949,0,0,0,0,,12,0,0,0,0,0,0,0,0,0,0,0,,,Alabama,
10,85,CRD,Carl Weisner,E,,,0,0,0,,,,,,,,,,,,,,,,,St. Louis,
11,86,NYG,Pete Lanzi,E,,,0,0,0,,,,,,,,,,,,,,,,,Youngstown St.,
11,87,DET,Fred Land,T,23,1948,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,LSU,
11,88,WAS,Ed Marshall,T,,,0,0,0,,,,,,,,,,,,,,,,,Pennsylvania,
11,89,BOS,George Roman,T,22,1950,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,,,Case Western Reserve,
11,90,RAM,Johnny Zisch,E,,,0,0,0,,,,,,,,,,,,,,,,,Colorado,
11,91,GNB,Bob Hodges,T,,,0,0,0,,,,,,,,,,,,,,,,,Bradley,
11,92,CHI,Jim McDowell,G,,,0,0,0,,,,,,,,,,,,,,,,,William & Mary,
11,93,PHI,Gil Johnson,QB,24,1949,0,0,0,0,,9,12,36,179,0,5,3,21,0,0,0,0,,,SMU,College Stats
11,94,PIT,Paul Redfield,T,,,0,0,0,,,,,,,,,,,,,,,,,Colgate,
11,95,CRD,Gene Corum,G,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,
12,96,NYG,Len Modzeleski,T,,,0,0,0,,,,,,,,,,,,,,,,,Scranton,
12,97,NYG,Jim Brieske,C,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,
12,98,WAS,Ted Andrus,G,,,0,0,0,,,,,,,,,,,,,,,,,Louisiana,
12,99,BOS,Ab Wimberly,DE,22,1952,0,1,2,0,,47,0,0,0,0,0,0,0,0,6,50,0,3,,LSU,
12,100,RAM,Atherton (Pinky) Phleger,T,,,0,0,0,,,,,,,,,,,,,,,,,Stanford,
12,101,GNB,Bob Rennebohm,E,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
12,102,PHI,Bill Wyman,T,,,0,0,0,,,,,,,,,,,,,,,,,Rice,
12,103,PIT,George Papach,FB,23,1949,0,0,1,0,0,22,0,1,0,0,0,159,731,2,10,90,1,,,Purdue,
12,104,CHI,Mel Sheehan,E,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
12,105,CRD,Clarence Self,DB,22,1955,0,0,4,0,0,62,0,0,0,0,0,7,46,0,1,12,0,7,,Wisconsin,
13,106,NYG,Bob Hatch,B,,,0,0,0,,,,,,,,,,,,,,,,,Boston Univ.,
13,107,DET,Russ Steger,B,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,
13,108,WAS,Carl Russ,B,,,0,0,0,,,,,,,,,,,,,,,,,Rice,
13,109,BOS,Bob Jensen,DE,22,1950,0,0,1,0,,34,0,0,0,0,0,0,0,0,22,290,1,,,Iowa St.,
13,110,RAM,Bob Heck,DE,23,1949,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,,,Purdue,
13,111,GNB,Perry Moss,QB,22,1948,0,0,0,0,0,6,4,17,20,0,0,5,2,0,0,0,0,,,Illinois,
13,112,PIT,Tom Finical,E,,,0,0,0,,,,,,,,,,,,,,,,,Princeton,
13,113,CHI,Dick Scott,C,,,0,0,0,,,,,,,,,,,,,,,,,Navy,
13,114,PHI,Jim Walthall,B,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,
13,115,CRD,John Hollar,FB,26,1949,0,0,0,0,,17,0,0,0,0,0,17,42,1,4,38,1,,,Appalachian St.,
14,116,NYG,John Hanzel,G,,,0,0,0,,,,,,,,,,,,,,,,,Guilford,
14,117,DET,Hal Enstice,B,,,0,0,0,,,,,,,,,,,,,,,,,,
14,118,WAS,Chick Jagade,FB,21,1955,0,2,3,0,,68,0,0,0,0,0,412,1728,13,68,628,1,,,Indiana,
14,119,BOS,Hal (Bus) Entsminger,B,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
14,120,RAM,Bill Schroll,LB,22,1951,0,0,2,0,,36,0,0,0,0,0,1,1,0,0,0,0,3,,LSU,
14,121,GNB,Fred Provo,HB,26,1948,0,0,0,0,0,9,1,1,20,1,0,29,90,0,4,-9,0,,,Washington,
14,122,CHI,Ollie Cline,FB,22,1953,0,0,3,0,,64,0,0,0,0,0,281,1094,6,34,299,1,,,Ohio St.,College Stats
14,123,PHI,Dick Kempthorn,B,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,College Stats
14,124,PIT,Clayton Lane,T,25,1948,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,New Hampshire,
14,125,CRD,Bob Hanlon,HB,24,1949,0,0,0,0,0,22,0,0,0,0,0,12,24,0,1,4,0,4,,Loras,
15,126,NYG,Dan Garza,E,24,1951,0,0,1,0,,23,0,0,0,0,0,0,0,0,40,663,4,,,Oregon,
15,127,DET,Pete Elliott,B,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,College Stats
15,128,WAS,Ed Quirk,FB,23,1951,0,0,2,0,0,38,0,0,0,0,0,117,467,5,14,73,0,2,,Missouri,
15,129,BOS,Carmen Ragonese,B,,,0,0,0,,,,,,,,,,,,,,,,,New Hampshire,
15,130,RAM,Bob DeMent,T,,,0,0,0,,,,,,,,,,,,,,,,,Southern Miss,
15,131,GNB,Lou Agase,T,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,
15,132,PHI,Dick Rifenburg,E,22,1950,0,0,0,0,,12,0,0,0,0,0,0,0,0,10,96,1,,,Michigan,College Stats
15,133,PIT,Dick Mazuca,G,,,0,0,0,,,,,,,,,,,,,,,,,Canisius,
15,134,CHI,Rob Goode,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M,
15,135,CRD,George Petrovich,G,22,1950,0,0,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,,,Texas,
16,136,NYG,Dan Yovetich,E,,,0,0,0,,,,,,,,,,,,,,,,,Montana St.,
16,137,DET,Dave Templeton,G,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,
16,138,WAS,Art Pollard,B,,,0,0,0,,,,,,,,,,,,,,,,,Arizona,
16,139,BOS,George Ratterman,QB,21,1956,0,0,4,0,,92,737,1396,10473,91,96,106,49,14,0,0,0,,,Notre Dame,College Stats
16,140,RAM,Charley Schoenherr,B,,,0,0,0,,,,,,,,,,,,,,,,,Wheaton,
16,141,GNB,Travis Raven,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas,College Stats
16,142,PIT,Bill McPeak,DE,22,1957,0,3,7,0,0,105,0,0,0,0,0,0,0,0,0,0,0,,,Pittsburgh,
16,143,CHI,Clyde Grimenstein,E,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
16,144,PHI,Don Stanton,T,,,0,0,0,,,,,,,,,,,,,,,,,Oregon,
16,145,CRD,Jim Still,B,24,1949,0,0,0,0,,21,11,26,175,2,4,7,-20,0,0,0,0,1,,Georgia Tech,
17,146,NYG,Joe Grothus,G,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,
17,147,DET,Quentin Sickels,G,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,
17,148,WAS,Chuck Newman,E,,,0,0,0,,,,,,,,,,,,,,,,,Louisiana Tech,
17,149,BOS,Nute Trotter,T,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
17,150,RAM,Larry Brink,DE,24,1954,1,2,5,0,0,82,0,0,0,0,0,1,-3,0,4,36,0,1,,Northern Illinois,
17,151,WAS,Dale Schwartzkopf,E,,,0,0,0,,,,,,,,,,,,,,,,,Texas,College Stats
17,152,CHI,John Fallon,G,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
17,153,PHI,Ralph Kohl,T,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,
17,154,PIT,Frank Messoline,B,,,0,0,0,,,,,,,,,,,,,,,,,Scranton,
17,155,CRD,Clay Davis,C,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma St.,
18,156,NYG,George Mathews,B,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,
18,157,DET,Jim Spruill,T,25,1949,0,0,1,0,,26,0,0,0,0,0,0,0,0,0,0,0,,,Rice,
18,158,WAS,Ray Pearcy,C,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
18,159,BOS,Jack Mendel,E,,,0,0,0,,,,,,,,,,,,,,,,,Canisius,
18,160,RAM,Bill O'Connor,E,22,1951,0,0,0,0,,35,0,0,0,0,0,0,0,0,45,493,2,,,Notre Dame,
18,161,GNB,Ken Balge,E,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,
18,162,PHI,Aubrey Fowler,HB,28,1948,0,0,0,0,,13,0,0,0,0,0,6,30,0,0,0,0,3,,Arkansas,
18,163,PIT,Tom Lane,T,,,0,0,0,,,,,,,,,,,,,,,,,Muhlenberg,
18,164,CHI,Ray Brown,B,,,0,0,0,,,,,,,,,,,,,,,,,Virginia,
18,165,CRD,Harry Caughron,T,,,0,0,0,,,,,,,,,,,,,,,,,William & Mary,
19,166,NYG,Don Ettinger,LB,25,1950,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,4,,Kansas,
19,167,DET,Barney Hafen,DE,26,1950,0,0,1,0,0,24,0,0,0,0,0,0,0,0,1,10,0,,,Utah,
19,168,WAS,Gene Vellela,T,,,0,0,0,,,,,,,,,,,,,,,,,Scranton,
19,169,BOS,Mel Jowell,G,,,0,0,0,,,,,,,,,,,,,,,,,McMurry,
19,170,RAM,Bill Nelson,B,,,0,0,0,,,,,,,,,,,,,,,,,Montana St.,
19,171,GNB,Charley Tatom,T,,,0,0,0,,,,,,,,,,,,,,,,,Texas,College Stats
19,172,PIT,Pete Barbolak,T,22,1949,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,,Purdue,
19,173,CHI,Bob Hileman,C,,,0,0,0,,,,,,,,,,,,,,,,,California,
19,174,PHI,Rudy Krall,B,,,0,0,0,,,,,,,,,,,,,,,,,New Mexico,
19,175,CRD,Jerry Davis,DB,24,1952,0,0,2,0,0,47,0,0,0,0,0,13,70,0,4,24,0,24,,Southeastern Louisiana,
20,176,NYG,Frank Williams,FB,26,1948,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,5,0,,,Utah St.,
20,177,DET,Aldo Dellosobelle,T,,,0,0,0,,,,,,,,,,,,,,,,,Loyola Marymount,
20,178,WAS,Cloyce Box,E,25,1954,1,2,3,0,,57,0,0,0,0,0,31,82,0,129,2665,32,,,West Texas A&M,
20,179,BOS,Frank Nelson,B,25,1949,0,0,0,0,0,16,8,17,71,0,2,26,86,0,1,10,0,2,,Utah,
20,180,RAM,Jim Rees,T,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina St.,
20,181,GNB,Floyd Thomas,C,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
20,182,CHI,Thurman Gay,T,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma St.,
20,183,PHI,Ed Claunch,C,,,0,0,0,,,,,,,,,,,,,,,,,LSU,
20,184,PIT,Fred Folger,B,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
20,185,CRD,Gene Dwyer,E,,,0,0,0,,,,,,,,,,,,,,,,,St. Ambrose,
21,186,NYG,Dick Woodard,LB,22,1953,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,6,,Iowa,
21,187,DET,Dean Dill,B,,,0,0,0,,,,,,,,,,,,,,,,,USC,
21,188,WAS,Bryan Bell,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington & Lee,
21,189,BOS,Jim Lukens,E,24,1949,0,0,1,0,,11,0,0,0,0,0,0,0,0,24,249,2,,,Washington & Lee,
21,190,RAM,Ray Borneman,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas,College Stats
21,191,GNB,Herb St. John,G,22,1949,0,0,1,0,,21,0,0,0,0,0,0,0,0,0,0,0,,,Georgia,
21,192,PHI,Negley Norton,T,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,
21,193,PIT,Charley Snyder,T,,,0,0,0,,,,,,,,,,,,,,,,,Marshall,
21,194,CHI,Ralph (Peppy) Blount,E,,,0,0,0,,,,,,,,,,,,,,,,,Texas,
21,195,CRD,Harry Waters,B,,,0,0,0,,,,,,,,,,,,,,,,,Colorado Col.,
22,196,NYG,George Kisiday,E,25,1948,0,0,0,0,,14,0,0,0,0,0,0,0,0,1,20,0,,,Columbia,
22,197,DET,Jack McEwen,B,,,0,0,0,,,,,,,,,,,,,,,,,Colorado,
22,198,WAS,Joel Williams,C,22,1950,0,0,2,0,,26,0,0,0,0,0,0,50,1,0,0,0,,,Texas,
22,199,BOS,Fran O'Brien,B,,,0,0,0,,,,,,,,,,,,,,,,,Dartmouth,
22,200,RAM,Ray Yagiello,G,24,1949,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,,,Catawba,
22,201,GNB,Don (Red) Anderson,B,,,0,0,0,,,,,,,,,,,,,,,,,Rice,
22,202,PIT,Tally Stevens,E,,,0,0,0,,,,,,,,,,,,,,,,,Utah,
22,203,CHI,J.R. Boone,E,23,1953,0,0,1,0,0,63,2,2,2,0,0,130,497,5,69,1251,7,2,,Tulsa,
22,204,PHI,Lockwood Frizzell,C,,,0,0,0,,,,,,,,,,,,,,,,,Virginia,
22,205,CRD,Dick Monroe,C,,,0,0,0,,,,,,,,,,,,,,,,,Kansas,
23,206,NYG,Theron Roberts,G,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
23,207,DET,Roy (Rebel) Steiner,E,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,
23,208,WAS,Lou Hoitsma,E,,,0,0,0,,,,,,,,,,,,,,,,,William & Mary,
23,209,BOS,Jim Zito,T,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,
23,210,RAM,John Pesek,E,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,
23,211,GNB,Fred Kling,B,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
23,212,CHI,Jim Duncan,E,,,0,0,0,,,,,,,,,,,,,,,,,Wake Forest,
23,213,PHI,Jack Swaner,B,,,0,0,0,,,,,,,,,,,,,,,,,California,
23,214,PIT,Dike Norman,C,,,0,0,0,,,,,,,,,,,,,,,,,Washington & Lee,
23,215,CRD,H.M. (Hindu) Reynolds,E,,,0,0,0,,,,,,,,,,,,,,,,,Southern Miss,
24,216,NYG,Walter McCormick,C,22,1948,0,0,0,0,,9,0,0,0,0,0,0,0,0,0,0,0,,,USC,
24,217,DET,Joe Suarez,G,,,0,0,0,,,,,,,,,,,,,,,,,,
24,218,WAS,Floyd Lawhorn,G,,,0,0,0,,,,,,,,,,,,,,,,,Texas Tech,
24,219,BOS,Jack Roderick,E,,,0,0,0,,,,,,,,,,,,,,,,,Yale,
24,220,RAM,Charlie DeAutremont,B,,,0,0,0,,,,,,,,,,,,,,,,,Southern Oregon,
24,221,GNB,Clyde Biggers,T,,,0,0,0,,,,,,,,,,,,,,,,,Catawba,
24,222,PHI,Art Littleton,E,,,0,0,0,,,,,,,,,,,,,,,,,Pennsylvania,
24,223,PIT,Floyd Simmons,B,23,1948,0,0,0,0,,11,0,0,0,0,0,36,121,1,2,60,1,,,Notre Dame,College Stats
24,224,CHI,Jimmy Gatewood,B,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,
24,225,CRD,Dick Wedel,G,25,1948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Wake Forest,
25,226,NYG,Dick Wilkins,E,23,1954,0,0,1,0,0,29,0,1,0,0,0,8,28,0,68,1050,7,,,Oregon,
25,227,DET,Coy McGee,B,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,College Stats
25,228,WAS,Dick West,B,,,0,0,0,,,,,,,,,,,,,,,,,Princeton,
25,229,BOS,Eddie Sikorski,B,,,0,0,0,,,,,,,,,,,,,,,,,Muhlenberg,
25,230,RAM,Bob Levenhagen,G,,,0,0,0,,,,,,,,,,,,,,,,,Washington,
25,231,GNB,Stan Heath,QB,,,0,0,0,,,,,,,,,,,,,,,,,Nevada,
25,232,PIT,Paul Hausser,T,,,0,0,0,,,,,,,,,,,,,,,,,Wichita St.,
25,233,CHI,George Brumm,C,,,0,0,0,,,,,,,,,,,,,,,,,Pacific,
25,234,PHI,Jim Parmer,FB,21,1956,0,0,2,0,0,88,0,0,0,0,0,452,1636,20,53,351,1,3,,Oklahoma St.,
25,235,CRD,Paul Shoults,HB,22,1949,0,0,1,0,,12,0,0,0,0,0,46,124,0,10,124,0,,,Miami (OH),
26,236,NYG,Vince Marotta,B,,,0,0,0,,,,,,,,,,,,,,,,,Mount Union,
26,237,DET,Phil Alexander,T,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,
26,238,WAS,Roland Oakes,E,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
26,239,BOS,Bruce Mather,B,,,0,0,0,,,,,,,,,,,,,,,,,New Hampshire,
26,240,RAM,Leon Cooper,T,,,0,0,0,,,,,,,,,,,,,,,,,Hardin-Simmons,
26,241,GNB,Aubrey Allen,T,,,0,0,0,,,,,,,,,,,,,,,,,Colorado,
26,242,CHI,Paul Dietzel,C,,,0,0,0,,,,,,,,,,,,,,,,,Miami (OH),
26,243,PHI,Lou Creekmur HOF,T,21,1959,6,8,9,0,,116,0,0,0,0,0,0,0,0,0,0,0,,,William & Mary,
26,244,PIT,Bob Ramsey,B,,,0,0,0,,,,,,,,,,,,,,,,,SMU,
26,245,CRD,Fred Wendt,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas-El Paso,
