,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,
11,129,SFO,J.D. Kimmel,DT,22,1958,0,0,3,0,,36,0,0,0,0,0,0,0,0,0,0,0,,,Houston,
11,130,DET,Keith Flowers,C,22,1952,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,,TCU,
11,131,NYG,Charlie Harris,C,,,0,0,0,,,,,,,,,,,,,,,,,California,
11,132,CLE,Dick Logan,G,22,1953,0,0,0,0,,19,0,0,0,0,0,0,0,0,0,0,0,,,Ohio St.,
11,133,RAM,Sam Baker,K,22,1969,0,4,0,47,,195,1,2,58,1,0,49,234,2,7,59,0,,,Oregon St.,
12,134,DTX,Jim Mutscheller,E,22,1961,0,1,7,7,,95,0,0,0,0,0,0,0,0,220,3684,40,,,Notre Dame,
12,135,GNB,Bill Wilson,T,,,0,0,0,,,,,,,,,,,,,,,,,Texas,
12,136,CRD,Joe Masnaghetti,T,,,0,0,0,,,,,,,,,,,,,,,,,Marquette,
12,137,PHI,Jack Blount,T,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi St.,
12,138,PIT,Marv McFadden,G,22,1956,0,0,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,,,Michigan St.,
12,139,WAS,Frank Middendorf,C,,,0,0,0,,,,,,,,,,,,,,,,,Cincinnati,
12,140,CHI,Andy Kozar,B,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,College Stats
12,141,DET,Jim Roshto,B,,,0,0,0,,,,,,,,,,,,,,,,,LSU,College Stats
12,142,SFO,Fred Snyder,E,,,0,0,0,,,,,,,,,,,,,,,,,Loyola Marymount,
12,143,NYG,Dick Ochoa,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas,College Stats
12,144,CLE,Roy Thompson,B,,,0,0,0,,,,,,,,,,,,,,,,,Florida St.,
12,145,RAM,Jake Roberts,B,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,
13,146,NYG,Bill Ward,G,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
13,147,CRD,Mel Massucco,B,,,0,0,0,,,,,,,,,,,,,,,,,Holy Cross,
13,148,GNB,Billy Hair,B,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,
13,149,PHI,Ed Hamilton,B,,,0,0,0,,,,,,,,,,,,,,,,,Kentucky,
13,150,PIT,Dave Flood,B,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,College Stats
13,151,WAS,Ray Potter,T,,,0,0,0,,,,,,,,,,,,,,,,,LSU,
13,152,CHI,Rich Athan,B,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,
13,153,SFO,Rudy Yeager,T,,,0,0,0,,,,,,,,,,,,,,,,,LSU,
13,154,DET,Carroll McDonald,C,,,0,0,0,,,,,,,,,,,,,,,,,Florida,
13,155,NYG,Pat Brady,QB,26,1954,0,0,0,0,,36,1,4,14,0,0,0,0,0,0,0,0,,,Nevada,
13,156,CLE,Tom Cosgrove,C,,,0,0,0,,,,,,,,,,,,,,,,,Maryland,
13,157,RAM,Aubrey (Red) Phillips,C,,,0,0,0,,,,,,,,,,,,,,,,,Texas Tech,
14,158,NYG,Paul Williams,E,,,0,0,0,,,,,,,,,,,,,,,,,Texas,
14,159,GNB,Jack Morgan,T,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,
14,160,CRD,Tom Tofaute,C,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina St.,
14,161,PHI,Bob Stringer,LB,22,1953,0,0,1,0,0,24,0,0,0,0,0,3,10,0,1,4,0,2,,Tulsa,
14,162,PIT,June Davis,G,,,0,0,0,,,,,,,,,,,,,,,,,Texas,
14,163,WAS,Doug Conaway,T,,,0,0,0,,,,,,,,,,,,,,,,,TCU,
14,164,CHI,Gale Galloway,C,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,
14,165,DET,Ray Oliverson,B,,,0,0,0,,,,,,,,,,,,,,,,,BYU,
14,166,SFO,Frank Simon,E,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,College Stats
14,167,NYG,Hal Mitchell,T,22,1952,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,,UCLA,
14,168,CLE,Steve Ruzich,G,24,1954,0,0,2,0,,36,0,0,0,0,0,0,0,0,0,0,0,,,Ohio St.,
14,169,RAM,Joe Moss,T,22,1952,0,0,1,0,,12,0,0,0,0,0,0,0,0,0,0,0,,,Maryland,
15,170,DTX,Jack Bighead,DE,22,1955,0,0,0,0,,13,0,0,0,0,0,0,0,0,6,89,0,,,Pepperdine,
15,171,CRD,John Davis,B,,,0,0,0,,,,,,,,,,,,,,,,,Indiana,
15,172,GNB,Bobby Jack Floyd,FB,22,1953,0,0,0,0,0,20,0,0,0,0,0,77,306,1,20,192,0,,,TCU,
15,173,PHI,Malcolm Schmidt,E,,,0,0,0,,,,,,,,,,,,,,,,,Iowa St.,
15,174,PIT,Dick Pivirotto,B,,,0,0,0,,,,,,,,,,,,,,,,,Princeton,College Stats
15,175,WAS,Julius Wittman,T,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,
15,176,CHI,Dick Kazmaier,B,,,0,0,0,,,,,,,,,,,,,,,,,Princeton,College Stats
15,177,SFO,Haldo Norman,E,,,0,0,0,,,,,,,,,,,,,,,,,Gustavus Adolphus,
15,178,DET,John Burgamy,G,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,
15,179,NYG,Paul Bischoff,E,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,College Stats
15,180,CLE,Holly Aplin,E,,,0,0,0,,,,,,,,,,,,,,,,,Tampa,
15,181,RAM,Bill Hegarty,DE,21,1953,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,,,Villanova,
16,182,NYG,Vince Kaseta,E,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,College Stats
16,183,GNB,Johnny Coatta,B,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
16,184,CRD,Mike Mergen,T,23,1952,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,,San Francisco,
16,185,PHI,Jim Brewer,G,,,0,0,0,,,,,,,,,,,,,,,,,North Texas,
16,186,PIT,Pete Ladygo,G,27,1954,0,0,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,,,Maryland,
16,187,WAS,Marv Berschet,G,22,1955,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,,,Illinois,
16,188,CHI,Bob Spears,B,,,0,0,0,,,,,,,,,,,,,,,,,Yale,
16,189,CLE,Herb Neathery,B,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,
16,190,SFO,Bob Meyers,HB,21,1952,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,,,Stanford,
16,191,NYG,Paul Burns,G,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
16,192,CLE,Ed Rowland,T,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
16,193,RAM,Bob Hooks,E,,,0,0,0,,,,,,,,,,,,,,,,,USC,
17,194,DTX,Dick Horn,QB,22,1958,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,,,Stanford,
17,195,CRD,Darrell Crawford,B,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,College Stats
17,196,GNB,Don Peterson,B,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,College Stats
17,197,PHI,John Weigle,E,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma St.,
17,198,PIT,Pat Smithwick,E,,,0,0,0,,,,,,,,,,,,,,,,,St. Norbert,
17,199,WAS,Gil Bocetti,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington & Lee,
17,200,CHI,John Carroll,T,,,0,0,0,,,,,,,,,,,,,,,,,Houston,
17,201,SFO,Al Baldock,E,,,0,0,0,,,,,,,,,,,,,,,,,USC,
17,202,DET,Hank Lauricella,HB,21,1952,0,0,0,0,,11,11,22,177,4,2,19,55,0,0,0,0,,,Tennessee,College Stats
17,203,NYG,Bob Karpe,T,,,0,0,0,,,,,,,,,,,,,,,,,California,
17,204,CLE,Stew Scheetz,T,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,
17,205,RAM,John Griggs,C,,,0,0,0,,,,,,,,,,,,,,,,,Kentucky,
18,206,NYG,Les Molnar,T,,,0,0,0,,,,,,,,,,,,,,,,,Buffalo,
18,207,GNB,Howard Tisdale,T,,,0,0,0,,,,,,,,,,,,,,,,,S.F. Austin,
18,208,CRD,Bill Pyron,T,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi St.,
18,209,PHI,Ed Romanowski,B,,,0,0,0,,,,,,,,,,,,,,,,,Scranton,
18,210,PIT,Andy MacDonald,B,,,0,0,0,,,,,,,,,,,,,,,,,Central Michigan,
18,211,WAS,Ed Bartlett,E,,,0,0,0,,,,,,,,,,,,,,,,,California,
18,212,CHI,Tommy O'Connell,QB,21,1961,0,1,3,3,0,45,204,423,3261,21,34,61,72,4,0,0,0,,,Illinois,
18,213,DET,Stan Campbell,G,22,1962,0,0,5,17,0,92,0,0,0,0,0,0,0,0,0,0,0,,,Iowa St.,
18,214,SFO,Bill Carey,E,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,College Stats
18,215,NYG,Gene Little,G,,,0,0,0,,,,,,,,,,,,,,,,,Rice,
18,216,CLE,Ken Mirich,G,,,0,0,0,,,,,,,,,,,,,,,,,Santa Clara,
18,217,RAM,Bob Dees,DT,22,1952,0,0,1,0,,9,0,0,0,0,0,0,0,0,0,0,0,,,Missouri State,
19,218,DTX,Gene Felker,E,23,1952,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,63,1,,,Wisconsin,
19,219,CRD,Ed Listopad,G,23,1952,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,Wake Forest,
19,220,GNB,Johnny Pont,B,,,0,0,0,,,,,,,,,,,,,,,,,Miami (OH),
19,221,PHI,Talbott Trammell,E,,,0,0,0,,,,,,,,,,,,,,,,,Washington & Lee,
19,222,PIT,Gary Kerkorian,QB,22,1956,0,0,1,0,0,32,139,259,1862,12,18,30,76,2,0,0,0,,,Stanford,
19,223,WAS,Joe Marvin,B,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,
19,224,CHI,Ken Reidenbach,T,,,0,0,0,,,,,,,,,,,,,,,,,Drake,
19,225,CLE,Sam Talarico,T,,,0,0,0,,,,,,,,,,,,,,,,,Indiana,
19,226,DET,Blaine Earon,DE,25,1953,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,,,Duke,
19,227,NYG,Frank Cahill,E,,,0,0,0,,,,,,,,,,,,,,,,,Northern Illinois,
19,228,CLE,Mike Maccioli,B,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
19,229,RAM,Harry Geldien,B,,,0,0,0,,,,,,,,,,,,,,,,,Wyoming,
20,230,NYG,John Adams,E,,,0,0,0,,,,,,,,,,,,,,,,,Texas,College Stats
20,231,GNB,Chuck Boerio,LB,22,1952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Illinois,
20,232,CRD,Frank Fischel,E,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
20,233,PHI,Bobby Blaik,B,,,0,0,0,,,,,,,,,,,,,,,,,Colorado/Army,
20,234,PIT,Dan Simeone,T,,,0,0,0,,,,,,,,,,,,,,,,,Villanova,
20,235,WAS,Roger Kinson,C,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
20,236,CHI,Jimmy Lesane,DB,22,1954,0,0,0,0,0,17,0,2,0,0,0,1,5,0,0,0,0,,,Virginia,
20,237,DET,Gil Mains,DT,22,1961,0,0,4,3,3,85,0,0,0,0,0,0,0,0,0,0,0,,,Murray St.,
