,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,
2,17,GNB,Jim Temp,DE,21,1960,0,0,1,4,4,43,0,0,0,0,0,0,0,0,0,0,0,1,1,Wisconsin,
2,18,RAM,Bob Long,LB,21,1962,0,0,5,7,5,89,0,0,0,0,0,0,0,0,0,0,0,7,0.5,UCLA,
2,19,RAM,Corky Taylor,DB,21,1957,0,0,0,0,0,12,0,0,0,0,0,26,95,0,7,47,1,2,,Kansas St.,
2,20,RAM,Sid Fournet,G,23,1963,0,0,2,15,0,85,0,0,0,0,0,0,0,0,0,0,0,1,,LSU,College Stats
2,21,SFO,Frank Morze,C,22,1964,0,0,4,21,16,84,0,0,0,0,0,0,0,0,0,0,0,,0.5,Boston Col.,
2,22,PHI,Buck Lansford,G,21,1960,0,1,5,7,0,61,0,0,0,0,0,0,0,0,0,0,0,,,Texas,
2,23,CHI,Bobby Watkins,HB,23,1958,0,0,2,0,0,38,0,0,0,0,0,238,1058,11,15,234,3,,,Ohio St.,College Stats
2,24,DET,Jim Salsbury,G,23,1958,0,0,4,0,0,47,0,0,0,0,0,0,3,0,0,0,0,,,UCLA,
2,25,CLE,Dean Renfro,HB,23,1955,0,0,0,0,,7,0,0,0,0,0,4,13,0,0,0,0,,,North Texas,
3,26,CRD,Mal Hammack,FB,22,1966,0,0,2,6,6,128,0,0,0,0,0,320,1278,7,27,255,0,,0.5,Florida,
3,27,BAL,L.G. Dupre,HB,22,1961,0,0,4,6,0,69,0,1,0,0,0,476,1761,11,104,1131,7,,,Baylor,
3,28,WAS,Ray Perkins,B,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,College Stats
3,29,GNB,Buddy Leake,B,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,College Stats
3,30,PIT,Ed Bernet,E,21,1960,0,0,1,1,0,21,0,0,0,0,0,0,0,0,26,325,1,,,SMU,
3,31,NYG,Rosey Grier,DT,23,1966,1,2,11,46,25,141,0,0,0,0,0,0,0,0,0,0,0,,36.5,Penn St.,
3,32,CRD,Tony Pasquesi,DT,22,1957,0,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,,,Notre Dame,
3,33,PHI,Frank Eidom,B,,,0,0,0,,,,,,,,,,,,,,,,,SMU,
3,34,SFO,Carroll Hardy,HB,22,1955,0,0,0,0,0,10,0,0,0,0,0,15,37,0,12,338,4,,,Colorado,
3,35,CLE,John Hall,DE,22,1955,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,Iowa,
3,36,DET,Darris McCord,DE,22,1967,0,1,13,54,54,168,0,0,0,0,0,0,0,0,0,0,0,3,38.5,Tennessee,
3,37,CLE,Bobby Freeman,DB,22,1962,0,0,3,12,0,73,0,0,0,0,0,2,1,0,0,0,0,15,,Auburn,
4,38,CRD,Frank Bernardi,DB,22,1960,0,0,2,0,0,42,0,1,0,0,0,23,25,0,9,146,1,4,,Colorado,
4,39,DET,Gordon Malloy,B,,,0,0,0,,,,,,,,,,,,,,,,,Miami (FL),
4,40,RAM,Tom Feamster,T,24,1956,0,0,0,0,,12,0,0,0,0,0,0,0,0,0,0,0,,,Florida St.,
4,41,CLE,Paul Reynolds,B,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,College Stats
4,42,PIT,Fred Broussard,C,22,1960,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,Texas A&M,
4,43,RAM,Ed Fouch,T,,,0,0,0,,,,,,,,,,,,,,,,,USC,
4,44,BAL,Jack Patera,LB,22,1961,0,0,1,1,0,61,0,0,0,0,0,0,0,0,0,0,0,6,,Oregon,
4,45,SFO,Matt Hazeltine,LB,22,1970,0,2,15,59,54,190,0,0,0,0,0,0,0,0,0,0,0,13,39,California,
4,46,PHI,Dean Dugger,E,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,College Stats
4,47,CHI,Joe O'Malley,DE,22,1956,0,0,1,0,,22,0,0,0,0,0,0,0,0,0,0,0,,,Georgia,College Stats
4,48,DET,Lee Riley,DB,23,1962,0,0,5,17,0,83,0,0,0,0,0,0,0,0,1,10,0,23,,Detroit Mercy,
4,49,CLE,Sam Palumbo,LB,23,1960,0,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,1,,Notre Dame,
5,50,CRD,Mario Da Re,T,,,0,0,0,,,,,,,,,,,,,,,,,USC,
5,51,BAL,George Preas,T,22,1965,0,0,10,43,43,140,0,0,0,0,0,0,0,0,0,0,0,,,Virginia Tech,
5,52,WAS,Don Glantz,T,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,
5,53,GNB,Hank Bullough,G,21,1958,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,,,Michigan St.,
5,54,PIT,George Mason,T,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,
5,55,RAM,Edward Kelley,DB,22,1962,0,0,1,4,,14,0,0,0,0,0,0,0,0,0,0,0,,,Texas,
5,56,NYG,Mel Triplett,FB,23,1962,0,0,5,10,5,97,0,0,0,0,0,685,2856,14,43,439,4,,,Toledo,
5,57,PHI,Gene Lamone,G,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,
5,58,SFO,Eldred Kraemer,G,25,1955,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,,Pittsburgh,
5,59,CHI,Leland Kendall,T,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma St.,
5,60,DET,Bud Brooks,G,25,1955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Arkansas,College Stats
5,61,CLE,Aramis Dandoy,B,,,0,0,0,,,,,,,,,,,,,,,,,USC,College Stats
6,62,CRD,Jack Bowersox,G,,,0,0,0,,,,,,,,,,,,,,,,,Maryland,
6,63,CHI,Dan Shannon,E,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,College Stats
6,64,BAL,Leo Lewis,B,,,0,0,0,,,,,,,,,,,,,,,,,,
6,65,GNB,Norm Amundsen,G,22,1957,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,,Wisconsin,
6,66,PIT,Lem Harkey,FB,21,1955,0,0,0,0,,4,0,0,0,0,0,6,27,0,0,0,0,,,Col. of Emporia,
6,67,RAM,Corky Tharp,DB,24,1960,0,0,1,4,,9,0,0,0,0,0,0,0,0,0,0,0,2,,Alabama,
6,68,NYG,Ron Locklin,E,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,College Stats
6,69,SFO,Bobby Luna,DB,22,1959,0,0,2,0,0,24,1,1,55,0,0,3,3,0,0,0,0,5,,Alabama,College Stats
6,70,PHI,Billy Quinn,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas,College Stats
6,71,CHI,Henry Mosley,HB,24,1955,0,0,0,0,0,1,0,0,0,0,0,3,10,0,0,0,0,,,Morris Brown,
6,72,DET,Elijah Childers,T,,,0,0,0,,,,,,,,,,,,,,,,,Prairie View A&M,
6,73,CLE,Leroy Bolden,HB,23,1959,0,0,0,0,0,23,0,0,0,0,0,19,66,0,0,0,0,,,Michigan St.,
7,74,CRD,Dave Leggett,QB,21,1955,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,,,Ohio St.,College Stats
7,75,BAL,Frank McDonald,E,,,0,0,0,,,,,,,,,,,,,,,,,Miami (FL),
7,76,WAS,Erik Christensen,DE,23,1956,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,Richmond,
7,77,GNB,Bob Clemens,FB,22,1955,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,Georgia,College Stats
7,78,PIT,Hal Reeve,T,,,0,0,0,,,,,,,,,,,,,,,,,Oregon,
7,79,RAM,Frank Clayton,B,,,0,0,0,,,,,,,,,,,,,,,,,USC,College Stats
7,80,WAS,Ron Marciniak,G,23,1955,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,,Kansas St.,
7,81,PHI,Bill McKenna,E,,,0,0,0,,,,,,,,,,,,,,,,,Brandeis,
7,82,SFO,Johnny Dean,B,,,0,0,0,,,,,,,,,,,,,,,,,Virginia Tech,College Stats
7,83,CHI,Bruce Sturgess,B,,,0,0,0,,,,,,,,,,,,,,,,,William & Mary,
7,84,DET,Bert Zagers,DB,22,1958,0,0,3,0,,32,0,0,0,0,0,116,477,3,17,356,0,4,,Michigan St.,
7,85,CLE,Jack Locklear,C,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,
8,86,CRD,Sam Irvine,C,,,0,0,0,,,,,,,,,,,,,,,,,Maryland,
8,87,WAS,Johnny Allen,C,22,1958,0,0,2,0,0,48,0,0,0,0,0,0,0,0,0,0,0,,,Purdue,
8,88,BAL,Dale Meinert,LB,21,1967,0,3,9,54,,125,0,0,0,0,0,0,0,0,0,0,0,9,12,Oklahoma St.,
8,89,GNB,Johnny Crouch,E,,,0,0,0,,,,,,,,,,,,,,,,,TCU,
8,90,DET,Leon Cunningham,LB,24,1955,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,South Carolina,
8,91,RAM,Billy Teas,B,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,College Stats
8,92,NYG,Jimmy Patton,DB,21,1966,5,5,11,55,55,153,0,0,0,0,0,2,-1,0,0,0,0,52,3.5,Mississippi,
8,93,SFO,Freddie Meyers,B,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma St.,
8,94,PHI,Herman Watson,T,,,0,0,0,,,,,,,,,,,,,,,,,Vanderbilt,
8,95,CHI,Gene Verkerk,T,,,0,0,0,,,,,,,,,,,,,,,,,North Texas,
8,96,DET,Bill Walker,E,,,0,0,0,,,,,,,,,,,,,,,,,Maryland,
8,97,DET,Lamoine Holland,E,,,0,0,0,,,,,,,,,,,,,,,,,Rice,
9,98,CRD,Charlie McGinty,E,,,0,0,0,,,,,,,,,,,,,,,,,North Texas,
9,99,BAL,Walter Bryan,DB,21,1955,0,0,0,0,0,10,0,0,0,0,0,2,4,0,0,0,0,1,,Texas Tech,
9,100,WAS,Johnny Miller,T,21,1960,0,0,2,3,0,41,0,0,0,0,0,0,0,0,0,0,0,,,Boston Col.,
9,101,GNB,Ed Culpepper,DT,21,1963,0,0,4,18,,74,0,0,0,0,0,0,0,0,0,0,0,,8.5,Alabama,
9,102,PIT,Johnny Unitas HOF,QB,22,1973,5,10,14,113,,211,2830,5186,40239,290,253,450,1777,13,1,1,0,,,Louisville,
9,103,RAM,John Witte,T,,,0,0,0,,,,,,,,,,,,,,,,,Oregon St.,
9,104,BAL,Bill Evans,G,,,0,0,0,,,,,,,,,,,,,,,,,Miami (OH),
9,105,PHI,Von Morgan,E,,,0,0,0,,,,,,,,,,,,,,,,,Abilene Christian,
9,106,SFO,Fred Preziosio,T,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
9,107,CHI,Jim Lavery,B,,,0,0,0,,,,,,,,,,,,,,,,,Scranton,
9,108,DET,Walt Jenkins,DE,24,1955,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,Wayne State (MI),
9,109,CLE,Henry Ford,HB,23,1956,0,0,1,0,0,14,0,0,0,0,0,14,27,2,3,7,0,1,,Pittsburgh,College Stats
10,110,CRD,Frank Scaffidi,T,,,0,0,0,,,,,,,,,,,,,,,,,Marquette,
10,111,WAS,Tom Louderback,LB,22,1962,0,0,3,14,,54,0,0,0,0,0,0,0,0,0,0,0,3,,San Jose St.,
10,112,RAM,Jesse Arnelle,E,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,College Stats
10,113,GNB,George Rogers,T,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,
10,114,PIT,Terry Boyle,T,,,0,0,0,,,,,,,,,,,,,,,,,Cincinnati,
10,115,RAM,Claude Harland,E,,,0,0,0,,,,,,,,,,,,,,,,,Texas Tech,
10,116,NYG,Lea Paslay,B,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,
10,117,SFO,Ron Ashbacker,E,,,0,0,0,,,,,,,,,,,,,,,,,Oregon St.,
10,118,PHI,Talmadge (Duke) Washington,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington St.,
10,119,CHI,John Allen,E,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,
10,120,DET,Tom Gastall,B,,,0,0,0,,,,,,,,,,,,,,,,,Boston Univ.,
10,121,CLE,Glen Dillon,E,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,
11,122,CRD,Tom Pepsin,E,,,0,0,0,,,,,,,,,,,,,,,,,Miami (FL),
11,123,BAL,Emil Radik,B,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska-Omaha,
11,124,WAS,Larry Parker,B,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina,
11,125,GNB,Ron Clark,B,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,College Stats
11,126,PIT,Vic Eaton,QB,22,1955,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,,,Missouri,
11,127,RAM,Joe Ray,T,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,
11,128,NYG,Bill Hillen,E,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,College Stats
11,129,PHI,Bob Hardy,B,,,0,0,0,,,,,,,,,,,,,,,,,Kentucky,
11,130,SFO,Rudy Rotella,E,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska-Omaha,
11,131,CHI,Tom Redfield,E,,,0,0,0,,,,,,,,,,,,,,,,,Delaware,
11,132,DET,Herb McDermott,T,,,0,0,0,,,,,,,,,,,,,,,,,Iowa St.,
11,133,CLE,Eric Knebel,T,,,0,0,0,,,,,,,,,,,,,,,,,SMU,
12,134,CRD,Dale Sandstrom,B,,,0,0,0,,,,,,,,,,,,,,,,,,
12,135,WAS,John Barish,T,,,0,0,0,,,,,,,,,,,,,,,,,Waynesburg,
12,136,BAL,Dick Chorovich,DT,22,1960,0,0,2,6,0,28,0,0,0,0,0,0,0,0,0,0,0,,4,Miami (OH),
12,137,GNB,Art Walker,T,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,
12,138,PIT,Jim Cooke,E,,,0,0,0,,,,,,,,,,,,,,,,,Lincoln (PA),
12,139,RAM,Jim Hanifan,E,,,0,0,0,,,,,,,,,,,,,,,,,California,
12,140,NYG,Hank Burnine,E,22,1957,0,0,0,0,0,17,0,0,0,0,0,0,0,0,17,271,2,,,Missouri,
12,141,SFO,Lou Palatella,G,22,1958,0,0,2,0,0,43,0,0,0,0,0,0,0,0,0,0,0,,,Pittsburgh,
12,142,PHI,Andy Nacrelli,E,22,1958,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,15,0,,,Fordham,
12,143,CHI,Clarence Bratt,B,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,College Stats
12,144,DET,Dick Goist,B,,,0,0,0,,,,,,,,,,,,,,,,,Cincinnati,
12,145,CLE,Jack Eaton,T,,,0,0,0,,,,,,,,,,,,,,,,,New Mexico,
13,146,CRD,Tom McLuckie,G,,,0,0,0,,,,,,,,,,,,,,,,,Maryland,
13,147,BAL,Pat Abbruzzi,B,,,0,0,0,,,,,,,,,,,,,,,,,Rhode Island,
13,148,WAS,Len Oniskey,T,,,0,0,0,,,,,,,,,,,,,,,,,Cornell,
13,149,GNB,Ed Adams,B,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,
13,150,PIT,Jim Whitmer,B,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
13,151,RAM,Dave Parkinson,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas,
13,152,NYG,John Damore,C,21,1959,0,0,0,0,,12,0,0,0,0,0,0,0,0,0,0,0,,,Northwestern,
13,153,PHI,Jerry Krisher,C,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,
13,154,SFO,Richie Gaskell,E,,,0,0,0,,,,,,,,,,,,,,,,,George Washington,
13,155,CHI,Norm Cash,B,,,0,0,0,,,,,,,,,,,,,,,,,Sul Ross St.,
13,156,DET,Don Henderson,T,,,0,0,0,,,,,,,,,,,,,,,,,Utah,
13,157,CLE,John Borton,QB,22,1957,0,0,0,0,0,5,3,6,22,0,1,0,0,0,0,0,0,,,Ohio St.,
14,158,CRD,Gordy Brown,E,,,0,0,0,,,,,,,,,,,,,,,,,Louisiana Tech,
14,159,WAS,Tom Braatz,LB,22,1960,0,0,1,3,0,38,0,0,0,0,0,0,0,0,2,52,0,2,1,Marquette,
14,160,BAL,John Lee,B,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,
14,161,GNB,Fred Baer,B,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,College Stats
14,162,PIT,John (Buck) Byrne,G,,,0,0,0,,,,,,,,,,,,,,,,,John Carroll,
14,163,RAM,George Elliot,B,,,0,0,0,,,,,,,,,,,,,,,,,NE State (OK),
14,164,NYG,Elwood Kettler,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M,College Stats
14,165,SFO,Nick McKeithan,B,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
14,166,PHI,Tommy Bell,B,,,0,0,0,,,,,,,,,,,,,,,,,Army,
14,167,CHI,Ed Nickla,T,22,1959,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,,Maryland,College Stats
14,168,DET,Jerry Gajda,B,,,0,0,0,,,,,,,,,,,,,,,,,Benedictine,
14,169,CLE,Fred Robinson,G,25,1957,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,,Washington,
15,170,CRD,Dick Brubaker,E,23,1960,0,0,1,1,0,22,0,0,0,0,0,0,0,0,13,200,1,,,Ohio St.,College Stats
15,171,BAL,Jerry Peterson,DT,20,1956,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Texas,
15,172,WAS,Charley Horton,B,,,0,0,0,,,,,,,,,,,,,,,,,Vanderbilt,
15,173,GNB,George Machoukas,C,,,0,0,0,,,,,,,,,,,,,,,,,Toledo,
15,174,PIT,Ellis Duckett,B,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,
15,175,RAM,Bob Hoerning,B,,,0,0,0,,,,,,,,,,,,,,,,,St. Norbert,
15,176,NYG,Ed Stowers,E,,,0,0,0,,,,,,,,,,,,,,,,,Wake Forest,
15,177,PHI,Don Brougher,C,,,0,0,0,,,,,,,,,,,,,,,,,Maryland,
15,178,SFO,Burdette Hess,G,,,0,0,0,,,,,,,,,,,,,,,,,Idaho,
15,179,CHI,J.D. Smith,FB,23,1966,0,2,6,36,0,131,0,1,0,0,1,1100,4672,40,127,1122,6,2,,North Carolina A&T,
15,180,DET,George Atkins,G,23,1955,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,,Auburn,
15,181,CLE,Bob Smith,HB,22,1956,0,0,0,0,0,16,0,0,0,0,0,48,160,1,2,12,0,,,Nebraska,
16,182,CRD,Bob Herndon,B,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,College Stats
16,183,WAS,Hal Norris,LB,23,1956,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,,California,
16,184,BAL,Dick Laswell,T,,,0,0,0,,,,,,,,,,,,,,,,,TCU,
16,185,GNB,Charlie Brackins,QB,23,1955,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,,,Prairie View A&M,
16,186,PIT,Frank Vincent,C,,,0,0,0,,,,,,,,,,,,,,,,,Glenville St.,
16,187,RAM,Charley Coates,T,,,0,0,0,,,,,,,,,,,,,,,,,Tulane,
16,188,NYG,Dave Kragthorpe,G,,,0,0,0,,,,,,,,,,,,,,,,,Utah St.,
16,189,SFO,Jim Hall,E,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,College Stats
16,190,PHI,Clyde White,G,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,
16,191,CRD,Al Dennis,E,,,0,0,0,,,,,,,,,,,,,,,,,Middlebury,
16,192,DET,Al Marr,E,,,0,0,0,,,,,,,,,,,,,,,,,Bradley,
16,193,CLE,Don Suchy,C,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,
17,194,CRD,Larry White,C,,,0,0,0,,,,,,,,,,,,,,,,,New Mexico,
17,195,BAL,Wes Clark,T,,,0,0,0,,,,,,,,,,,,,,,,,Southern Miss,
17,196,WAS,Don Shea,G,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,
17,197,GNB,Lynn Beightol,B,,,0,0,0,,,,,,,,,,,,,,,,,Maryland,
17,198,PIT,Ed Merchant,B,,,0,0,0,,,,,,,,,,,,,,,,,Miami (OH),
17,199,RAM,Gene Mitcham,E,23,1958,0,0,0,0,,2,0,0,0,0,0,0,0,0,3,39,1,,,Arizona St.,
17,200,NYG,Bob Bills,B,,,0,0,0,,,,,,,,,,,,,,,,,BYU,
17,201,PHI,Nick Maravic,B,,,0,0,0,,,,,,,,,,,,,,,,,Wake Forest,
17,202,SFO,Bob Newton,G,,,0,0,0,,,,,,,,,,,,,,,,,San Diego St.,
17,203,CHI,Mel Harrison,C,,,0,0,0,,,,,,,,,,,,,,,,,Sam Houston St.,
17,204,DET,Don Daly,B,,,0,0,0,,,,,,,,,,,,,,,,,East. Kentucky,
17,205,CLE,Bob Leonard,B,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
18,206,CRD,Fred Campbell,T,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
18,207,WAS,Don Bailey,B,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,College Stats
18,208,BAL,Charlie Shepard,HB,22,1956,0,0,0,0,,12,0,0,0,0,0,30,91,0,1,31,0,,,North Texas,
18,209,GNB,Doyle Nix,DB,22,1961,0,0,4,9,0,54,0,0,0,0,0,0,0,0,0,0,0,16,,SMU,
18,210,PIT,Albie Maier,G,,,0,0,0,,,,,,,,,,,,,,,,,Marshall,
18,211,RAM,Clyde Sweeney,T,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,
18,212,NYG,Joe Stout,B,,,0,0,0,,,,,,,,,,,,,,,,,Temple,
18,213,SFO,Ron Pheister,C,,,0,0,0,,,,,,,,,,,,,,,,,Oregon,
18,214,PHI,Duane Nutt,B,,,0,0,0,,,,,,,,,,,,,,,,,SMU,
18,215,CHI,Claude Roach,G,,,0,0,0,,,,,,,,,,,,,,,,,TCU,
18,216,DET,Pat Oleksiak,B,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,College Stats
18,217,CLE,Steve Champlin,T,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
19,218,CRD,Dick Coy,T,,,0,0,0,,,,,,,,,,,,,,,,,,
19,219,BAL,Jim Cobb,T,,,0,0,0,,,,,,,,,,,,,,,,,Abilene Christian,
19,220,WAS,Bob Dee,DE,22,1967,0,4,8,64,0,134,0,0,0,0,0,0,0,0,0,0,0,1,17.5,Holy Cross,
19,221,GNB,Bob Carter,T,,,0,0,0,,,,,,,,,,,,,,,,,Grambling St.,
19,222,PIT,Ed Smith,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas Southern,
19,223,RAM,John Davis,E,,,0,0,0,,,,,,,,,,,,,,,,,Miles,
19,224,NYG,John Jacobs,E,,,0,0,0,,,,,,,,,,,,,,,,,Colby,
19,225,PHI,Terry Fails,E,,,0,0,0,,,,,,,,,,,,,,,,,Vanderbilt,
19,226,SFO,John Garzoli,T,,,0,0,0,,,,,,,,,,,,,,,,,California,
19,227,CHI,Allen Jones,B,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,
19,228,DET,Bob Muller,C,,,0,0,0,,,,,,,,,,,,,,,,,East. Kentucky,
19,229,CLE,Tom Ebert,E,,,0,0,0,,,,,,,,,,,,,,,,,Kansas St.,
20,230,CRD,Jim Burst,B,,,0,0,0,,,,,,,,,,,,,,,,,,
20,231,WAS,Ron Geyer,T,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,
20,232,BAL,Charley Cianciola,E,,,0,0,0,,,,,,,,,,,,,,,,,Lawrence,
20,233,GNB,Carl Bolt,B,,,0,0,0,,,,,,,,,,,,,,,,,Southern Miss,
20,234,PIT,Lou Matykiewicz,E,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,
20,235,RAM,Jack Muldowney,T,,,0,0,0,,,,,,,,,,,,,,,,,Dayton,
20,236,GNB,Bob Antkowiak,E,,,0,0,0,,,,,,,,,,,,,,,,,Bucknell,
20,237,SFO,Glen Dyer,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas,College Stats
20,238,PHI,Jimmy Wade,B,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,College Stats
20,239,CHI,Joe James,T,,,0,0,0,,,,,,,,,,,,,,,,,Howard Payne,
20,240,DET,Fred Mahaffey,B,,,0,0,0,,,,,,,,,,,,,,,,,Denver,
20,241,CLE,Bill Proctor,T,,,0,0,0,,,,,,,,,,,,,,,,,Florida St.,
21,242,CRD,Howie Wright,B,,,0,0,0,,,,,,,,,,,,,,,,,Virginia Tech,College Stats
21,243,BAL,Nick Manych,E,,,0,0,0,,,,,,,,,,,,,,,,,East. Michigan,
21,244,WAS,Buck George,B,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,
21,245,GNB,Lavell Isbell,T,,,0,0,0,,,,,,,,,,,,,,,,,Houston,
