,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,
3,23,WAS,Burt (Buddy) Banker,B,,,0,0,0,,,,,,,,,,,,,,,,,Tulane,
3,24,GNB,Lou Brock,B,22,1945,0,0,3,0,0,58,19,67,519,7,4,254,804,10,59,761,6,13,,Purdue,
3,25,NYG,John McLaughry,BB,23,1940,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,-1,0,,,Brown,
4,26,CRD,John Shirk,E,23,1940,0,1,1,0,0,11,0,0,0,0,0,0,0,0,11,91,0,1,,Oklahoma,
4,27,PIT,Pop Ivy,E,24,1947,0,1,2,0,0,57,0,0,0,0,0,0,0,0,53,513,1,3,,Oklahoma,
4,28,PHI,Elbie Schultz,T,22,1947,0,0,5,0,0,86,0,0,0,0,0,0,0,0,0,0,0,,,Oregon St.,
4,29,BKN,Bill Bailey,E,24,1941,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2,26,0,,,Duke,
4,30,RAM,Bobby Wood,T,24,1940,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,,,Alabama,
5,31,CRD,Marty Christiansen,FB,24,1940,0,0,0,0,0,6,0,0,0,0,0,32,71,1,0,0,0,,,Minnesota,
5,32,PHI,Frank Emmons,B,21,1940,0,0,0,0,0,11,0,0,0,0,0,29,77,1,3,19,1,,,Oregon,
5,33,PIT,Clark Goff,T,22,1940,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,,Florida,
5,34,BKN,Walt Merrill,T,23,1942,0,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,,,Alabama,
5,35,RAM,Park Myers,T,,,0,0,0,,,,,,,,,,,,,,,,,Texas,
5,36,DET,Harry Smith,T,22,1940,0,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,,USC,College Stats
5,37,CHI,Ed Kolman,T,24,1949,0,3,2,0,0,66,0,0,0,0,0,0,0,0,0,0,0,,,Temple,
5,38,WAS,Bill Kirchem,T,,,0,0,0,,,,,,,,,,,,,,,,,Tulane,
5,39,GNB,Esco Sarkkinen,E,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,College Stats
5,40,NYG,Carl Tomasello,E,23,1940,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Scranton,
6,41,CRD,Vic Reginato,E,,,0,0,0,,,,,,,,,,,,,,,,,Oregon,
6,42,PIT,Frank Bykowski,G,25,1940,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Purdue,
6,43,PHI,Saul Singer,T,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
6,44,BKN,Jack Murray,C,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
6,45,RAM,Ken Heineman,TB,22,1943,0,0,1,0,0,11,21,65,359,4,9,55,121,0,0,0,0,3,,Texas-El Paso,
6,46,DET,Jim Rike,C,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,
6,47,CHI,John Woudenberg,T,22,1949,0,1,6,0,,83,0,0,0,0,0,0,0,0,1,-1,0,,,Denver,
6,48,WAS,Joe Boyd,T,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M,College Stats
6,49,GNB,Dick Cassiano,B,22,1940,0,0,0,0,,10,9,30,128,1,2,35,84,0,2,67,2,,,Pittsburgh,
6,50,NYG,Lou Smith,B,,,0,0,0,,,,,,,,,,,,,,,,,California,
7,51,CRD,Andy Chisick,C,24,1941,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,,Villanova,
7,52,PHI,Hal (Mike) Pegg,C,,,0,0,0,,,,,,,,,,,,,,,,,Bucknell,
7,53,PIT,Pete Cignetti,B,,,0,0,0,,,,,,,,,,,,,,,,,Boston Col.,
7,54,BKN,Ty Coon,G,25,1940,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,,North Carolina St.,
7,55,RAM,Bob Nowaskey,E,22,1950,0,2,2,0,,95,0,0,0,0,0,8,26,0,51,767,6,4,,George Washington,
7,56,DET,Bob Winslow,DE,23,1940,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,,USC,
7,57,CHI,Len Akin,G,24,1942,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,,Baylor,
7,58,WAS,Roy Zimmerman,QB,22,1948,0,1,6,0,0,84,299,703,4801,44,70,200,244,6,5,36,0,19,,San Jose St.,
7,59,GNB,Millard White,T,,,0,0,0,,,,,,,,,,,,,,,,,Tulane,
7,60,NYG,Rex Williams,C,22,1945,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,,,Texas Tech,
8,61,CRD,Ben Kish,B,23,1949,0,0,3,0,,83,0,0,0,0,0,74,344,1,38,420,2,18,,Pittsburgh,
8,62,PIT,Carl Nery,G,23,1941,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,,,Duquesne,
8,63,PHI,Don Looney,E,24,1942,0,1,1,0,0,23,0,0,0,0,0,2,-4,0,75,952,6,,,TCU,
8,64,BKN,Frank Zadworney,HB,23,1940,0,0,0,0,0,3,0,0,0,0,0,2,5,0,0,0,0,,,Ohio St.,
8,65,RAM,Bob Anahu,E,,,0,0,0,,,,,,,,,,,,,,,,,Santa Clara,
8,66,DET,Bill Tranavitch,B,,,0,0,0,,,,,,,,,,,,,,,,,Rutgers,
8,67,CHI,Jim Fordham,FB,23,1945,0,0,2,0,0,19,0,0,0,0,0,118,534,5,5,47,0,,,Georgia,
8,68,WAS,Roland (Bud) Orf,E,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
8,69,GNB,George Seeman,E,24,1940,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Nebraska,
8,70,NYG,Win Pedersen,T,25,1946,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,,Minnesota,
9,71,CRD,Luke Pappas,T,,,0,0,0,,,,,,,,,,,,,,,,,Utah,
9,72,PHI,Don Jones,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington,
9,73,PIT,Dick Boisseau,T,,,0,0,0,,,,,,,,,,,,,,,,,Washington & Lee,
9,74,BKN,Art Jocher,G,24,1942,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,2,1,,,Manhattan,
9,75,RAM,Wilfred Thorpe,G,23,1942,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2,,Arkansas,
9,76,DET,Bob Haas,T,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
9,77,CHI,Hampton Pool,E,25,1946,0,2,0,0,0,37,0,0,0,0,0,0,0,0,38,903,11,,,Stanford,
9,78,WAS,Bob Hoffman,B,22,1949,0,0,0,0,0,54,0,0,0,0,0,111,398,10,7,71,1,3,,USC,
9,79,GNB,J.R. Manley,G,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
9,80,NYG,Dom Principe,B,23,1946,0,0,1,0,0,35,0,0,0,0,0,51,152,2,9,112,0,1,,Fordham,
10,81,CRD,Jack Roche,B,,,0,0,0,,,,,,,,,,,,,,,,,Santa Clara,
10,82,PIT,Paul Shu,B,,,0,0,0,,,,,,,,,,,,,,,,,VMI,
10,83,PHI,Frank Maher,B,22,1941,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,,,Toledo,
10,84,BKN,Jim Turner,G,,,0,0,0,,,,,,,,,,,,,,,,,Holy Cross,
10,85,RAM,Herb Smith,B,,,0,0,0,,,,,,,,,,,,,,,,,,
10,86,DET,Leon DeWitte,B,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
10,87,CHI,Tom Pace,B,,,0,0,0,,,,,,,,,,,,,,,,,Utah,
10,88,WAS,Bob Seymour,HB,24,1946,0,1,2,0,0,73,0,0,0,0,0,397,1311,12,72,817,11,18,,Oklahoma,
10,89,GNB,Jack Brown,B,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
10,90,NYG,Earl Clark,B,,,0,0,0,,,,,,,,,,,,,,,,,TCU,
11,91,CRD,Bill Davis,T,23,1946,0,0,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,4,,Texas Tech,
11,92,PHI,Elmer Hackney,FB,24,1946,0,0,0,0,0,61,2,5,18,0,0,220,846,10,19,135,1,5,,Kansas St.,
11,93,PIT,Cary Cox,C,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,
11,94,BKN,Nick Cutlich,T,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,
11,95,RAM,Boyd Clay,T,25,1944,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,,,Tennessee,
11,96,DET,Erwin Prasse,E,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,College Stats
11,97,CHI,Lee Artoe,T,23,1948,1,3,7,0,0,84,0,0,0,0,0,0,0,0,0,0,0,,,California,
11,98,WAS,Howard Stoecker,T,,,0,0,0,,,,,,,,,,,,,,,,,USC,
11,99,GNB,Don Guritz,G,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,
11,100,NYG,John McKibben,E,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,
12,101,CRD,Stan Andersen,T,22,1941,0,0,0,0,,22,0,0,0,0,0,0,0,0,7,79,0,,,Stanford,
12,102,PIT,Rocco Pirro,G,24,1949,0,0,4,0,0,71,0,0,0,0,0,1,1,0,2,31,0,1,,Catholic,
12,103,PHI,Durward Horner,E,,,0,0,0,,,,,,,,,,,,,,,,,TCU,
12,104,BKN,George Dougherty,B,,,0,0,0,,,,,,,,,,,,,,,,,Howard,
12,105,RAM,Shag Goolsby,C,23,1940,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,Mississippi St.,
12,106,DET,Ken Binder,B,,,0,0,0,,,,,,,,,,,,,,,,,Carnegie Mellon,
12,107,CHI,Bill McCubbin,E,,,0,0,0,,,,,,,,,,,,,,,,,Kentucky,
12,108,WAS,Allen Johnson,G,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
12,109,GNB,Phil Gaspar,T,,,0,0,0,,,,,,,,,,,,,,,,,USC,
12,110,NYG,Ed McGee,T,24,1946,0,0,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,,Temple,
13,111,CRD,Al Coppage,E,24,1947,0,0,2,0,0,58,0,0,0,0,0,0,0,0,65,736,3,,,Oklahoma,
13,112,PHI,Ted Hennis,B,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
13,113,PIT,John Noppenberg,B,22,1941,0,0,0,0,0,15,0,3,0,0,0,13,20,0,4,74,0,1,,Miami (FL),
13,114,BKN,Mike Gussie,G,22,1940,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,9,1,,,West Virginia,
13,115,RAM,Jack Gregory,G,25,1941,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,Chattanooga,
13,116,DET,Justin Bowers,T,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
13,117,CHI,Harry Clarke,HB,23,1948,1,2,2,0,0,74,0,4,0,0,3,390,1711,10,51,1022,11,13,,West Virginia,
13,118,WAS,Sam Bartholomew,FB,23,1941,0,0,0,0,,9,0,0,0,0,0,21,69,0,3,15,0,1,,Tennessee,
13,119,GNB,Ambrose Schindler,B,,,0,0,0,,,,,,,,,,,,,,,,,USC,
13,120,NYG,Joe Payne,G,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,
14,121,CRD,Judson Hudson,B,,,0,0,0,,,,,,,,,,,,,,,,,Davis & Elkins,
14,122,PIT,Nick Stubler,T,,,0,0,0,,,,,,,,,,,,,,,,,Santa Clara,
14,123,PHI,Bill Bunsen,B,,,0,0,0,,,,,,,,,,,,,,,,,Kansas,
14,124,BKN,Len Coffman,B,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,
14,125,RAM,Pete Bogden,E,,,0,0,0,,,,,,,,,,,,,,,,,Utah,
14,126,DET,Jack Morlock,WB,24,1940,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,,,Marshall,
14,127,CHI,Frank Crisci,T,,,0,0,0,,,,,,,,,,,,,,,,,Case Western Reserve,
14,128,WAS,Ernie Lain,B,,,0,0,0,,,,,,,,,,,,,,,,,Rice,
14,129,GNB,Bill Kerr,E,24,1946,0,0,0,0,,11,0,0,0,0,0,1,10,0,7,122,0,1,,Notre Dame,
14,130,NYG,Bob Smith,B,,,0,0,0,,,,,,,,,,,,,,,,,Oregon,
15,131,CRD,Joe Ziemba,E,,,0,0,0,,,,,,,,,,,,,,,,,Benedictine,
15,132,PHI,Don Crumbaker,E,,,0,0,0,,,,,,,,,,,,,,,,,Kansas St.,
15,133,PIT,Ray McCarthy,B,,,0,0,0,,,,,,,,,,,,,,,,,Santa Clara,
15,134,BKN,Jim Conlin,C,,,0,0,0,,,,,,,,,,,,,,,,,NYU,
15,135,RAM,Owen Goodnight,HB,23,1941,0,0,0,0,0,9,12,36,182,1,5,21,-54,0,0,0,0,2,,Hardin-Simmons,
15,136,DET,Stillman Rouse,E,22,1940,0,0,1,0,0,10,0,0,0,0,0,2,0,0,2,17,0,,,Missouri,
15,137,CHI,Sherm Barnes,E,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,
15,138,WAS,Sandy Sanford,E,24,1940,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,13,0,,,Alabama,
15,139,GNB,Mel Brewer,G,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,
15,140,NYG,Othel Turner,T,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,
16,141,CRD,Beryl Clark,B,22,1940,0,0,0,0,0,9,25,58,316,2,6,39,9,0,1,20,0,2,,Oklahoma,
16,142,PIT,Leon Gajecki,C,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,
16,143,PHI,J.R. Green,T,,,0,0,0,,,,,,,,,,,,,,,,,Rice,
16,144,BKN,Dennis Donovan,B,,,0,0,0,,,,,,,,,,,,,,,,,Oregon,
16,145,RAM,Morris Kohler,B,,,0,0,0,,,,,,,,,,,,,,,,,Oregon St.,
16,146,DET,Jack Padley,B,,,0,0,0,,,,,,,,,,,,,,,,,Dayton,
16,147,CHI,Al Christianson,B,,,0,0,0,,,,,,,,,,,,,,,,,Knox,
16,148,WAS,Bolo Perdue,DE,24,1946,0,0,0,0,,20,0,0,0,0,0,0,0,0,2,28,0,,,Arkansas,
16,149,GNB,Ray Andrus,B,,,0,0,0,,,,,,,,,,,,,,,,,Vanderbilt,
16,150,NYG,Ned Swan,C,,,0,0,0,,,,,,,,,,,,,,,,,Drake,
17,151,CRD,Ralph Foster,T,23,1946,0,0,2,0,0,19,0,0,0,0,0,0,0,0,0,0,0,,,Oklahoma St.,
17,152,PHI,Jim Molnar,B,,,0,0,0,,,,,,,,,,,,,,,,,Bradley,
17,153,PIT,Mike Sullivan,E,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina St.,
17,154,BKN,Frank Funair,B,,,0,0,0,,,,,,,,,,,,,,,,,Bucknell,
17,155,RAM,Jack Nix,WB,22,1940,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Mississippi St.,
17,156,DET,Johnny Hackenbruck,T,24,1940,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,Oregon St.,
17,157,CHI,Wilbur White,T,,,0,0,0,,,,,,,,,,,,,,,,,Bradley,
17,158,WAS,Steve Andrako,C,24,1940,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,Ohio St.,
17,159,GNB,Archie Kodros,C,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,
17,160,NYG,John Rogalla,FB,23,1945,0,0,0,0,,8,0,0,0,0,0,2,2,0,2,22,0,,,Scranton,
18,161,CRD,Lowell Bryant,B,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,
18,162,PIT,Seaton Daly,T,,,0,0,0,,,,,,,,,,,,,,,,,Gonzaga,
18,163,PHI,Ernie Schwotzer,G,,,0,0,0,,,,,,,,,,,,,,,,,Boston Col.,
18,164,BKN,Walt Strosser,B,,,0,0,0,,,,,,,,,,,,,,,,,St. Vincent,
18,165,RAM,Ralph Stevenson,G,23,1940,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,Oklahoma,
18,166,DET,Frank Ribar,G,25,1943,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,Duke,
18,167,CHI,Ralph Schlosser,C,,,0,0,0,,,,,,,,,,,,,,,,,Gonzaga,
18,168,WAS,Jay Graybeal,B,,,0,0,0,,,,,,,,,,,,,,,,,Oregon,
18,169,GNB,Jim Gillette,HB,22,1948,0,0,1,0,0,52,0,4,0,0,2,172,831,4,24,376,2,14,,Virginia,
18,170,NYG,Monk Edwards,G,20,1946,0,0,2,0,0,41,0,0,0,0,0,0,0,0,0,0,0,,,Baylor,
19,171,CRD,Russ Buckley,B,,,0,0,0,,,,,,,,,,,,,,,,,Gustavus Adolphus,
19,172,PHI,Bill Schneller,B,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,
19,173,PIT,Thad Harvey,T,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
19,174,BKN,Steve Hydock,E,,,0,0,0,,,,,,,,,,,,,,,,,Albright,
19,175,RAM,Dante Magnani,HB,23,1950,0,1,4,0,0,84,0,1,0,0,0,331,1466,3,79,942,10,8,,St. Mary's (CA),
19,176,DET,Herb McCarthy,B,,,0,0,0,,,,,,,,,,,,,,,,,Denver,
19,177,CHI,John Popov,B,,,0,0,0,,,,,,,,,,,,,,,,,Cincinnati,
19,178,WAS,Charley Slagle,B,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina,
19,179,GNB,Al Matuza,C,,,0,0,0,,,,,,,,,,,,,,,,,,
19,180,NYG,Cecil Walden,G,,,0,0,0,,,,,,,,,,,,,,,,,Oregon,
20,181,CRD,Rupert Pate,G,23,1942,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,,Wake Forest,
20,182,PIT,Marvin Katzenstein,T,,,0,0,0,,,,,,,,,,,,,,,,,Colorado Mines,
20,183,PHI,Bill DeBord,T,,,0,0,0,,,,,,,,,,,,,,,,,Kansas St.,
20,184,BKN,Milt Howell,G,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,
20,185,RAM,Luke Lindon,T,25,1945,0,0,1,0,,14,0,0,0,0,0,0,0,0,0,0,0,,,Kentucky,
20,186,DET,Dub Parten,T,,,0,0,0,,,,,,,,,,,,,,,,,Centenary,
20,187,CHI,Young Bussey,QB,22,1941,0,1,0,0,0,10,13,40,353,5,3,13,-27,0,0,0,0,2,,LSU,
20,188,WAS,F.W. (Buck) Murphy,B,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,
20,189,GNB,Jim Reeder,T,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,
20,190,NYG,John Sullivan,E,,,0,0,0,,,,,,,,,,,,,,,,,San Francisco,
21,191,DET,Malvern Morgan,C,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,
21,192,CHI,Ray McLean,HB,24,1947,0,2,0,0,0,76,0,0,0,0,0,152,412,5,103,2232,21,18,,St. Anselm,
21,193,WAS,Mel Wetzel,T,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
21,194,GNB,Vince Eichler,B,,,0,0,0,,,,,,,,,,,,,,,,,Cornell,
21,195,NYG,Weenie Bynum,B,,,0,0,0,,,,,,,,,,,,,,,,,Centenary,
22,196,DET,Bob Orf,E,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
22,197,CHI,Walt Kichefski,E,24,1944,0,0,2,0,,43,0,0,0,0,0,0,0,0,30,411,1,,,Miami (FL),
22,198,WAS,Steve Sitko,B,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
22,199,GNB,Henry Luebcke,T,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,
22,200,NYG,Myron Claxton,T,,,0,0,0,,,,,,,,,,,,,,,,,Whittier,
