,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,
Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,
16,154,CRD,John Cannady,B,,,0,0,0,,,,,,,,,,,,,,,,,Indiana,
16,155,PIT,Jim Ungles,B,,,0,0,0,,,,,,,,,,,,,,,,,Kansas St.,
16,156,BOS,Skimp Harrison,E,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,
16,157,BOS,Mike Costello,E,,,0,0,0,,,,,,,,,,,,,,,,,,
16,158,RAM,Bob Barton,E,,,0,0,0,,,,,,,,,,,,,,,,,Holy Cross,
16,159,CHI,John Creevey,B,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
16,160,WAS,Dom Fusci,T,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,
16,161,DET,Wayne Flanigan,E,,,0,0,0,,,,,,,,,,,,,,,,,Denver,
16,162,PHI,Howard Werner,E,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,
16,163,NYG,Jim Little,T,24,1945,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,Kentucky,
16,164,GNB,Harry Pieper,C,,,0,0,0,,,,,,,,,,,,,,,,,California,
17,165,PIT,Jack Itzel,FB,20,1945,0,0,0,0,0,10,0,0,0,0,0,4,11,0,1,4,0,1,,Pittsburgh,
17,166,BOS,Arnie Weinmeister HOF,DT,22,1953,5,4,6,0,,71,0,0,0,0,0,0,0,0,1,16,0,,,Washington,
17,167,CRD,Ben Cittadino,E,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
17,168,BOS,Paul Dromgoole,E,,,0,0,0,,,,,,,,,,,,,,,,,Manhattan,
17,169,RAM,Dick Hoerner,FB,23,1952,0,1,4,0,0,63,0,0,0,0,0,506,2172,30,80,1180,4,1,,Iowa,
17,170,WAS,Bobby Tom Jenkins,B,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,
17,171,DET,O.J. Key,B,,,0,0,0,,,,,,,,,,,,,,,,,Tulane,
17,172,CHI,Nick Sacrinty,QB,21,1947,0,0,0,0,0,11,15,48,299,5,3,4,4,0,0,0,0,1,,Wake Forest,
17,173,PHI,Jim Austin,B,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
17,174,NYG,Bob Jabbusch,G,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,
17,175,GNB,Bob Kula,B,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,
18,176,BOS,Charley Eikenberg,QB,21,1948,0,0,0,0,,9,6,19,116,3,2,2,9,0,0,0,0,,,Rice,
18,177,CRD,Ralph Strayhorn,G,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina,
18,178,PIT,Alex Wizbicki,DB,23,1950,0,0,1,0,,45,0,0,0,0,0,14,34,0,0,0,0,6,,Holy Cross,
18,179,BOS,Dolph Czekala,T,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,
18,180,RAM,Lee Kennon,T,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
18,181,DET,Jim McWhorter,B,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,
18,182,CHI,Jim Keane,E,21,1952,0,0,1,0,0,81,0,0,0,0,0,0,0,0,224,3222,24,,,Northwestern,
18,183,WAS,Ed Stacco,T,,,0,0,0,,,,,,,,,,,,,,,,,Colgate,
18,184,PHI,Quentin Klenk,T,26,1946,0,0,0,0,,10,0,0,0,0,0,0,0,0,0,0,0,,,USC,
18,185,NYG,Bill Byrd,C,,,0,0,0,,,,,,,,,,,,,,,,,Maryland,
18,186,GNB,Frank Hazard,G,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,
19,187,CRD,John Andretich,B,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
19,188,PIT,Jim Landrigan,T,22,1947,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,,,Dartmouth,
19,189,BOS,Al Kasulin,B,,,0,0,0,,,,,,,,,,,,,,,,,Villanova,
19,190,BOS,Joe Drumm,T,,,0,0,0,,,,,,,,,,,,,,,,,,
19,191,RAM,Eagle Matulich,B,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi St.,
19,192,CHI,Bruno Niedziela,T,22,1947,0,0,0,0,,12,0,0,0,0,0,0,0,0,0,0,0,,,Iowa,
19,193,WAS,Jim Bradshaw,C,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,
19,194,DET,Clyde LeForce,QB,22,1949,0,0,0,0,0,32,197,388,2961,25,37,59,287,1,8,122,3,4,,Tulsa,
19,195,PHI,Joe Spencer,T,22,1951,0,0,2,0,,48,0,0,0,0,0,0,0,0,0,0,0,1,,Oklahoma St.,
19,196,NYG,Glenn Morries,T,,,0,0,0,,,,,,,,,,,,,,,,,Texas,
19,197,GNB,Ed Jeffers,G,23,1947,0,0,0,0,,14,0,0,0,0,0,0,0,0,0,0,0,,,Oklahoma St.,
20,198,PIT,Bill Lilienthal,T,,,0,0,0,,,,,,,,,,,,,,,,,Villanova,
20,199,BOS,Charley Lively,T,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
20,200,CRD,Jack Kramer,T,23,1946,0,0,0,0,,13,0,0,0,0,0,0,0,0,0,0,0,,,Marquette,
20,201,BOS,Mario Giannelli,MG,24,1951,0,0,1,0,,44,0,0,0,0,0,0,0,0,0,0,0,,,Boston Col.,
20,202,RAM,Bill Griffin,T,,,0,0,0,,,,,,,,,,,,,,,,,Kentucky,
20,203,WAS,Bill Shipkey,B,,,0,0,0,,,,,,,,,,,,,,,,,Stanford,
20,204,DET,Mike Castronis,G,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,
20,205,CHI,Broughton Williams,E,,,0,0,0,,,,,,,,,,,,,,,,,Florida,
20,206,PHI,Leo Pratt,T,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma St.,
20,207,NYG,Pete Davis,B,,,0,0,0,,,,,,,,,,,,,,,,,Santa Clara,
20,208,GNB,Bill Prentice,B,,,0,0,0,,,,,,,,,,,,,,,,,Santa Clara,
21,209,BOS,Ted Curran,B,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,
21,210,CRD,Albert (Red) Cheek,G,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,
21,211,PIT,Art Price,B,,,0,0,0,,,,,,,,,,,,,,,,,Rutgers,
21,212,BOS,Eric Jamison,T,,,0,0,0,,,,,,,,,,,,,,,,,San Francisco,
21,213,RAM,Leroy Erickson,B,,,0,0,0,,,,,,,,,,,,,,,,,Oregon,
21,214,DET,Ken Currier,G,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
21,215,CHI,Walt Stickel,T,23,1951,0,0,4,0,0,68,0,0,0,0,0,0,0,0,0,0,0,,,Pennsylvania,
21,216,WAS,Sid Halliday,T,,,0,0,0,,,,,,,,,,,,,,,,,SMU,
21,217,PHI,Phil Teschner,T,,,0,0,0,,,,,,,,,,,,,,,,,Brown,
21,218,NYG,Sam Vacanti,QB,23,1949,0,0,1,0,,39,154,368,2338,18,32,25,8,3,0,0,0,,,Nebraska,
21,219,GNB,Warren Fuller,E,,,0,0,0,,,,,,,,,,,,,,,,,Fordham,
22,220,CRD,Fred Grant,B,,,0,0,0,,,,,,,,,,,,,,,,,Wake Forest,
22,221,PIT,Don Malmberg,B,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,
22,222,BOS,Don Fabling,B,,,0,0,0,,,,,,,,,,,,,,,,,Colorado,
22,223,BOS,Walt Kretz,B,,,0,0,0,,,,,,,,,,,,,,,,,Cornell,
22,224,RAM,Ray Evans,T,,,0,0,0,,,,,,,,,,,,,,,,,Texas-El Paso,
22,225,CHI,Bob Livingstone,B,23,1950,0,0,2,0,,35,0,0,0,0,0,57,171,0,18,320,2,4,,Notre Dame,College Stats
22,226,WAS,Chick Davidson,T,,,0,0,0,,,,,,,,,,,,,,,,,Cornell,
