,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,
1,13,SFO,George Donnelly,DB,23,1967,0,0,2,8,8,33,0,0,0,0,0,0,0,0,0,0,0,2,1,Illinois,College Stats
1,14,BAL,Mike Curtis,LB,22,1978,1,4,9,79,72,166,0,0,0,0,0,6,1,0,1,5,0,25,22.5,Duke,College Stats
2,15,MIN,Archie Sutton,T,23,1967,0,0,0,6,6,19,0,0,0,0,0,0,0,0,0,0,0,,,Illinois,
2,16,SFO,Joe Cerne,C,23,1968,0,0,0,11,10,45,0,0,0,0,0,0,0,0,0,0,0,,,Northwestern,
2,17,CLE,Jim Garcia,DE,21,1968,0,0,0,6,3,35,0,0,0,0,0,0,0,0,0,0,0,,1,Purdue,
2,18,PIT,Roy Jefferson,WR,21,1976,1,3,10,73,35,162,0,0,0,0,0,25,188,0,451,7539,52,,,Utah,College Stats
2,19,DAL,Malcolm Walker,C,22,1970,0,0,2,22,20,58,0,0,0,0,0,0,0,0,0,0,0,,,Rice,
2,20,PHI,Ray Rissmiller,T,23,1968,0,0,1,5,0,16,0,0,0,0,0,0,0,0,0,0,0,,,Georgia,College Stats
2,21,WAS,Bob Breitenstein,T,22,1970,0,0,1,15,,58,0,0,0,0,0,0,0,0,0,0,0,,,Tulsa,
2,22,CLE,Gerry Bussell,DB,22,1965,0,0,0,2,,6,0,0,0,0,0,0,0,0,0,0,0,,,Georgia Tech,College Stats
2,23,MIN,Lance Rentzel,WR,21,1974,0,0,6,56,1,115,1,1,58,1,0,26,196,2,268,4826,38,,,Oklahoma,College Stats
2,24,GNB,Al Dotson,DT,22,1970,0,0,0,8,,47,0,0,0,0,0,0,0,0,0,0,0,,9.5,Grambling St.,
2,25,DET,Jerry Rush,DT,23,1971,0,0,5,40,40,89,0,0,0,0,0,0,0,0,0,0,0,,26,Michigan St.,
2,26,STL,Dave Simmons,LB,22,1968,0,0,1,12,6,44,0,0,0,0,0,0,0,0,0,0,0,2,,Georgia Tech,
2,27,CLE,Walter Johnson,DT,22,1977,0,3,11,63,62,182,0,0,0,0,0,0,0,0,0,0,0,2,68,Los Angeles St.,
2,28,BAL,Ralph Neely,T,21,1977,3,2,12,86,,172,0,0,0,0,0,1,10,0,0,0,0,,,Oklahoma,College Stats
3,29,SFO,Bob Schweickert,QB,22,1967,0,0,0,0,,6,0,0,0,0,0,1,1,0,0,0,0,,,Virginia Tech,College Stats
3,30,SFO,Jim Norton,DE,22,1970,0,0,3,17,7,64,0,0,0,0,0,0,0,0,0,0,0,1,11.5,Washington,
3,31,NYG,Chuck Mercein,RB,22,1970,0,0,1,6,3,58,0,0,0,0,0,163,531,4,37,205,1,,,Yale,College Stats
3,32,CLE,Bo Scott,RB,22,1974,0,0,3,28,28,73,0,0,0,0,0,554,2124,18,112,826,6,,,Ohio St.,
3,33,NYG,Bob Timberlake,K,21,1965,0,0,0,-1,-1,12,0,0,0,0,0,0,0,0,0,0,0,,,Michigan,College Stats
3,34,WAS,Kent McCloughan,DB,25,1970,2,2,5,43,,67,0,0,0,0,0,0,0,0,0,0,0,15,,Nebraska,College Stats
3,35,PHI,Al Nelson,DB,21,1973,0,0,8,34,34,105,0,0,0,0,0,0,0,0,0,0,0,13,,Cincinnati,College Stats
3,36,BAL,Glenn Ressler,G,22,1974,0,0,8,47,47,125,0,0,0,0,0,0,0,0,0,0,0,,,Penn St.,College Stats
3,37,RAM,Fred Brown,LB,22,1969,0,0,0,8,3,40,0,0,0,0,0,0,0,0,1,20,0,2,,Miami (FL),College Stats
3,38,GNB,Allen Brown,TE,22,1967,0,0,0,0,0,19,0,0,0,0,0,0,0,0,3,43,0,,,Mississippi,College Stats
3,39,DET,Fred Biletnikoff HOF,WR,22,1978,2,6,12,88,,190,0,0,0,0,0,0,0,0,589,8974,76,,,Florida St.,College Stats
3,40,STL,Ray Ogden,TE,23,1971,0,0,2,8,0,70,0,0,0,0,0,1,12,0,53,885,4,,,Alabama,College Stats
3,41,CLE,Bobby Maples,C,22,1978,0,1,9,56,,184,0,0,0,0,0,0,0,0,0,0,0,1,3,Baylor,College Stats
3,42,SFO,Jack Chapple,LB,22,1965,0,0,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,,1,Stanford,
4,43,NYG,Henry Carr,DB,22,1967,0,0,3,12,12,37,0,0,0,0,0,0,0,0,0,0,0,7,2,Arizona St.,
4,44,SFO,Larry Todd,RB,22,1970,0,0,1,10,,57,0,1,0,0,0,138,625,5,51,522,2,,,Arizona St.,College Stats
4,45,CHI,Jim Nance,RB,22,1973,2,2,7,47,,101,0,0,0,0,0,1341,5401,45,133,870,1,,,Syracuse,College Stats
4,46,DET,Tom Myers,QB,22,1966,0,0,0,0,0,2,3,6,16,0,2,0,0,0,0,0,0,,,Northwestern,College Stats
4,47,DAL,Jimmy Sidle,RB,22,1966,0,0,0,0,,6,0,0,0,0,0,1,12,0,1,16,0,,,Auburn,College Stats
4,48,PHI,Fred Hill,TE,22,1971,0,0,2,11,11,83,0,0,0,0,0,1,5,0,85,1005,5,,,USC,College Stats
4,49,BAL,Marty Schottenheimer,LB,21,1970,0,1,0,19,,79,0,0,0,0,0,0,0,0,0,0,0,6,3,Pittsburgh,
4,50,RAM,Mike Strofolino,LB,21,1968,0,0,0,10,3,35,0,0,0,0,0,0,0,0,0,0,0,,4,Villanova,
4,51,MIN,Jim Whalen,TE,22,1971,1,0,6,29,,89,0,0,0,0,0,1,0,0,197,3155,20,,,Boston Col.,College Stats
4,52,GNB,Wally Mahle,B,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,College Stats
4,53,DAL,Bob Svihus,T,22,1973,0,0,7,42,,122,0,0,0,0,0,0,0,0,0,0,0,,,USC,
4,54,STL,Johnny Roland,RB,22,1973,0,2,6,40,38,103,5,13,130,1,2,1015,3750,28,153,1430,6,,,Missouri,College Stats
4,55,MIN,Jim Harris,DT,22,1967,0,0,3,18,,42,0,0,0,0,0,0,0,0,0,0,0,,7,Utah St.,
4,56,BAL,Dave Johnson,E,,,0,0,0,,,,,,,,,,,,,,,,,San Jose St.,College Stats
5,57,DET,Tom Vaughn,DB,22,1971,0,0,4,30,30,88,0,0,0,0,0,0,0,0,0,0,0,9,5.5,Iowa St.,College Stats
5,58,SFO,Dave McCormick,T,22,1967,0,0,0,4,3,16,0,0,0,0,0,0,0,0,0,0,0,,,LSU,
5,59,GNB,Jim Harvey,G,22,1971,0,0,4,28,,78,0,0,0,0,0,0,0,0,0,0,0,,,Mississippi,
5,60,RAM,Frank Marchlewski,C,21,1970,0,0,3,19,7,74,0,0,0,0,0,0,0,0,0,1,0,,,Minnesota,
5,61,DAL,Roger Pettee,LB,,,0,0,0,,,,,,,,,,,,,,,,,Florida,
5,62,NYG,Frank Lambert,P,22,1966,0,0,0,6,,28,0,0,0,0,0,0,0,0,0,0,0,,,Mississippi,
5,63,PHI,John Henderson,WR,22,1972,0,0,2,22,,93,0,0,0,0,0,0,0,0,108,1735,10,,,Michigan,College Stats
5,64,DET,Ed Flanagan,C,21,1976,0,4,12,64,59,165,0,0,0,0,0,0,5,0,0,0,0,,,Purdue,
5,65,RAM,Doug Woodlief,LB,22,1969,0,0,2,23,23,69,0,0,0,0,0,0,0,0,0,0,0,6,,Memphis,
5,66,GNB,Doug Goodwin,RB,23,1968,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,,,MD-Eastern Shore,
5,67,DET,John Flynn,E,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
5,68,STL,Bob Bonds,HB,,,0,0,0,,,,,,,,,,,,,,,,,San Jose St.,College Stats
5,69,CLE,Bill Irwin,T,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,College Stats
5,70,BAL,John McGuire,E,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,
6,71,BAL,Bobby Felts,HB,23,1967,0,0,0,2,0,38,0,1,0,0,0,66,207,2,5,29,0,,,Florida A&M,
6,72,CLE,Arnie Simkus,DE,22,1967,0,0,0,2,,12,0,0,0,0,0,0,0,0,0,0,0,,,Michigan,
6,73,CHI,Tony Carey,HB,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,College Stats
6,74,GNB,Dick Koeper,T,22,1966,0,0,0,1,,3,0,0,0,0,0,0,0,0,0,0,0,,,Oregon St.,
6,75,DAL,Sonny Utz,FB,,,0,0,0,,,,,,,,,,,,,,,,,Virginia Tech,College Stats
6,76,PHI,John Huarte,QB,22,1972,0,0,0,1,0,24,19,48,230,1,5,12,52,0,0,0,0,,,Notre Dame,College Stats
6,77,PHI,Gary Garrison,WR,21,1977,0,4,9,70,,134,0,0,0,0,0,12,29,0,405,7538,58,,,San Diego St.,
6,78,RAM,Bill Harrison,E,,,0,0,0,,,,,,,,,,,,,,,,,Elon,
6,79,MIN,Jim Grisham,B,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,College Stats
6,80,GNB,Bill Symons,HB,,,0,0,0,,,,,,,,,,,,,,,,,Colorado,College Stats
6,81,DET,Earl Hawkins,B,,,0,0,0,,,,,,,,,,,,,,,,,Emory & Henry,
6,82,STL,Glen Ray Hines,T,21,1973,0,2,8,41,,112,0,0,0,0,0,0,0,0,0,0,0,,,Arkansas,College Stats
6,83,CLE,Corwyn Aldredge,E,,,0,0,0,,,,,,,,,,,,,,,,,,
6,84,BAL,Al Atkinson,LB,22,1974,0,1,7,45,,120,0,0,0,0,0,0,0,0,0,0,0,21,7,Villanova,
7,85,GNB,Jerry Roberts,B,,,0,0,0,,,,,,,,,,,,,,,,,Baldwin Wallace,
7,86,GNB,Roger Jacobazzi,T,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
7,87,PIT,Charlie Browning,HB,22,1965,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,Washington,College Stats
7,88,CHI,Dick Gordon,WR,21,1974,1,2,6,38,38,115,0,0,0,0,0,15,90,0,243,3594,36,,,Michigan St.,College Stats
7,89,DAL,Brig Owens,DB,22,1977,0,0,9,55,,158,0,0,0,0,0,0,0,0,0,0,0,36,1,Cincinnati,College Stats
7,90,CHI,Mickey Sutton,DB,22,1966,0,0,0,1,,5,0,0,0,0,0,0,0,0,0,0,0,,,Auburn,College Stats
7,91,PHI,Erwin Will,DT,22,1965,0,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,,,Dayton,
7,92,DET,Greg Kent,T,22,1968,0,0,0,5,2,12,0,0,0,0,0,0,0,0,0,0,0,,1,Utah,
7,93,RAM,Tony Guillory,LB,22,1969,0,0,2,18,14,53,0,0,0,0,0,0,0,0,0,0,0,,4,Lamar,
7,94,GNB,Junior Coffey,RB,23,1971,0,0,2,18,0,59,0,0,0,0,0,535,2037,10,64,487,5,,,Washington,College Stats
7,95,DET,Bob Kowalkowski,G,21,1977,0,0,7,47,46,142,0,0,0,0,0,0,0,0,0,0,0,,,Virginia,
7,96,STL,Frank Roy,G,23,1966,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,,,Utah,
7,97,CLE,Dale Lindsey,LB,22,1973,0,0,6,35,34,111,0,0,0,0,0,0,0,0,0,0,0,8,2.5,Western Kentucky,
7,98,BAL,John Kolocek,T,,,0,0,0,,,,,,,,,,,,,,,,,Corpus Christi,
8,99,NYG,Willie Williams,DB,22,1973,0,1,6,37,36,106,0,0,0,0,0,0,0,0,0,0,0,35,1,Grambling St.,
8,100,MIN,John Hankinson,QB,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,College Stats
8,101,CHI,Brian Schweda,DE,22,1968,0,0,2,11,2,38,0,0,0,0,0,0,0,0,0,0,0,,3.5,Kansas,
8,102,PIT,Bill Howley,E,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,College Stats
8,103,DAL,Russell Wayt,LB,22,1965,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,,,Rice,College Stats
8,104,PHI,Al Piraino,T,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
8,105,WAS,Don Croftcheck,G,22,1967,0,0,1,8,6,35,0,0,0,0,0,0,0,0,0,0,0,,,Indiana,
8,106,RAM,Stan Dzura,T,,,0,0,0,,,,,,,,,,,,,,,,,California,
8,107,MIN,Jeff Jordan,DB,21,1967,0,0,0,7,7,37,0,0,0,0,0,0,0,0,0,0,0,4,,Tulsa,College Stats
8,108,GNB,Mike Shinn,E,,,0,0,0,,,,,,,,,,,,,,,,,Kansas,
8,109,DET,Larry Harbin,B,,,0,0,0,,,,,,,,,,,,,,,,,Appalachian St.,
8,110,STL,John Meyer,LB,23,1966,0,0,0,2,,14,0,0,0,0,0,0,0,0,0,0,0,,1,Notre Dame,
8,111,CLE,Mike Howell,DB,22,1972,0,0,6,38,37,103,0,0,0,0,0,0,0,0,0,0,0,27,2,Grambling St.,
8,112,BAL,Rosey Davis,DE,23,1967,0,0,1,5,,22,0,0,0,0,0,0,0,0,0,0,0,,,Tennessee St.,
9,113,NYG,John Frick,E,,,0,0,0,,,,,,,,,,,,,,,,,Ohio,
9,114,SFO,Wayne Swinford,DB,22,1967,0,0,0,5,5,26,0,0,0,0,0,0,0,0,0,0,0,,,Georgia,College Stats
9,115,PIT,Tom Neville,T,22,1979,0,1,12,54,,190,0,0,0,0,0,0,-8,0,0,0,0,,,Mississippi St.,
9,116,CHI,Ken Ambrusko,B,,,0,0,0,,,,,,,,,,,,,,,,,Maryland,College Stats
9,117,DAL,Jim Zanios,FB,,,0,0,0,,,,,,,,,,,,,,,,,Texas Tech,College Stats
9,118,WAS,Jerry Smith,TE,22,1977,1,2,10,56,56,168,0,0,0,0,0,8,56,0,421,5496,60,,,Arizona St.,College Stats
9,119,PHI,Floyd Hudlow,DB,21,1968,0,0,1,6,,24,0,0,0,0,0,0,0,0,0,0,0,2,1,Arizona,College Stats
9,120,MIN,Frank McClendon,T,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,
9,121,RAM,Ronnie Caveness,LB,22,1968,0,0,0,13,,46,0,0,0,0,0,0,0,0,0,0,0,1,1,Arkansas,College Stats
9,122,GNB,Larry Bulaich,B,,,0,0,0,,,,,,,,,,,,,,,,,TCU,College Stats
9,123,DET,Bruce McLenna,HB,23,1966,0,0,0,0,0,9,0,0,0,0,0,16,51,0,3,13,0,,,Hillsdale,College Stats
9,124,STL,Jimmy Heidel,DB,21,1967,0,0,1,7,3,28,0,0,0,0,0,0,0,0,0,0,0,1,,Mississippi,College Stats
9,125,CLE,Gary Lane,QB,22,1968,0,0,0,1,1,18,21,43,254,2,1,2,21,0,0,0,0,,,Missouri,College Stats
9,126,BAL,Tom Bleick,DB,22,1967,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,0,0,,,Georgia Tech,
10,127,NYG,Ben Crenshaw,B,,,0,0,0,,,,,,,,,,,,,,,,,Jackson St.,
10,128,SFO,Bob Cappadona,RB,22,1968,0,0,1,5,,41,0,0,0,0,0,123,460,2,24,196,3,,,Northeastern,
10,129,CHI,Dennis Murphy,DT,22,1965,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,,,Florida,
10,130,PIT,Dave Tobey,LB,22,1968,0,0,0,5,,23,0,0,0,0,0,0,0,0,0,0,0,,,Oregon,College Stats
10,131,DAL,Gaylon McCollough,C,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,
10,132,PHI,Rick Redman,LB,22,1973,0,1,7,36,,100,0,0,0,0,0,3,1,0,0,0,0,9,4.5,Washington,College Stats
10,133,WAS,Bob Briggs,FB,24,1965,0,0,0,0,0,7,0,0,0,0,0,6,10,0,3,40,0,,,Central Oklahoma,
10,134,RAM,Jim Burt,HB,,,0,0,0,,,,,,,,,,,,,,,,,Western Kentucky,
10,135,MIN,Jerald Schweiger,T,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin–Superior,
10,136,GNB,Bud Marshall,DT,23,1968,0,0,1,14,4,48,0,0,0,0,0,0,0,0,0,0,0,,3.5,S.F. Austin,
10,137,DET,Frank Pennie,T,,,0,0,0,,,,,,,,,,,,,,,,,Florida,
10,138,STL,Chuck Drulis,E,,,0,0,0,,,,,,,,,,,,,,,,,Duke,College Stats
10,139,CLE,Pat Screen,QB,,,0,0,0,,,,,,,,,,,,,,,,,LSU,College Stats
10,140,BAL,George Harold,DB,23,1968,0,0,0,6,4,22,0,0,0,0,0,0,0,0,0,0,0,,,Allen,
11,141,NYG,Ernie Koy,RB,22,1970,0,1,4,26,26,79,6,12,129,1,1,414,1723,9,76,498,6,,,Texas,College Stats
11,142,SFO,Steve Mass,T,,,0,0,0,,,,,,,,,,,,,,,,,Detroit Mercy,
11,143,PIT,Frank Molden,DT,23,1969,0,0,1,9,,31,0,0,0,0,0,0,0,0,0,0,0,1,3.5,Jackson St.,
11,144,CHI,Frank Cornish,DT,21,1972,0,0,3,27,22,83,0,0,0,0,0,0,0,0,0,0,0,2,10.5,Grambling St.,
11,145,DAL,Jethro Pugh,DT,21,1978,0,0,12,72,72,183,0,0,0,0,0,0,0,0,0,0,0,1,96.5,Elizabeth City St.,
11,146,WAS,Willie Adams,DE,23,1966,0,0,0,6,6,28,0,0,0,0,0,0,0,0,0,0,0,,0.5,New Mexico St.,College Stats
11,147,PHI,Louis James,HB,,,0,0,0,,,,,,,,,,,,,,,,,Texas-El Paso,
11,148,MIN,John Thomas,E,,,0,0,0,,,,,,,,,,,,,,,,,USC,College Stats
11,149,RAM,Merlin Walet,FB,,,0,0,0,,,,,,,,,,,,,,,,,McNeese St.,
11,150,GNB,Jim Weatherwax,DT,22,1969,0,0,0,8,8,34,0,0,0,0,0,0,0,0,0,0,0,,2.5,Los Angeles St.,
11,151,DET,Jim Kearney,DB,22,1976,0,0,8,50,2,142,0,0,0,0,0,0,0,0,0,0,0,23,2,Prairie View A&M,
11,152,STL,Bud French,B,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,
11,153,CLE,Ollie Cordill,DB,22,1969,0,0,0,5,,16,0,0,0,0,0,0,0,0,0,0,0,,,Memphis,
11,154,BAL,Lamar Richardson,E,,,0,0,0,,,,,,,,,,,,,,,,,Fisk,
12,155,NYG,Jim Carroll,LB,22,1969,0,0,3,18,5,61,0,0,0,0,0,0,0,0,0,0,0,3,2.5,Notre Dame,
12,156,SFO,Dave Plump,DB,22,1966,0,0,0,2,,14,0,0,0,0,0,0,0,0,0,0,0,,,Fresno St.,
12,157,CHI,Steve Cox,T,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,
12,158,PIT,Craig Lofquist,B,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,
12,159,DAL,Ernie Kellermann,DB,21,1973,0,1,6,38,,105,0,0,0,0,0,0,0,0,0,0,0,19,,Miami (OH),College Stats
12,160,WAS,John Strohmeyer,T,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,
12,161,PHI,John Kuzniewski,HB,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,College Stats
12,162,RAM,Bob Werl,DE,22,1966,0,0,0,3,,8,0,0,0,0,0,0,0,0,0,0,0,,,Miami (FL),
12,163,MIN,Mike Tilleman,DT,21,1976,0,0,10,51,1,149,0,0,0,0,0,0,0,0,0,0,0,,53.5,Montana,
12,164,GNB,Gene Jeter,LB,23,1967,0,0,1,7,,30,0,0,0,0,0,0,0,0,0,0,0,,1.5,Texas Southern,
12,165,DET,Jim Moore,LB,,,0,0,0,,,,,,,,,,,,,,,,,North Texas,
12,166,STL,Glen Sasser,E,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina St.,
12,167,CLE,Justin Canale,G,22,1969,0,0,2,14,,64,0,0,0,0,0,0,0,0,1,0,0,,,Mississippi St.,
12,168,BAL,Ted Rodosovich,G,,,0,0,0,,,,,,,,,,,,,,,,,Cincinnati,
13,169,NYG,Spider Lockhart,DB,22,1975,0,2,11,48,48,145,0,0,0,0,0,0,0,0,0,0,0,41,8.5,North Texas,
13,170,SFO,Gregg Schumacher,DE,23,1968,0,0,1,11,,25,0,0,0,0,0,0,0,0,0,0,0,,9,Illinois,College Stats
13,171,PIT,J.R. Wilburn,FL,22,1970,0,0,2,18,18,58,0,0,0,0,0,7,54,0,123,1834,8,,,South Carolina,College Stats
13,172,CHI,Dave Daniels,DT,24,1966,0,0,0,3,,14,0,0,0,0,0,0,0,0,0,0,0,,,Florida A&M,
13,173,DAL,Jack Schraub,E,,,0,0,0,,,,,,,,,,,,,,,,,California,College Stats
13,174,WAS,Biff Bracy,HB,,,0,0,0,,,,,,,,,,,,,,,,,Duke,College Stats
13,175,PHI,John Fouse,E,,,0,0,0,,,,,,,,,,,,,,,,,Arizona,College Stats
13,176,MIN,Dave Osborn,RB,22,1976,0,1,5,48,48,143,0,0,0,0,0,1179,4336,29,173,1412,7,,,North Dakota,
13,177,RAM,Brent Berry,T,,,0,0,0,,,,,,,,,,,,,,,,,San Jose St.,
13,178,GNB,Roy Schmidt,G,23,1971,0,0,2,11,,43,0,0,0,0,0,0,0,0,0,0,0,,,Long Beach St.,
13,179,DET,Jack Jacobson,DB,24,1965,0,0,0,1,,3,0,0,0,0,0,0,0,0,0,0,0,,,Oklahoma St.,College Stats
13,180,STL,Steve Murphy,HB,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,College Stats
13,181,CLE,Henry Pickett,HB,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,College Stats
13,182,BAL,Bruce Airheart,HB,,,0,0,0,,,,,,,,,,,,,,,,,North Dakota St.,
14,183,NYG,Olen Underwood,LB,23,1971,0,0,6,32,3,89,0,0,0,0,0,0,0,0,0,0,0,5,8.5,Texas,
14,184,SFO,Frank Andruski,HB,,,0,0,0,,,,,,,,,,,,,,,,,Utah,
14,185,CHI,Dave Pivec,TE,21,1969,0,0,0,1,,45,0,0,0,0,0,0,0,0,14,146,1,,,Notre Dame,College Stats
14,186,PIT,Cannonball Butler,RB,22,1972,0,1,5,32,6,97,0,0,0,0,0,797,2768,9,89,959,7,,,Edward Waters,
14,187,DAL,Garry Porterfield,DE,22,1965,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,,,Tulsa,
14,188,PHI,Tom Longo,DB,23,1971,0,0,1,10,,29,0,0,0,0,0,0,0,0,0,0,0,4,1,Notre Dame,
14,189,WAS,Dave Estrada,HB,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,
14,190,RAM,Bill Robertson,E,,,0,0,0,,,,,,,,,,,,,,,,,Austin,
14,191,MIN,Max Leetzow,DE,21,1966,0,0,1,8,,28,0,0,0,0,0,0,0,0,0,0,0,,5,Idaho,
14,192,GNB,John Putnam,FB,,,0,0,0,,,,,,,,,,,,,,,,,Drake,
14,193,DET,Larry Brown,B,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,College Stats
14,194,STL,Mike Alford,C,22,1966,0,0,0,5,3,25,0,0,0,0,0,0,0,0,0,0,0,,,Auburn,
14,195,CLE,Dan Simrell,QB,,,0,0,0,,,,,,,,,,,,,,,,,Toledo,College Stats
14,196,BAL,Jerry Fishman,LB,,,0,0,0,,,,,,,,,,,,,,,,,Maryland,College Stats
15,197,NYG,Mike Giers,G,,,0,0,0,,,,,,,,,,,,,,,,,USC,
15,198,SFO,Joe Pabian,T,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,
15,199,PIT,John Carrell,LB,22,1966,0,0,0,2,,6,0,0,0,0,0,0,0,0,0,0,0,,,Texas Tech,
15,200,CHI,Art Robinson,B,,,0,0,0,,,,,,,,,,,,,,,,,Los Angeles St.,
15,201,DAL,Gene Foster,RB,23,1970,0,0,3,21,,68,11,19,248,1,0,445,1613,4,99,904,3,,,Arizona St.,College Stats
15,202,WAS,Ben Baldwin,B,,,0,0,0,,,,,,,,,,,,,,,,,Vanderbilt,College Stats
15,203,PHI,Otis Taylor,WR,23,1975,2,3,8,80,,130,0,1,0,0,1,30,161,3,410,7306,57,,,Prairie View A&M,
15,204,MIN,Phillip Morgan,B,,,0,0,0,,,,,,,,,,,,,,,,,East Tennessee St.,
15,205,RAM,Marvin Davis,DE,22,1966,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,Wichita St.,
15,206,GNB,Chuck Hurston,DE,22,1971,0,0,2,25,,93,0,0,0,0,0,0,0,0,0,0,0,,8.5,Auburn,
15,207,DET,Wallace Dickey,T,24,1969,0,0,0,6,,22,0,0,0,0,0,0,0,0,0,0,0,,,Texas St.,
15,208,STL,Harlan Lane,B,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,College Stats
15,209,CLE,Larry Gagner,T,21,1972,0,0,4,21,,59,0,0,0,0,0,0,0,0,0,0,0,,,Florida,
15,210,BAL,Roy Hilton,DE,22,1975,0,0,6,52,47,151,0,0,0,0,0,0,0,0,0,0,0,1,40.5,Jackson St.,
16,211,NYG,Tom Good,LB,20,1966,0,0,0,1,,2,0,0,0,0,0,0,0,0,0,0,0,,,Marshall,
16,212,SFO,Dave Hettema,T,22,1970,0,0,0,5,3,13,0,0,0,0,0,0,0,0,0,0,0,,,New Mexico,
16,213,CHI,Frank Pitts,WR,21,1974,0,0,5,36,,127,0,0,0,0,0,28,257,1,175,2897,27,,,Southern,
16,214,PIT,Doug Dusenbury,K,,,0,0,0,,,,,,,,,,,,,,,,,Kansas St.,College Stats
16,215,DAL,Doug McDougal,E,,,0,0,0,,,,,,,,,,,,,,,,,Oregon St.,College Stats
16,216,PHI,Jim Gray,DB,24,1967,0,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,,,Toledo,College Stats
16,217,WAS,Robert Reed,G,22,1965,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,,,Tennessee St.,
