,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,
4,27,BOS,Jack Breslin,B,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,
4,28,PIT,Joe Tepsic,B,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,
4,29,CHI,Ernie Knotts,G,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
4,30,NYG,Paul Duke,C,21,1947,0,0,0,0,,10,0,0,0,0,0,0,0,0,0,0,0,,,Georgia Tech,College Stats
5,31,CRD,Joe Golding,HB,25,1951,0,0,5,0,,58,0,0,0,0,0,114,349,1,27,289,8,19,,Oklahoma,
5,32,BOS,Gaston Bourgeois,B,,,0,0,0,,,,,,,,,,,,,,,,,Tulane,
5,33,PIT,Jack Seiferling,B,,,0,0,0,,,,,,,,,,,,,,,,,Utah St.,
5,34,CHI,Don Schneider,HB,23,1948,0,0,0,0,,9,0,0,0,0,0,15,70,0,1,14,0,,,Pennsylvania,
5,35,NYG,Pete Stout,FB,22,1950,0,0,0,0,,14,0,0,0,0,0,71,298,4,10,117,2,2,,TCU,
5,36,GNB,Ed Cody,FB,23,1950,0,0,0,0,0,38,0,0,0,0,0,93,346,2,1,2,0,2,,Purdue,
5,37,PHI,Walt Slater,TB,26,1947,0,0,0,0,,11,18,39,215,1,5,46,167,0,0,0,0,4,,Tennessee,
5,38,DET,Dave Harris,E,,,0,0,0,,,,,,,,,,,,,,,,,Wake Forest,
5,39,WAS,Gay Adelt,B,,,0,0,0,,,,,,,,,,,,,,,,,Utah,
5,40,RAM,Don Paul,C,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,
6,41,CRD,Len Dickey,T,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M,
6,42,BOS,Thurman Tigart,G,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
6,43,PIT,Marion Woods,G,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,
6,44,CHI,Ted Scruggs,E,23,1948,0,0,0,0,,26,0,0,0,0,0,0,0,0,3,17,0,,,Rice,
6,45,NYG,Jim Lalikos,T,,,0,0,0,,,,,,,,,,,,,,,,,Brown,
6,46,GNB,John Ferraro,T,,,0,0,0,,,,,,,,,,,,,,,,,USC,
6,47,DET,Joe Eddins,G,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,
6,48,PHI,Felto Prewitt,C,22,1949,0,0,3,0,,46,0,0,0,0,0,0,0,0,0,0,0,6,,Tulsa,
6,49,WAS,Walt Trojanowski,B,,,0,0,0,,,,,,,,,,,,,,,,,Connecticut,
6,50,RAM,Newell (Ace) Oestreich,B,,,0,0,0,,,,,,,,,,,,,,,,,California,
7,51,CRD,Pat Lenshan,E,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,
7,52,BOS,Ed Mieszkowski,T,20,1947,0,0,1,0,,23,0,0,0,0,0,0,0,0,0,0,0,,,Notre Dame,
7,53,PIT,Tom Reinhardt,T,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,
7,54,CHI,Wendell Beard,T,,,0,0,0,,,,,,,,,,,,,,,,,California,
7,55,NYG,Jim Plyler,T,,,0,0,0,,,,,,,,,,,,,,,,,Texas,
7,56,GNB,Art Renner,E,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,College Stats
7,57,PHI,George Robotham,E,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,
7,58,DET,Pete Berezney,T,22,1948,0,0,0,0,,25,0,0,0,0,0,0,0,0,0,0,0,,,Notre Dame,
7,59,WAS,Bob Hendren,T,23,1951,0,0,2,0,0,36,0,0,0,0,0,0,0,0,0,0,0,,,USC,
7,60,RAM,Fay King,E,24,1949,0,0,1,0,,50,0,0,0,0,0,0,0,0,115,1583,20,,,Georgia,
8,61,CRD,Phil Tinsley,E,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,
8,62,BOS,Chet Lipka,E,,,0,0,0,,,,,,,,,,,,,,,,,Boston Col.,
8,63,PIT,Joe Ponsetto,B,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,College Stats
8,64,CHI,John Ziegler,B,,,0,0,0,,,,,,,,,,,,,,,,,Colorado,
8,65,NYG,Gene Roberts,HB,23,1950,0,1,3,0,0,44,0,1,0,0,1,499,1904,14,64,1135,12,,,Chattanooga,
8,66,GNB,Bert Cole,T,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma St.,
8,67,DET,Keith DeCourcey,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington,
8,68,PHI,Jim Lecture,G,21,1946,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,Northwestern,
8,69,WAS,George Callanan,B,,,0,0,0,,,,,,,,,,,,,,,,,USC,
8,70,RAM,Joe Whisler,B,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,
9,71,CRD,Jake Colhouer,G,24,1949,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,,,Oklahoma St.,
9,72,BOS,Al Dekdebrun,B,25,1948,0,0,1,0,0,32,87,170,1294,14,19,54,54,0,0,0,0,4,,Cornell,
9,73,PIT,Bob Evans,B,,,0,0,0,,,,,,,,,,,,,,,,,Pennsylvania,
9,74,CHI,Walt Dropo,E,,,0,0,0,,,,,,,,,,,,,,,,,Connecticut,
9,75,NYG,Mike Harris,G,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi St.,
9,76,GNB,Grant Darnell,G,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M,
9,77,PHI,Ernie Lewis,FB,21,1949,0,0,2,0,,46,4,8,17,0,1,94,308,2,3,32,0,1,,Colorado,
9,78,DET,Bill Hedges,T,,,0,0,0,,,,,,,,,,,,,,,,,West Texas A&M,
9,79,WAS,Bob Skoglund,E,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
9,80,RAM,Mike Schumchyk,E,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
10,81,CRD,Tom Barber,T,,,0,0,0,,,,,,,,,,,,,,,,,Chattanooga,
10,82,BOS,Rex John,T,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
10,83,PIT,Mel Bonwell,B,,,0,0,0,,,,,,,,,,,,,,,,,Central College (IA),
10,84,CHI,Bill Harris,C,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,
10,85,NYG,Walt Clay,B,22,1949,0,0,0,0,,47,13,28,148,2,3,169,652,4,15,218,1,9,,Colorado,
10,86,GNB,Joe McAfee,B,,,0,0,0,,,,,,,,,,,,,,,,,Holy Cross,
10,87,DET,Thornton Dixon,T,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,
10,88,PHI,Al Vandeweghe,E,25,1946,0,0,0,0,,5,0,0,0,0,0,0,0,0,6,67,1,,,William & Mary,
10,89,WAS,Jake Leicht,HB,27,1949,0,0,1,0,,26,0,0,0,0,0,26,81,1,13,146,1,5,,Oregon,
10,90,RAM,Joe Signaigo,G,23,1950,1,0,3,0,,38,0,0,0,0,0,0,0,0,0,0,0,,,Notre Dame,
11,91,CRD,Dick Loepfe,T,24,1949,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,,Wisconsin,
11,92,BOS,Bob West,B,,,0,0,0,,,,,,,,,,,,,,,,,Colorado,
11,93,PIT,Doc Holloway,G,,,0,0,0,,,,,,,,,,,,,,,,,William & Mary,
11,94,CHI,Eddie Allen,FB,28,1947,0,0,1,0,0,9,0,0,0,0,0,12,16,0,0,0,0,,,Pennsylvania,
11,95,NYG,Warren Amling,G,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,College Stats
11,96,GNB,Steve Conroy,B,,,0,0,0,,,,,,,,,,,,,,,,,Holy Cross,
11,97,PHI,Bill Iancelli,E,,,0,0,0,,,,,,,,,,,,,,,,,Franklin & Marshall,
11,98,DET,Bob Stevens,B,,,0,0,0,,,,,,,,,,,,,,,,,Oregon St.,
11,99,WAS,Chick Maggioli,DB,24,1950,0,0,1,0,,27,1,1,0,0,0,11,27,0,4,32,0,12,,Illinois,
11,100,RAM,Tom Phillips,B,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,
12,101,CRD,Vinnie Yablonski,FB,23,1951,0,0,1,0,0,40,0,0,0,0,0,124,460,1,15,127,0,,,Columbia,
12,102,BOS,Max Dodge,E,,,0,0,0,,,,,,,,,,,,,,,,,Nevada,
12,103,PIT,Carroll Owen,B,,,0,0,0,,,,,,,,,,,,,,,,,Catawba,
12,104,CHI,Frank Bauman,E,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,
12,105,NYG,Al Bush,T,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
12,106,GNB,Billy Hildebrand,E,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi St.,
12,107,DET,Pat Farris,T,,,0,0,0,,,,,,,,,,,,,,,,,Texas Tech,
12,108,PHI,Pat McHugh,DB,26,1951,0,0,2,0,0,51,0,0,0,0,0,32,202,1,2,16,0,16,,Georgia Tech,
12,109,WAS,Monte Moncrief,T,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M,
12,110,RAM,Ted Strojny,T,,,0,0,0,,,,,,,,,,,,,,,,,Holy Cross,
13,111,CRD,Lee Lewis,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington,
13,112,BOS,Joe Kirkland,T,,,0,0,0,,,,,,,,,,,,,,,,,Virginia,
13,113,PIT,George Poppin,T,,,0,0,0,,,,,,,,,,,,,,,,,New Mexico,
13,114,CHI,Reed Nostrum,T,,,0,0,0,,,,,,,,,,,,,,,,,Utah,
13,115,NYG,Bob Reiman,B,,,0,0,0,,,,,,,,,,,,,,,,,Oregon St.,
13,116,GNB,Tom Hand,C,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,
13,117,PHI,John Wingender,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington,
13,118,DET,Paul Copoulos,B,,,0,0,0,,,,,,,,,,,,,,,,,Marquette,
13,119,WAS,Joe Tereshinski,DE,22,1954,0,0,5,0,0,86,0,0,0,0,0,0,0,0,43,451,4,1,,Georgia,College Stats
13,120,RAM,George Strohmeyer,C,22,1949,0,0,0,0,,26,0,0,0,0,0,0,0,0,0,0,0,7,,Notre Dame,
14,121,CRD,Bob Russell,B,,,0,0,0,,,,,,,,,,,,,,,,,Miami (OH),
14,122,BOS,Ralph Ventresco,B,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,
14,123,PIT,Bob McCain,E,24,1946,0,0,0,0,,11,0,0,0,0,0,0,0,0,3,27,0,,,Mississippi,
14,124,CHI,Dick Chatterton,B,,,0,0,0,,,,,,,,,,,,,,,,,BYU,
14,125,NYG,Bob Hazelhurst,B,,,0,0,0,,,,,,,,,,,,,,,,,Denver,
14,126,GNB,George Hills,G,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,
14,127,DET,Ty Irby,B,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,
14,128,PHI,Homer Paine,T,22,1949,0,0,1,0,,12,0,0,0,0,0,0,0,0,0,0,0,,,Oklahoma,
14,129,WAS,Stan Sprague,E,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,
14,130,RAM,Bob Palladino,B,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
15,131,CRD,Fred Rovai,G,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
15,132,BOS,John Furey,T,,,0,0,0,,,,,,,,,,,,,,,,,Boston Col.,
15,133,PIT,Tom Tallchief,T,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
15,134,CHI,Johnny Timko,C,,,0,0,0,,,,,,,,,,,,,,,,,Temple,
15,135,NYG,Stan Stapley,T,,,0,0,0,,,,,,,,,,,,,,,,,Utah,
15,136,GNB,Jim Hough,B,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,
15,137,PHI,John Kerns,T,23,1949,0,0,2,0,,40,0,0,0,0,0,0,0,0,0,0,0,,,North Carolina,
15,138,DET,Pat Thrash,E,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,
15,139,WAS,Harry Adelman,E,,,0,0,0,,,,,,,,,,,,,,,,,USC,
15,140,RAM,Dick Lorenz,E,,,0,0,0,,,,,,,,,,,,,,,,,Oregon St.,
16,141,CRD,Ray Evans,G,22,1950,0,0,0,0,,22,0,0,0,0,0,0,0,0,0,0,0,,,Texas-El Paso,
16,142,BOS,Bill Swiacki,E,23,1952,0,0,2,0,,59,0,0,0,0,0,0,0,0,139,1883,18,,,Columbia,College Stats
16,143,PIT,Al Perl,B,,,0,0,0,,,,,,,,,,,,,,,,,Youngstown St.,
16,144,CHI,Ted Hazelwood,T,22,1953,0,0,0,0,,15,0,0,0,0,0,0,0,0,0,0,0,,,North Carolina,
16,145,NYG,Nick Terlizzi,T,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,
16,146,GNB,Dean Gaines,T,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,
16,147,DET,Kelley Mote,E,23,1952,0,0,1,0,0,69,0,0,0,0,0,0,0,0,52,754,6,2,,Duke,
16,148,PHI,Buddy Hubard,B,,,0,0,0,,,,,,,,,,,,,,,,,William & Mary,
16,149,WAS,Bob Butchofsky,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M,
16,150,RAM,Larry Bouley,B,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,
17,151,CRD,Bob Loubie,B,,,0,0,0,,,,,,,,,,,,,,,,,Miami (OH),
17,152,BOS,Charley Tiedeman,B,,,0,0,0,,,,,,,,,,,,,,,,,Brown,
17,153,PIT,Russ Lopez,C,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,
17,154,CHI,Dick Johnson,C,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,
17,155,NYG,Ray Justak,G,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,
17,156,GNB,J.P. Miller,G,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,
17,157,PHI,Allen Smith,B,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,
17,158,DET,Bill Scrugg,B,,,0,0,0,,,,,,,,,,,,,,,,,Rice,
17,159,WAS,Mike Prashaw,T,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,
17,160,RAM,Gasper Urban,G,23,1948,0,0,0,0,,14,0,0,0,0,0,0,0,0,0,0,0,1,,Notre Dame,
18,161,CRD,Frank Irwin,T,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
18,162,BOS,Don Alverez,G,,,0,0,0,,,,,,,,,,,,,,,,,Dartmouth,
18,163,PIT,Charles (Buck) Garrison,G,,,0,0,0,,,,,,,,,,,,,,,,,Wake Forest,
18,164,CHI,Art Boettcher,B,,,0,0,0,,,,,,,,,,,,,,,,,Shurtleff,
18,165,NYG,Bob Morris,HB,21,1947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,USC,
18,166,GNB,Boyd Morse,E,,,0,0,0,,,,,,,,,,,,,,,,,Arizona,
18,167,DET,Ben Wall,B,,,0,0,0,,,,,,,,,,,,,,,,,Central Michigan,
18,168,PHI,Bernie Millham,E,,,0,0,0,,,,,,,,,,,,,,,,,Fordham,
18,169,WAS,Ed Robnett,FB,26,1947,0,0,0,0,,4,0,0,0,0,0,7,18,0,0,0,0,,,Texas Tech,
18,170,RAM,Bob Wise,G,,,0,0,0,,,,,,,,,,,,,,,,,Colorado,
19,171,CRD,Pride Ratterree,G,,,0,0,0,,,,,,,,,,,,,,,,,Wake Forest,
19,172,BOS,Jack Burns,B,,,0,0,0,,,,,,,,,,,,,,,,,Temple,
19,173,PIT,Bill Cloud,T,,,0,0,0,,,,,,,,,,,,,,,,,Temple,
19,174,CHI,Tom Gallagher,B,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,
19,175,NYG,Tom Loflin,E,,,0,0,0,,,,,,,,,,,,,,,,,LSU,
19,176,GNB,Joe Bradford,C,,,0,0,0,,,,,,,,,,,,,,,,,USC,
19,177,PHI,Lawrence Mauss,C,,,0,0,0,,,,,,,,,,,,,,,,,Utah,
19,178,DET,Merlin Kispert,B,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,
19,179,WAS,LaMar Dykstra,B,,,0,0,0,,,,,,,,,,,,,,,,,Colorado,
19,180,RAM,Jerry Ford,E,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
20,181,CRD,Bill Heywood,B,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
20,182,BOS,Frank Ruggerio,B,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,College Stats
20,183,PIT,Mike Garbinski,B,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,
20,184,CHI,Johnny Adams,B,,,0,0,0,,,,,,,,,,,,,,,,,Denver,
20,185,NYG,Dick Kelley,B,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,
20,186,GNB,Bill DeRosa,B,,,0,0,0,,,,,,,,,,,,,,,,,Boston Col.,
20,187,DET,Don Malmberg,T,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,
20,188,PHI,Dave Butcher,B,,,0,0,0,,,,,,,,,,,,,,,,,William & Mary,
20,189,WAS,Bob Ward,B,,,0,0,0,,,,,,,,,,,,,,,,,San Jose St.,
20,190,RAM,Bob Albrecht,B,,,0,0,0,,,,,,,,,,,,,,,,,Marquette,
21,191,CRD,Al Trauggott,B,,,0,0,0,,,,,,,,,,,,,,,,,Miami (OH),
21,192,BOS,Jack Price,B,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,
21,193,PIT,Charley Loiacono,C,,,0,0,0,,,,,,,,,,,,,,,,,Lafayette,
21,194,CHI,Dean Widseth,T,,,0,0,0,,,,,,,,,,,,,,,,,Bemidji St.,
21,195,NYG,Mel Patton,B,,,0,0,0,,,,,,,,,,,,,,,,,Santa Clara,
21,196,GNB,Ralph Grant,B,,,0,0,0,,,,,,,,,,,,,,,,,Bucknell,
21,197,PHI,Don Fabling,B,,,0,0,0,,,,,,,,,,,,,,,,,Colorado,
21,198,DET,Ned Maloney,E,23,1949,0,0,0,0,,26,0,0,0,0,0,0,0,0,1,29,1,,,Purdue,
21,199,WAS,John Pehar,T,,,0,0,0,,,,,,,,,,,,,,,,,USC,
21,200,RAM,Cliff Lewis,DB,23,1951,0,0,1,0,,71,30,69,514,7,5,54,48,1,0,0,0,30,,Duke,
22,201,CRD,Clem Andrulewicz,T,,,0,0,0,,,,,,,,,,,,,,,,,Villanova,
22,202,BOS,Elliot (Ike) Igleheart,G,,,0,0,0,,,,,,,,,,,,,,,,,Tulane,
22,203,PIT,George Johnson,T,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,
22,204,CHI,George Kochins,T,,,0,0,0,,,,,,,,,,,,,,,,,Bucknell,
22,205,NYG,Bill Stiers,B,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,
22,206,GNB,Howie Brown,G,24,1950,0,0,3,0,,36,0,0,0,0,0,0,0,0,0,0,0,,,Indiana,
22,207,DET,Jack Simmons,C,21,1956,0,1,8,0,0,106,0,0,0,0,0,0,0,0,0,0,0,,,Detroit Mercy,
22,208,PHI,George Feldman,B,,,0,0,0,,,,,,,,,,,,,,,,,Tufts,
22,209,WAS,Roger Robinson,B,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,
22,210,RAM,Bob Richardson,T,,,0,0,0,,,,,,,,,,,,,,,,,Marquette,
23,211,CRD,Adam Rakowski,E,,,0,0,0,,,,,,,,,,,,,,,,,Pennsylvania,
23,212,BOS,Bill Levitt,C,,,0,0,0,,,,,,,,,,,,,,,,,Miami (FL),
23,213,PIT,Bill Leitheiser,G,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
23,214,CHI,Al Hoisch,B,,,0,0,0,,,,,,,,,,,,,,,,,Stanford,
23,215,NYG,Vernon Hare,B,,,0,0,0,,,,,,,,,,,,,,,,,Santa Clara,
23,216,GNB,Andy Kosmac,C,,,0,0,0,,,,,,,,,,,,,,,,,LSU,
23,217,PHI,Ed Cameron,G,,,0,0,0,,,,,,,,,,,,,,,,,Miami (OH),
23,218,DET,Joe Pulte,E,,,0,0,0,,,,,,,,,,,,,,,,,Detroit Mercy,
23,219,WAS,Charley Cadenhead,C,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi St.,
23,220,RAM,Derald Lebow,B,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
24,221,CRD,Jack MacKenzie,B,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,
24,222,BOS,Mike Karmazin,G,27,1946,0,0,0,0,,10,0,0,0,0,0,0,0,0,0,0,0,,,Duke,
24,223,PIT,Roger Adams,C,,,0,0,0,,,,,,,,,,,,,,,,,Florida,
24,224,CHI,Visco Grgich,G,23,1952,0,1,4,0,,78,0,0,0,0,0,0,0,0,0,0,0,1,,Santa Clara,
24,225,NYG,Neil Scully,B,,,0,0,0,,,,,,,,,,,,,,,,,Dayton,
24,226,GNB,Maurice Stacy,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington,
24,227,DET,Bob Funderberg,B,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,
24,228,PHI,Charley Steed,B,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas–Monticello,
24,229,WAS,Bob Rados,G,,,0,0,0,,,,,,,,,,,,,,,,,Santa Clara,
24,230,RAM,Bill Lippincott,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington St.,
25,231,CRD,Tom Worthington,T,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,
25,232,BOS,Chet Latcham,G,,,0,0,0,,,,,,,,,,,,,,,,,Denver,
25,233,PIT,Bob Verkins,B,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,
25,234,CHI,Allen Richards,B,,,0,0,0,,,,,,,,,,,,,,,,,Cincinnati,
25,235,NYG,George Miller,T,,,0,0,0,,,,,,,,,,,,,,,,,Denver,
25,236,GNB,Chick Davidson,T,,,0,0,0,,,,,,,,,,,,,,,,,Cornell,
25,237,PHI,Ed Grygiel,B,,,0,0,0,,,,,,,,,,,,,,,,,Dartmouth,
25,238,DET,Ed Stacco,T,21,1948,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,,Colgate,
25,239,WAS,Charlie Webb,E,,,0,0,0,,,,,,,,,,,,,,,,,LSU,
25,240,RAM,Kay Jamison,E,,,0,0,0,,,,,,,,,,,,,,,,,Florida,
26,241,CRD,Jim Vugrin,G,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,
26,242,BOS,Gordon Botsford,E,,,0,0,0,,,,,,,,,,,,,,,,,Boston Univ.,
26,243,PIT,Clarence Castle,B,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,
26,244,CHI,Jess Tunstill,B,,,0,0,0,,,,,,,,,,,,,,,,,Kentucky,
26,245,NYG,Barney White,E,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,
26,246,GNB,John Norton,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington,
26,247,DET,Roger Anderson,G,,,0,0,0,,,,,,,,,,,,,,,,,Oregon St.,
26,248,PHI,Ben Raimondi,B,,,0,0,0,,,,,,,,,,,,,,,,,Indiana,College Stats
26,249,WAS,Marion Flanagan,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M,
26,250,RAM,D.J. Gambrell,C,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,
27,251,CRD,Jesse Herschbarger,E,,,0,0,0,,,,,,,,,,,,,,,,,SMU,
27,252,BOS,John Kauffman,G,,,0,0,0,,,,,,,,,,,,,,,,,Oregon,
27,253,PIT,Marchi Marino,T,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,
27,254,CHI,Ken Smock,B,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
27,255,NYG,Butch Kalens,G,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,
27,256,GNB,Ed Holtsinger,B,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,
27,257,PHI,Sam Bailey,E,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,
27,258,DET,Chuck Murdock,E,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,
